id	name	disease	prop	group
23033	DOPEY1	shared	22.6666666666667	Module13
23077	MYCBP2	pso	14.6666666666667	Module13
23113	CUL9	pso	14.6666666666667	Module13
23142	DCUN1D4	pa	0.666666666666667	Module13
23190	UBXN4	sle	12	Module13
23252	OTUD3	ulc	7.33333333333333	Module13
23304	UBR2	identical	4	Module13
25862	USP49	ulc	7.33333333333333	Module13
26091	HERC4	pso	14.6666666666667	Module13
26094	DCAF4	sle	12	Module13
26133	TRPC4AP	ulc	7.33333333333333	Module13
26190	FBXW2	shared	22.6666666666667	Module13
26259	FBXW8	shared	22.6666666666667	Module13
26270	FBXO6	alo	2.66666666666667	Module13
26273	FBXO3	ms	10	Module13
28952	CCDC22	vit	6	Module13
51024	FIS1	sjs	1.33333333333333	Module13
51061	TXNDC11	ra	8	Module13
51136	RNFT1	shared	22.6666666666667	Module13
51167	CYB5R4	ms	10	Module13
51397	COMMD10	shared	22.6666666666667	Module13
51433	ANAPC5	ms	10	Module13
51619	UBE2D4	ulc	7.33333333333333	Module13
51676	ASB2	grd	0.666666666666667	Module13
54520	CCDC93	sle	12	Module13
54545	MTMR12	ms	10	Module13
54617	INO80	shared	22.6666666666667	Module13
54708	MARCH5	ra	8	Module13
54778	RNF111	ra	8	Module13
54926	UBE2R2	pso	14.6666666666667	Module13
55031	USP47	ra	8	Module13
55432	YOD1	crd	4.66666666666667	Module13
55527	FEM1A	vit	6	Module13
55643	BTBD2	as	0.666666666666667	Module13
55666	NPLOC4	shared	22.6666666666667	Module13
55741	EDEM2	ulc	7.33333333333333	Module13
55743	CHFR	sle	12	Module13
55905	RNF114	ms	10	Module13
56658	TRIM39	ulc	7.33333333333333	Module13
56893	UBQLN4	crd	4.66666666666667	Module13
57020	C16orf62	shared	22.6666666666667	Module13
57097	PARP11	shared	22.6666666666667	Module13
57148	RALGAPB	ulc	7.33333333333333	Module13
57154	SMURF1	identical	4	Module13
57520	HECW2	pso	14.6666666666667	Module13
57630	SH3RF1	vit	6	Module13
57674	RNF213	shared	22.6666666666667	Module13
60685	ZFAND3	ms	10	Module13
63891	RNF123	shared	22.6666666666667	Module13
64326	RFWD2	shared	22.6666666666667	Module13
64410	KLHL25	shared	22.6666666666667	Module13
65264	UBE2Z	identical	4	Module13
79269	DCAF10	pso	14.6666666666667	Module13
79874	RABEP2	shared	22.6666666666667	Module13
80700	UBXN6	pso	14.6666666666667	Module13
80705	TSGA10	pso	14.6666666666667	Module13
81790	RNF170	ulc	7.33333333333333	Module13
84079	ANKRD27	ee	0.666666666666667	Module13
84285	EIF1AD	shared	22.6666666666667	Module13
84376	HOOK3	ra	8	Module13
84708	LNX1	alo	2.66666666666667	Module13
84961	FBXL20	shared	22.6666666666667	Module13
89910	UBE3B	ulc	7.33333333333333	Module13
90025	UBE3D	crd	4.66666666666667	Module13
91544	UBXN11	ssc	1.33333333333333	Module13
92591	ASB16	t1d	1.33333333333333	Module13
92714	ARRDC1	pso	14.6666666666667	Module13
93550	ZFAND4	crd	4.66666666666667	Module13
114907	FBXO32	vit	6	Module13
115290	FBXO17	pso	14.6666666666667	Module13
115992	RNF166	vit	6	Module13
118424	UBE2J2	alo	2.66666666666667	Module13
128387	TATDN3	ms	10	Module13
129804	FBLN7	ms	10	Module13
140461	ASB8	ra	8	Module13
142678	MIB2	shared	22.6666666666667	Module13
143279	HECTD2	sle	12	Module13
152006	RNF38	shared	22.6666666666667	Module13
154214	RNF217	pso	14.6666666666667	Module13
155061	ZNF746	ms	10	Module13
157574	FBXO16	shared	22.6666666666667	Module13
160518	DENND5B	shared	22.6666666666667	Module13
160760	PPTC7	sle	12	Module13
161725	OTUD7A	sle	12	Module13
162517	FBXO39	vit	6	Module13
164832	LONRF2	ra	8	Module13
165324	UBXN2A	ssc	1.33333333333333	Module13
192111	PGAM5	pso	14.6666666666667	Module13
200312	RNF215	ra	8	Module13
200845	KCTD6	sle	12	Module13
200933	FBXO45	vit	6	Module13
222235	FBXL13	crd	4.66666666666667	Module13
252969	NEIL2	sle	12	Module13
254187	TSGA10IP	ms	10	Module13
255275	MYADML2	pso	14.6666666666667	Module13
283899	INO80E	ms	10	Module13
283991	UBALD2	pso	14.6666666666667	Module13
337867	UBAC2	shared	22.6666666666667	Module13
729830	FAM160A1	shared	22.6666666666667	Module13
