id	name	disease	prop	group
10584	COLEC10	t1d	3.38983050847458	Module5
10636	RGS14	shared	33.3333333333333	Module5
10970	CKAP4	pso	10.1694915254237	Module5
11076	TPPP	ulc	5.08474576271187	Module5
11259	FILIP1L	sle	6.21468926553672	Module5
23250	ATP11A	grd	1.69491525423729	Module5
23385	NCSTN	shared	33.3333333333333	Module5
23415	KCNH4	vit	1.69491525423729	Module5
23416	KCNH3	pso	10.1694915254237	Module5
26251	KCNG2	sle	6.21468926553672	Module5
27133	KCNH5	identical	7.90960451977401	Module5
27255	CNTN6	ced	2.82485875706215	Module5
28956	LAMTOR2	ms	7.34463276836158	Module5
29106	SCG3	ms	7.34463276836158	Module5
29920	PYCR2	pso	10.1694915254237	Module5
30008	EFEMP2	shared	33.3333333333333	Module5
51101	ZC2HC1A	shared	33.3333333333333	Module5
51552	RAB14	shared	33.3333333333333	Module5
54587	MXRA8	shared	33.3333333333333	Module5
54757	FAM20A	pso	10.1694915254237	Module5
54854	FAM83E	shared	33.3333333333333	Module5
54972	TMEM132A	grd	1.69491525423729	Module5
55214	P3H2	ra	6.77966101694915	Module5
55304	SPTLC3	ced	2.82485875706215	Module5
55715	DOK4	shared	33.3333333333333	Module5
55876	GSDMB	shared	33.3333333333333	Module5
57153	SLC44A2	shared	33.3333333333333	Module5
57628	DPP10	ee	1.69491525423729	Module5
63943	FKBPL	shared	33.3333333333333	Module5
63979	FIGNL1	shared	33.3333333333333	Module5
64114	TMBIM1	shared	33.3333333333333	Module5
64386	MMP25	identical	7.90960451977401	Module5
64856	VWA1	shared	33.3333333333333	Module5
79158	GNPTAB	sle	6.21468926553672	Module5
79726	WDR59	ssc	1.12994350282486	Module5
79895	ATP8B4	shared	33.3333333333333	Module5
80317	ZKSCAN3	shared	33.3333333333333	Module5
80333	KCNIP4	pso	10.1694915254237	Module5
80864	EGFL8	shared	33.3333333333333	Module5
81578	COL21A1	ms	7.34463276836158	Module5
81619	TSPAN14	crd	6.21468926553672	Module5
84141	EVA1A	ra	6.77966101694915	Module5
84146	ZNF644	sjs	1.12994350282486	Module5
84418	CYSTM1	shared	33.3333333333333	Module5
84467	FBN3	shared	33.3333333333333	Module5
84570	COL25A1	ra	6.77966101694915	Module5
84695	LOXL3	identical	7.90960451977401	Module5
85301	COL27A1	shared	33.3333333333333	Module5
91522	COL23A1	shared	33.3333333333333	Module5
94103	ORMDL3	shared	33.3333333333333	Module5
116729	PPP1R27	sle	6.21468926553672	Module5
121260	SLC15A4	sle	6.21468926553672	Module5
124626	ZPBP2	shared	33.3333333333333	Module5
131096	KCNH8	shared	33.3333333333333	Module5
150372	NFAM1	crd	6.21468926553672	Module5
165679	SPTSSB	ulc	5.08474576271187	Module5
170850	KCNG3	shared	33.3333333333333	Module5
171546	SPTSSA	ced	2.82485875706215	Module5
200942	KLHDC8B	shared	33.3333333333333	Module5
222698	NKAPL	grd	1.69491525423729	Module5
284110	GSDMA	shared	33.3333333333333	Module5
338339	CLEC4D	crd	6.21468926553672	Module5
339834	CCDC36	identical	7.90960451977401	Module5
340267	COL28A1	identical	7.90960451977401	Module5
387032	ZKSCAN4	t1d	3.38983050847458	Module5
387837	CLEC12B	t1d	3.38983050847458	Module5
652968	GATSL3	ra	6.77966101694915	Module5
654346	LGALS9C	ms	7.34463276836158	Module5
729085	FAM198A	pso	10.1694915254237	Module5
