id	name	disease	prop	group
11245	GPR176	shared	28.6885245901639	Module9
22844	FRMPD1	sle	10.655737704918	Module9
22891	ZNF365	shared	28.6885245901639	Module9
23057	NMNAT2	sle	10.655737704918	Module9
23150	FRMD4B	ms	9.83606557377049	Module9
23475	QPRT	pso	9.01639344262295	Module9
23566	LPAR3	t1d	1.63934426229508	Module9
23660	ZKSCAN5	ssc	3.27868852459016	Module9
26086	GPSM1	shared	28.6885245901639	Module9
27115	PDE7B	pso	9.01639344262295	Module9
27185	DISC1	pso	9.01639344262295	Module9
27241	BBS9	crd	7.37704918032787	Module9
29113	C6orf15	shared	28.6885245901639	Module9
29121	CLEC2D	shared	28.6885245901639	Module9
29933	GPR132	sle	10.655737704918	Module9
51083	GAL	ms	9.83606557377049	Module9
51374	ATRAID	crd	7.37704918032787	Module9
53637	S1PR5	shared	28.6885245901639	Module9
55188	RIC8B	shared	28.6885245901639	Module9
55191	NADSYN1	sle	10.655737704918	Module9
56477	CCL28	identical	4.0983606557377	Module9
59345	GNB4	shared	28.6885245901639	Module9
60490	PPCDC	ssc	3.27868852459016	Module9
79443	FYCO1	ced	2.45901639344262	Module9
83756	TAS1R3	shared	28.6885245901639	Module9
84100	ARL6	pbc	1.63934426229508	Module9
84899	TMTC4	shared	28.6885245901639	Module9
90203	SNX21	identical	4.0983606557377	Module9
91107	TRIM47	pso	9.01639344262295	Module9
114815	SORCS1	sle	10.655737704918	Module9
117583	PARD3B	pso	9.01639344262295	Module9
122042	RXFP2	ms	9.83606557377049	Module9
123016	TTC8	ms	9.83606557377049	Module9
129880	BBS5	ulc	10.655737704918	Module9
131034	CPNE4	shared	28.6885245901639	Module9
133686	NADK2	ulc	10.655737704918	Module9
151306	GPBAR1	shared	28.6885245901639	Module9
729230	CCR2	ced	2.45901639344262	Module9
