snp	gencode_id	gene	tissue	adj_pval	log2_aFC	log2_aFC_lower	log2_aFC_upper	maf	interaction_type	hic_score	eqtl_pval	snp_chr	snp_locus	gene_chr	gene_start	gene_end	distance	cell_lines	cell_line_hic_scores	expression	max_expressed_tissue	max_expression	min_expressed_tissue	min_expression
rs27434	ENSG00000272109.1	CTD-2260A17.3	Lung	4.7755479493114145e-18	-1.031824335616409	-1.2290813412333608	-0.8472194818878265	0.2368931770324707	Cis	60.49	1.4796550733247282e-22	chr5	96793809	chr5	96804353	96806105	10544	H1_hESCs_Dixon2012, Brain_astrocyte_ENCODE2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, Pancreas_cells_Schmitt2016, GM12878_Rao2014, Bladder_cells_Schmitt2016, GM12878_Schmitt2016, Germinal_zone_neurons_Won2016, NCI-H460_ENCODE2012, Brain_microvascular_endothelial_cells_ENCODE2012, G401_ENCODE2012, Liver_cells_Schmitt2016, H1_hESCs_Dixon2015, HepG2_ENCODE2012, Aorta_cells_Schmitt2016, H1_mesendoderm_cells_Dixon2015, IMR90_Jin2013, IMR90_Dixon2012, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, H1_mesenchymal_stem_cells_Dixon2015, Peripheral_blood_T_cells_Kloetgen2019, H1_trophectoderm_cells_Dixon2015, Spleen_cells_Schmitt2016, Cortical_plate_neurons_Won2016, Lung_cells_Schmitt2016, H1_hESCs_Jin2013, Left_ventricle_cells_Schmitt2016, H1_neuronal_progenitor_cells_Dixon2015, SK-MEL-5_ENCODE2012, RPMI7951_ENCODE2012, Panc1_ENCODE2012, ACHN_ENCODE2012, GM12878_Rao2014, Jurkat_Lucic2019, HMEC_Rao2014, THP-1_ENCODE2012, Transverse_colon_cells_ENCODE2012, K562_Rao2014, KBM7_Rao2014, HeLa_Rao2014, A549_ENCODE2012, IMR90_Rao2014, NHEK_Rao2014, Peripheral_blood_B_cells_Johanson2018, Nalm6_Tian2019	1.0, 2.0, 2.0, 0.5, 1.75, 1.0, 1.5, 3.0, 0.5, 1.0, 0.5, 1.0, 2.5, 2.5, 2.0, 3.0, 0.83, 1.5, 2.0, 2.0, 1.0, 2.5, 1.5, 2.0, 0.5, 2.0, 3.0, 2.0, 1.0, 0.5, 1.0, 0.5, 0.7, 2.5, 0.17, 1.67, 2.0, 0.67, 0.2, 0.25, 0.5, 0.43, 0.33, 0.5, 1.0	0.684067	Testis	3.03655	Brain_Amygdala	0.0127581
rs30187	ENSG00000272109.1	CTD-2260A17.3	Lung	2.9376559412850536e-08	-0.7899029939196446	-0.9733136461457694	-0.6201128558090452	0.3543689250946045	Cis	66.29	2.06312653757046e-12	chr5	96788627	chr5	96804353	96806105	15726	Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, Cortical_plate_neurons_Won2016, T47D_ENCODE2012, IMR90_Jin2013, GM12878_Rao2014, H1_hESCs_Dixon2015, Ovary_cells_Schmitt2016, Brain_microvascular_endothelial_cells_ENCODE2012, H1_mesenchymal_stem_cells_Dixon2015, Aorta_cells_Schmitt2016, Brain_astrocyte_ENCODE2012, H1_hESCs_Jin2013, SK-MEL-5_ENCODE2012, HepG2_ENCODE2012, Hippocampus_cells_Schmitt2016, Endometrial_microvascular_endothelial_cells_ENCODE2012, Left_ventricle_cells_Schmitt2016, H1_hESCs_Dixon2012, Dorsolateral_prefrontal_cortex_cells_Schmitt2016, H1_mesendoderm_cells_Dixon2015, Spleen_cells_Schmitt2016, SK-N-MC_ENCODE2012, GM12878_Schmitt2016, G401_ENCODE2012, Germinal_zone_neurons_Won2016, H1_trophectoderm_cells_Dixon2015, Peripheral_blood_T_cells_Kloetgen2019, Panc1_ENCODE2012, ACHN_ENCODE2012, Caki2_ENCODE2012, NCI-H460_ENCODE2012, Liver_cells_Schmitt2016, RPMI7951_ENCODE2012, IMR90_Dixon2012, H1_neuronal_progenitor_cells_Dixon2015, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, Nalm6_Tian2019, A549_ENCODE2012, THP-1_ENCODE2012, GM12878_Rao2014, Peripheral_blood_B_cells_Johanson2018, Peripheral_blood_CD8+_T_cells_Johanson2018, Jurkat_Lucic2019, K562_Rao2014, KBM7_Rao2014, NHEK_Rao2014, TeloHAEC_Lalonde2019	1.5, 2.67, 1.0, 1.67, 2.25, 2.0, 1.0, 0.5, 3.0, 3.0, 2.0, 2.0, 1.0, 2.5, 2.0, 0.5, 3.0, 2.0, 2.0, 2.5, 1.0, 0.5, 1.5, 2.0, 2.33, 0.5, 2.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 1.5, 0.5, 1.0, 3.0, 1.12, 1.0, 0.35, 1.0, 0.5, 3.0, 0.67, 0.4, 0.33, 0.5	0.684067	Testis	3.03655	Brain_Amygdala	0.0127581
rs27434	ENSG00000272109.1	CTD-2260A17.3	Adrenal_Gland	0.018262100607418227	-0.8562582750757314	-1.1779741548271172	-0.603489772880729	0.2489270567893982	Cis	60.49	3.211414675843215e-06	chr5	96793809	chr5	96804353	96806105	10544	H1_hESCs_Dixon2012, Brain_astrocyte_ENCODE2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, Pancreas_cells_Schmitt2016, GM12878_Rao2014, Bladder_cells_Schmitt2016, GM12878_Schmitt2016, Germinal_zone_neurons_Won2016, NCI-H460_ENCODE2012, Brain_microvascular_endothelial_cells_ENCODE2012, G401_ENCODE2012, Liver_cells_Schmitt2016, H1_hESCs_Dixon2015, HepG2_ENCODE2012, Aorta_cells_Schmitt2016, H1_mesendoderm_cells_Dixon2015, IMR90_Jin2013, IMR90_Dixon2012, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, H1_mesenchymal_stem_cells_Dixon2015, Peripheral_blood_T_cells_Kloetgen2019, H1_trophectoderm_cells_Dixon2015, Spleen_cells_Schmitt2016, Cortical_plate_neurons_Won2016, Lung_cells_Schmitt2016, H1_hESCs_Jin2013, Left_ventricle_cells_Schmitt2016, H1_neuronal_progenitor_cells_Dixon2015, SK-MEL-5_ENCODE2012, RPMI7951_ENCODE2012, Panc1_ENCODE2012, ACHN_ENCODE2012, GM12878_Rao2014, Jurkat_Lucic2019, HMEC_Rao2014, THP-1_ENCODE2012, Transverse_colon_cells_ENCODE2012, K562_Rao2014, KBM7_Rao2014, HeLa_Rao2014, A549_ENCODE2012, IMR90_Rao2014, NHEK_Rao2014, Peripheral_blood_B_cells_Johanson2018, Nalm6_Tian2019	1.0, 2.0, 2.0, 0.5, 1.75, 1.0, 1.5, 3.0, 0.5, 1.0, 0.5, 1.0, 2.5, 2.5, 2.0, 3.0, 0.83, 1.5, 2.0, 2.0, 1.0, 2.5, 1.5, 2.0, 0.5, 2.0, 3.0, 2.0, 1.0, 0.5, 1.0, 0.5, 0.7, 2.5, 0.17, 1.67, 2.0, 0.67, 0.2, 0.25, 0.5, 0.43, 0.33, 0.5, 1.0	0.202425	Testis	3.03655	Brain_Amygdala	0.0127581
rs27529	ENSG00000272109.1	CTD-2260A17.3	Muscle_Skeletal	2.0926049770715525e-12	-0.6771308479500856	-0.8253927638875215	-0.5343092497219052	0.3526912331581116	Cis	64.29	9.336562818049686e-17	chr5	96790605	chr5	96804353	96806105	13748	H1_hESCs_Dixon2012, Brain_astrocyte_ENCODE2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, Pancreas_cells_Schmitt2016, GM12878_Rao2014, Bladder_cells_Schmitt2016, GM12878_Schmitt2016, Germinal_zone_neurons_Won2016, NCI-H460_ENCODE2012, Brain_microvascular_endothelial_cells_ENCODE2012, G401_ENCODE2012, Liver_cells_Schmitt2016, H1_hESCs_Dixon2015, HepG2_ENCODE2012, Aorta_cells_Schmitt2016, H1_mesendoderm_cells_Dixon2015, IMR90_Jin2013, IMR90_Dixon2012, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, H1_mesenchymal_stem_cells_Dixon2015, Peripheral_blood_T_cells_Kloetgen2019, H1_trophectoderm_cells_Dixon2015, Spleen_cells_Schmitt2016, Cortical_plate_neurons_Won2016, Lung_cells_Schmitt2016, H1_hESCs_Jin2013, Left_ventricle_cells_Schmitt2016, H1_neuronal_progenitor_cells_Dixon2015, SK-MEL-5_ENCODE2012, RPMI7951_ENCODE2012, Panc1_ENCODE2012, ACHN_ENCODE2012, IMR90_Rao2014, GM12878_Rao2014, HMEC_Rao2014, Nalm6_Tian2019, Jurkat_Lucic2019, HUVEC_Rao2014, K562_Rao2014, A549_ENCODE2012, THP-1_ENCODE2012, HeLa_Rao2014, NHEK_Rao2014, KBM7_Rao2014, Gastrocnemius_medialis_skeletal_muscle_cells_ENCODE2012, TeloHAEC_Lalonde2019	1.0, 2.0, 2.0, 0.5, 1.75, 1.0, 1.5, 3.0, 0.5, 1.0, 0.5, 1.0, 2.5, 2.5, 2.0, 3.0, 0.83, 1.5, 2.0, 2.0, 1.0, 2.5, 1.5, 2.0, 0.5, 2.0, 3.0, 2.0, 1.0, 0.5, 1.0, 0.5, 2.14, 0.74, 0.5, 2.0, 1.5, 0.67, 1.0, 1.0, 2.5, 0.12, 0.33, 0.2, 1.0, 1.0	0.24318299999999998	Testis	3.03655	Brain_Amygdala	0.0127581
rs27434	ENSG00000272109.1	CTD-2260A17.3	Muscle_Skeletal	2.9951056711804966e-29	-0.9446504191534424	-1.0769350744319173	-0.7773757408551295	0.2365438938140869	Cis	60.49	5.568018600435029e-34	chr5	96793809	chr5	96804353	96806105	10544	H1_hESCs_Dixon2012, Brain_astrocyte_ENCODE2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, Pancreas_cells_Schmitt2016, GM12878_Rao2014, Bladder_cells_Schmitt2016, GM12878_Schmitt2016, Germinal_zone_neurons_Won2016, NCI-H460_ENCODE2012, Brain_microvascular_endothelial_cells_ENCODE2012, G401_ENCODE2012, Liver_cells_Schmitt2016, H1_hESCs_Dixon2015, HepG2_ENCODE2012, Aorta_cells_Schmitt2016, H1_mesendoderm_cells_Dixon2015, IMR90_Jin2013, IMR90_Dixon2012, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, H1_mesenchymal_stem_cells_Dixon2015, Peripheral_blood_T_cells_Kloetgen2019, H1_trophectoderm_cells_Dixon2015, Spleen_cells_Schmitt2016, Cortical_plate_neurons_Won2016, Lung_cells_Schmitt2016, H1_hESCs_Jin2013, Left_ventricle_cells_Schmitt2016, H1_neuronal_progenitor_cells_Dixon2015, SK-MEL-5_ENCODE2012, RPMI7951_ENCODE2012, Panc1_ENCODE2012, ACHN_ENCODE2012, GM12878_Rao2014, Jurkat_Lucic2019, HMEC_Rao2014, THP-1_ENCODE2012, Transverse_colon_cells_ENCODE2012, K562_Rao2014, KBM7_Rao2014, HeLa_Rao2014, A549_ENCODE2012, IMR90_Rao2014, NHEK_Rao2014, Peripheral_blood_B_cells_Johanson2018, Nalm6_Tian2019	1.0, 2.0, 2.0, 0.5, 1.75, 1.0, 1.5, 3.0, 0.5, 1.0, 0.5, 1.0, 2.5, 2.5, 2.0, 3.0, 0.83, 1.5, 2.0, 2.0, 1.0, 2.5, 1.5, 2.0, 0.5, 2.0, 3.0, 2.0, 1.0, 0.5, 1.0, 0.5, 0.7, 2.5, 0.17, 1.67, 2.0, 0.67, 0.2, 0.25, 0.5, 0.43, 0.33, 0.5, 1.0	0.24318299999999998	Testis	3.03655	Brain_Amygdala	0.0127581
rs30187	ENSG00000272109.1	CTD-2260A17.3	Muscle_Skeletal	2.0926049770715525e-12	-0.6771308479500856	-0.8145715788712427	-0.5391726519410093	0.3526912331581116	Cis	66.29	9.336562818049686e-17	chr5	96788627	chr5	96804353	96806105	15726	Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, Cortical_plate_neurons_Won2016, T47D_ENCODE2012, IMR90_Jin2013, GM12878_Rao2014, H1_hESCs_Dixon2015, Ovary_cells_Schmitt2016, Brain_microvascular_endothelial_cells_ENCODE2012, H1_mesenchymal_stem_cells_Dixon2015, Aorta_cells_Schmitt2016, Brain_astrocyte_ENCODE2012, H1_hESCs_Jin2013, SK-MEL-5_ENCODE2012, HepG2_ENCODE2012, Hippocampus_cells_Schmitt2016, Endometrial_microvascular_endothelial_cells_ENCODE2012, Left_ventricle_cells_Schmitt2016, H1_hESCs_Dixon2012, Dorsolateral_prefrontal_cortex_cells_Schmitt2016, H1_mesendoderm_cells_Dixon2015, Spleen_cells_Schmitt2016, SK-N-MC_ENCODE2012, GM12878_Schmitt2016, G401_ENCODE2012, Germinal_zone_neurons_Won2016, H1_trophectoderm_cells_Dixon2015, Peripheral_blood_T_cells_Kloetgen2019, Panc1_ENCODE2012, ACHN_ENCODE2012, Caki2_ENCODE2012, NCI-H460_ENCODE2012, Liver_cells_Schmitt2016, RPMI7951_ENCODE2012, IMR90_Dixon2012, H1_neuronal_progenitor_cells_Dixon2015, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, Nalm6_Tian2019, A549_ENCODE2012, THP-1_ENCODE2012, GM12878_Rao2014, Peripheral_blood_B_cells_Johanson2018, Peripheral_blood_CD8+_T_cells_Johanson2018, Jurkat_Lucic2019, K562_Rao2014, KBM7_Rao2014, NHEK_Rao2014, TeloHAEC_Lalonde2019	1.5, 2.67, 1.0, 1.67, 2.25, 2.0, 1.0, 0.5, 3.0, 3.0, 2.0, 2.0, 1.0, 2.5, 2.0, 0.5, 3.0, 2.0, 2.0, 2.5, 1.0, 0.5, 1.5, 2.0, 2.33, 0.5, 2.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 1.5, 0.5, 1.0, 3.0, 1.12, 1.0, 0.35, 1.0, 0.5, 3.0, 0.67, 0.4, 0.33, 0.5	0.24318299999999998	Testis	3.03655	Brain_Amygdala	0.0127581
rs27434	ENSG00000272109.1	CTD-2260A17.3	Artery_Aorta	6.613644060944447e-06	-0.943684439089652	-1.24614270090158	-0.7458348029294279	0.23901808261871335	Cis	60.49	6.457163936967849e-10	chr5	96793809	chr5	96804353	96806105	10544	H1_hESCs_Dixon2012, Brain_astrocyte_ENCODE2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, Pancreas_cells_Schmitt2016, GM12878_Rao2014, Bladder_cells_Schmitt2016, GM12878_Schmitt2016, Germinal_zone_neurons_Won2016, NCI-H460_ENCODE2012, Brain_microvascular_endothelial_cells_ENCODE2012, G401_ENCODE2012, Liver_cells_Schmitt2016, H1_hESCs_Dixon2015, HepG2_ENCODE2012, Aorta_cells_Schmitt2016, H1_mesendoderm_cells_Dixon2015, IMR90_Jin2013, IMR90_Dixon2012, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, H1_mesenchymal_stem_cells_Dixon2015, Peripheral_blood_T_cells_Kloetgen2019, H1_trophectoderm_cells_Dixon2015, Spleen_cells_Schmitt2016, Cortical_plate_neurons_Won2016, Lung_cells_Schmitt2016, H1_hESCs_Jin2013, Left_ventricle_cells_Schmitt2016, H1_neuronal_progenitor_cells_Dixon2015, SK-MEL-5_ENCODE2012, RPMI7951_ENCODE2012, Panc1_ENCODE2012, ACHN_ENCODE2012, GM12878_Rao2014, Jurkat_Lucic2019, HMEC_Rao2014, THP-1_ENCODE2012, Transverse_colon_cells_ENCODE2012, K562_Rao2014, KBM7_Rao2014, HeLa_Rao2014, A549_ENCODE2012, IMR90_Rao2014, NHEK_Rao2014, Peripheral_blood_B_cells_Johanson2018, Nalm6_Tian2019	1.0, 2.0, 2.0, 0.5, 1.75, 1.0, 1.5, 3.0, 0.5, 1.0, 0.5, 1.0, 2.5, 2.5, 2.0, 3.0, 0.83, 1.5, 2.0, 2.0, 1.0, 2.5, 1.5, 2.0, 0.5, 2.0, 3.0, 2.0, 1.0, 0.5, 1.0, 0.5, 0.7, 2.5, 0.17, 1.67, 2.0, 0.67, 0.2, 0.25, 0.5, 0.43, 0.33, 0.5, 1.0	0.287342	Testis	3.03655	Brain_Amygdala	0.0127581
rs7954567	ENSG00000111321.10	LTBR	Brain_Cerebellum	0.011282338127342709	-0.3887883643467607	-0.5336901187841667	-0.27259328236166985	0.31578946113586426	Cis	229.81	1.890795016146936e-06	chr12	6381959	chr12	6375225	6391563	0	GM12878_Rao2014, NCI-H460_ENCODE2012, ACHN_ENCODE2012, Hippocampus_cells_Schmitt2016, LNCaP_clone_FGC_ENCODE2012, Caki2_ENCODE2012, H1_hESCs_Dixon2012, SK-N-MC_ENCODE2012, Brain_pericyte_ENCODE2012, T47D_ENCODE2012, Liver_cells_Schmitt2016, SK-MEL-5_ENCODE2012, G401_ENCODE2012, Spleen_cells_Schmitt2016, Aorta_cells_Schmitt2016, IMR90_Jin2013, Cortical_plate_neurons_Won2016, RPMI7951_ENCODE2012, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, Spinal_cord_astrocyte_ENCODE2012, Lung_cells_Schmitt2016, Adrenal_gland_cells_Schmitt2016, DLD1_ENCODE2012, Panc1_ENCODE2012, H1_hESCs_Dixon2015, SK-N-DZ_ENCODE2012, IMR90_Dixon2012, Peripheral_blood_T_cells_Kloetgen2019, H1_mesendoderm_cells_Dixon2015, Ovary_cells_Schmitt2016, Germinal_zone_neurons_Won2016, Brain_astrocyte_ENCODE2012, H1_hESCs_Jin2013, Dorsolateral_prefrontal_cortex_cells_Schmitt2016, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, A549_ENCODE2012, Psoas_muscle_cells_Schmitt2016, HepG2_ENCODE2012, Bladder_cells_Schmitt2016, GM12878_Schmitt2016, Brain_microvascular_endothelial_cells_ENCODE2012, H1_neuronal_progenitor_cells_Dixon2015, Left_ventricle_cells_Schmitt2016, Pancreas_cells_Schmitt2016, H1_trophectoderm_cells_Dixon2015, H1_mesenchymal_stem_cells_Dixon2015, Small_intestine_cells_Schmitt2016, Endometrial_microvascular_endothelial_cells_ENCODE2012, Right_ventricle_cells_Schmitt2016, SJCRH30_ENCODE2012, THP-1_ENCODE2012, Jurkat_Lucic2019, A549_ENCODE2012, Peripheral_blood_CD4+_T_cells_Johanson2018, GM12878_Rao2014, IMR90_Rao2014, K562_Rao2014, Peripheral_blood_B_cells_Johanson2018, Nalm6_Tian2019, HUVEC_Rao2014, NHEK_Rao2014, KBM7_Rao2014, Gastrocnemius_medialis_skeletal_muscle_cells_ENCODE2012, HeLa_Rao2014, HMEC_Rao2014, Peripheral_blood_CD8+_T_cells_Johanson2018, Transverse_colon_cells_ENCODE2012, TeloHAEC_Lalonde2019, K562_Belaghzal2017	3.0, 2.0, 3.0, 2.0, 2.0, 2.5, 2.5, 2.0, 2.0, 2.5, 3.0, 2.0, 3.0, 3.0, 3.0, 2.5, 3.0, 2.0, 3.0, 2.5, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.5, 3.0, 2.0, 3.0, 3.0, 3.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.5, 3.0, 2.5, 2.5, 3.0, 1.75, 3.0, 3.0, 3.0, 1.0, 1.5, 1.0, 9.83, 9.5, 12.88, 5.0, 5.61, 7.14, 4.67, 4.0, 16.0, 2.67, 5.0, 5.6, 2.0, 3.5, 1.67, 2.0, 1.0, 5.0, 2.0	6.07406	Cells_Cultured_fibroblasts	190.80599999999998	Cells_EBV-transformed_lymphocytes	2.02809
rs11616188	ENSG00000111321.10	LTBR	Brain_Cerebellum	0.0003469034088059161	-0.3906693866742627	-0.5270623411101351	-0.25037216576946936	0.37559807300567627	Cis	217.99	4.4188072672933664e-08	chr12	6393576	chr12	6375225	6391563	2013	H1_hESCs_Dixon2012, G401_ENCODE2012, Cortical_plate_neurons_Won2016, SK-N-MC_ENCODE2012, GM12878_Rao2014, Germinal_zone_neurons_Won2016, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, H1_mesenchymal_stem_cells_Dixon2015, Spleen_cells_Schmitt2016, Left_ventricle_cells_Schmitt2016, IMR90_Jin2013, H1_trophectoderm_cells_Dixon2015, LNCaP_clone_FGC_ENCODE2012, DLD1_ENCODE2012, Ovary_cells_Schmitt2016, Brain_astrocyte_ENCODE2012, Panc1_ENCODE2012, Aorta_cells_Schmitt2016, RPMI7951_ENCODE2012, Pancreas_cells_Schmitt2016, SK-N-DZ_ENCODE2012, NCI-H460_ENCODE2012, HepG2_ENCODE2012, IMR90_Dixon2012, H1_mesendoderm_cells_Dixon2015, SK-MEL-5_ENCODE2012, Peripheral_blood_T_cells_Kloetgen2019, H1_hESCs_Jin2013, H1_neuronal_progenitor_cells_Dixon2015, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, A549_ENCODE2012, H1_hESCs_Dixon2015, Endometrial_microvascular_endothelial_cells_ENCODE2012, Liver_cells_Schmitt2016, Brain_microvascular_endothelial_cells_ENCODE2012, ACHN_ENCODE2012, Caki2_ENCODE2012, T47D_ENCODE2012, Bladder_cells_Schmitt2016, GM12878_Schmitt2016, Right_ventricle_cells_Schmitt2016, Spinal_cord_astrocyte_ENCODE2012, Small_intestine_cells_Schmitt2016, Dorsolateral_prefrontal_cortex_cells_Schmitt2016, Adrenal_gland_cells_Schmitt2016, Brain_pericyte_ENCODE2012, Lung_cells_Schmitt2016, Hippocampus_cells_Schmitt2016, Psoas_muscle_cells_Schmitt2016, SJCRH30_ENCODE2012, GM12878_Rao2014, IMR90_Rao2014, Jurkat_Lucic2019, NHEK_Rao2014, A549_ENCODE2012, HeLa_Rao2014, Peripheral_blood_B_cells_Johanson2018, K562_Rao2014, HMEC_Rao2014, Nalm6_Tian2019, THP-1_ENCODE2012, Peripheral_blood_CD4+_T_cells_Johanson2018, KBM7_Rao2014, Peripheral_blood_CD8+_T_cells_Johanson2018, HUVEC_Rao2014, Transverse_colon_cells_ENCODE2012, Gastrocnemius_medialis_skeletal_muscle_cells_ENCODE2012, TeloHAEC_Lalonde2019	2.0, 3.0, 3.0, 1.5, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.33, 2.5, 1.5, 2.5, 2.0, 2.5, 1.5, 3.0, 1.5, 1.25, 2.0, 1.5, 3.0, 2.5, 3.0, 1.5, 2.5, 3.0, 2.0, 2.0, 2.5, 3.0, 1.0, 3.0, 1.5, 2.0, 1.5, 1.5, 1.5, 2.0, 1.0, 1.5, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 0.33, 0.5, 6.0, 7.29, 14.5, 7.0, 12.75, 3.38, 3.5, 4.5, 1.83, 18.0, 9.0, 2.5, 5.0, 1.5, 4.33, 3.0, 2.0, 10.0	6.07406	Cells_Cultured_fibroblasts	190.80599999999998	Cells_EBV-transformed_lymphocytes	2.02809
rs7954567	ENSG00000111321.10	LTBR	Brain_Spinal_cord_cervical_c-1	0.0039453767812340475	-0.99568099252359	-1.2627149496306098	-0.6051063189076507	0.341269850730896	Cis	229.81	5.932884343403333e-07	chr12	6381959	chr12	6375225	6391563	0	GM12878_Rao2014, NCI-H460_ENCODE2012, ACHN_ENCODE2012, Hippocampus_cells_Schmitt2016, LNCaP_clone_FGC_ENCODE2012, Caki2_ENCODE2012, H1_hESCs_Dixon2012, SK-N-MC_ENCODE2012, Brain_pericyte_ENCODE2012, T47D_ENCODE2012, Liver_cells_Schmitt2016, SK-MEL-5_ENCODE2012, G401_ENCODE2012, Spleen_cells_Schmitt2016, Aorta_cells_Schmitt2016, IMR90_Jin2013, Cortical_plate_neurons_Won2016, RPMI7951_ENCODE2012, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, Spinal_cord_astrocyte_ENCODE2012, Lung_cells_Schmitt2016, Adrenal_gland_cells_Schmitt2016, DLD1_ENCODE2012, Panc1_ENCODE2012, H1_hESCs_Dixon2015, SK-N-DZ_ENCODE2012, IMR90_Dixon2012, Peripheral_blood_T_cells_Kloetgen2019, H1_mesendoderm_cells_Dixon2015, Ovary_cells_Schmitt2016, Germinal_zone_neurons_Won2016, Brain_astrocyte_ENCODE2012, H1_hESCs_Jin2013, Dorsolateral_prefrontal_cortex_cells_Schmitt2016, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, A549_ENCODE2012, Psoas_muscle_cells_Schmitt2016, HepG2_ENCODE2012, Bladder_cells_Schmitt2016, GM12878_Schmitt2016, Brain_microvascular_endothelial_cells_ENCODE2012, H1_neuronal_progenitor_cells_Dixon2015, Left_ventricle_cells_Schmitt2016, Pancreas_cells_Schmitt2016, H1_trophectoderm_cells_Dixon2015, H1_mesenchymal_stem_cells_Dixon2015, Small_intestine_cells_Schmitt2016, Endometrial_microvascular_endothelial_cells_ENCODE2012, Right_ventricle_cells_Schmitt2016, SJCRH30_ENCODE2012, THP-1_ENCODE2012, Jurkat_Lucic2019, A549_ENCODE2012, Peripheral_blood_CD4+_T_cells_Johanson2018, GM12878_Rao2014, IMR90_Rao2014, K562_Rao2014, Peripheral_blood_B_cells_Johanson2018, Nalm6_Tian2019, HUVEC_Rao2014, NHEK_Rao2014, KBM7_Rao2014, Gastrocnemius_medialis_skeletal_muscle_cells_ENCODE2012, HeLa_Rao2014, HMEC_Rao2014, Peripheral_blood_CD8+_T_cells_Johanson2018, Transverse_colon_cells_ENCODE2012, TeloHAEC_Lalonde2019, K562_Belaghzal2017	3.0, 2.0, 3.0, 2.0, 2.0, 2.5, 2.5, 2.0, 2.0, 2.5, 3.0, 2.0, 3.0, 3.0, 3.0, 2.5, 3.0, 2.0, 3.0, 2.5, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.5, 3.0, 2.0, 3.0, 3.0, 3.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.5, 3.0, 2.5, 2.5, 3.0, 1.75, 3.0, 3.0, 3.0, 1.0, 1.5, 1.0, 9.83, 9.5, 12.88, 5.0, 5.61, 7.14, 4.67, 4.0, 16.0, 2.67, 5.0, 5.6, 2.0, 3.5, 1.67, 2.0, 1.0, 5.0, 2.0	16.3724	Cells_Cultured_fibroblasts	190.80599999999998	Cells_EBV-transformed_lymphocytes	2.02809
