term_id	term_name	query_size	intersection_size	p_value	intersection	source
GO:0003008	system process	186	83	2.50441816405863e-24	ATP1A2,ATP1B1,ATP1B3,ATP2A1,ATP2A2,ATP2B2,CACNA1A,CACNA1B,CACNA1C,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CAMK2G,CASQ1,CAV3,DLG2,SLC26A3,RCAN1,SLC29A1,EPB41,GABRA2,GABRB3,GRIA1,GRIN2A,GRIN2B,ITPR1,ITPR2,ITPR3,KCNMA1,MAPT,MYBPC3,NOS1,PKP2,PPP3CA,PPP3CB,PRKG1,RELN,RYR2,RYR3,SLC1A2,SLC8A1,SLC12A2,STIM1,TNNT3,TTN,DYSF,TCAP,SLC4A4,MYOM1,CACNA1I,CACNA1G,DLGAP2,DLGAP1,NRXN3,NRXN1,AKAP6,RIMS2,KCNMB2,AHCYL1,AKAP11,NLGN1,SHANK2,NPTN,STK39,TMOD3,TMOD2,SHANK1,CACNA2D3,SLC17A7,SLC12A5,NLGN4X,MYOZ1,SLC26A6,PPP1R1B,TANC1,FOXP2,BTBD9,SYT10,SLC9A4,TRIM72,CPLX3	GO:BP
GO:0044057	regulation of system process	186	46	5.9480531882625e-24	ATP1A2,ATP1B1,ATP1B3,ATP2A1,ATP2A2,ATP2B2,CACNA1B,CACNA1C,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CAMK2G,CASQ1,CAV3,EPB41,ITPR1,ITPR2,ITPR3,KCNMA1,MYBPC3,NOS1,PKP2,PPP3CA,PRKG1,RELN,RYR2,RYR3,SLC8A1,STIM1,TNNT3,CACNA1G,DLGAP2,DLGAP1,NRXN1,AKAP6,RIMS2,KCNMB2,AHCYL1,NLGN1,SHANK2,STK39,SHANK1,CACNA2D3,NLGN4X	GO:BP
GO:0034765	regulation of ion transmembrane transport	186	44	3.00952496653022e-23	ATP1A2,ATP1B1,ATP1B3,ATP2A1,CACNA1A,CACNA1B,CACNA1C,CACNA1E,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CASQ1,CAV3,DLG2,GRIA1,GRIA3,GRIN2A,GRIN2B,KCNMA1,NOS1,RELN,RYR2,SLC1A2,SLC8A1,STIM1,TRPC6,DYSF,CACNA1I,CACNA1G,NRXN1,AKAP7,AKAP6,AHCYL1,CHP1,NLGN1,SHANK2,STK39,SHANK1,CAB39,CACNA2D3,SLC26A6,CATSPER3	GO:BP
GO:0034762	regulation of transmembrane transport	186	44	3.94896510137044e-23	ATP1A2,ATP1B1,ATP1B3,ATP2A1,CACNA1A,CACNA1B,CACNA1C,CACNA1E,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CASQ1,CAV3,DLG2,GRIA1,GRIA3,GRIN2A,GRIN2B,KCNMA1,NOS1,RELN,RYR2,SLC1A2,SLC8A1,STIM1,TRPC6,DYSF,CACNA1I,CACNA1G,NRXN1,AKAP7,AKAP6,AHCYL1,CHP1,NLGN1,SHANK2,STK39,SHANK1,CAB39,CACNA2D3,SLC26A6,CATSPER3	GO:BP
GO:0006816	calcium ion transport	186	39	3.97766773309121e-23	ATP1A2,ATP1B1,ATP2A1,ATP2A2,ATP2B2,CACNA1A,CACNA1B,CACNA1C,CACNA1E,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CAMK2A,CAMK2G,CASQ1,CAV3,EPB41,GRIN2A,GRIN2B,ITPR1,ITPR2,ITPR3,NOS1,PPP3CA,RYR2,RYR3,SLC8A1,STIM1,TRPC4,TRPC6,DYSF,CACNA1I,CACNA1G,HOMER3,AKAP6,CACNA2D3,CATSPER3	GO:BP
GO:0042391	regulation of membrane potential	186	39	8.59361013955274e-23	ATP1A2,ATP1B1,ATP1B3,ATP2A2,CACNA1A,CACNA1B,CACNA1C,CACNA1E,CACNA2D1,CACNB2,CAV3,SLC26A3,SLC29A1,GABRA2,GABRB3,GRIA1,GRIA3,GRIN2A,GRIN2B,KCNMA1,MAPT,PKP2,PPP3CA,RELN,RYR2,SLC8A1,SLC4A4,CACNA1I,CACNA1G,NRXN1,AKAP7,AKAP6,RIMS2,KCNMB2,NLGN1,SHANK2,SHANK1,SLC17A7,NLGN4X	GO:BP
GO:0070838	divalent metal ion transport	186	40	1.19791884085393e-22	ATP1A2,ATP1B1,ATP2A1,ATP2A2,ATP2B2,CACNA1A,CACNA1B,CACNA1C,CACNA1E,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CAMK2A,CAMK2G,CASQ1,CAV3,EPB41,GRIN2A,GRIN2B,ITPR1,ITPR2,ITPR3,NOS1,PPP3CA,RYR2,RYR3,SLC8A1,STIM1,TRPC4,TRPC6,DYSF,CACNA1I,CACNA1G,HOMER3,AKAP6,CACNA2D3,NIPAL1,CATSPER3	GO:BP
GO:0070588	calcium ion transmembrane transport	186	34	1.68869240456943e-22	ATP1A2,ATP1B1,ATP2A1,ATP2A2,ATP2B2,CACNA1A,CACNA1B,CACNA1C,CACNA1E,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CASQ1,CAV3,GRIN2A,GRIN2B,ITPR1,ITPR2,ITPR3,NOS1,RYR2,RYR3,SLC8A1,STIM1,TRPC4,TRPC6,DYSF,CACNA1I,CACNA1G,AKAP6,CACNA2D3,CATSPER3	GO:BP
GO:0072511	divalent inorganic cation transport	186	40	1.84052696689646e-22	ATP1A2,ATP1B1,ATP2A1,ATP2A2,ATP2B2,CACNA1A,CACNA1B,CACNA1C,CACNA1E,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CAMK2A,CAMK2G,CASQ1,CAV3,EPB41,GRIN2A,GRIN2B,ITPR1,ITPR2,ITPR3,NOS1,PPP3CA,RYR2,RYR3,SLC8A1,STIM1,TRPC4,TRPC6,DYSF,CACNA1I,CACNA1G,HOMER3,AKAP6,CACNA2D3,NIPAL1,CATSPER3	GO:BP
GO:0051049	regulation of transport	186	71	2.89423792018694e-22	ATP1A2,ATP1B1,ATP1B3,ATP2A1,ATP2A2,CACNA1A,CACNA1B,CACNA1C,CACNA1E,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CAMK2A,CAMK2G,CASQ1,CAV3,DLG2,EPB41,GRIA1,GRIA3,GRIN2A,GRIN2B,ITPR1,ITPR2,ITPR3,KCNMA1,MYBPC3,NOS1,PKP2,PPP3CA,PPP3CB,PRKG2,RELN,RYR2,SLC1A2,SLC8A1,SLC12A2,STIM1,SYP,TRPC6,TTN,DYSF,PPFIA2,MYOM1,CACNA1I,CACNA1G,BSN,NRXN3,NRXN1,HOMER3,AKAP7,AKAP6,RIMS2,AHCYL1,CPLX1,IL1RAPL1,CHP1,NLGN1,SHANK2,STK39,SHANK1,CAB39,CACNA2D3,SLC17A7,SLC26A6,BTBD9,SYT10,CATSPER3,CPLX3	GO:BP
GO:0055085	transmembrane transport	186	67	5.11944302018706e-22	ATP1A2,ATP1B1,ATP1B3,ATP2A1,ATP2A2,ATP2B2,CACNA1A,CACNA1B,CACNA1C,CACNA1E,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CASQ1,CAV3,DLG2,SLC26A3,SLC29A1,GABRA2,GABRB3,GRIA1,GRIA3,GRIN2A,GRIN2B,ITPR1,ITPR2,ITPR3,KCNMA1,NOS1,RELN,RYR2,RYR3,SLC1A2,SLC8A1,SLC9A2,SLC9A3,SLC12A2,STIM1,TRPC4,TRPC6,DYSF,SLC4A4,CACNA1I,CACNA1G,NRXN1,AKAP7,AKAP6,SLC4A7,SLC12A6,KCNMB2,AHCYL1,CHP1,NLGN1,SHANK2,STK39,SHANK1,CAB39,ANO10,CACNA2D3,SLC17A7,SLC12A5,SLC26A6,NIPAL1,CATSPER3,SLC9A4	GO:BP
GO:0061337	cardiac conduction	186	25	2.6718449138227e-21	ATP1A2,ATP1B1,ATP1B3,ATP2A1,ATP2A2,ATP2B2,CACNA1C,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CASQ1,ITPR1,ITPR2,ITPR3,NOS1,PKP2,RYR2,RYR3,SLC8A1,STIM1,CACNA1G,AHCYL1,CACNA2D3	GO:BP
GO:0035637	multicellular organismal signaling	186	28	2.80563475822616e-21	ATP1A2,ATP1B1,ATP1B3,ATP2A1,ATP2A2,ATP2B2,CACNA1A,CACNA1C,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CASQ1,ITPR1,ITPR2,ITPR3,NOS1,PKP2,RYR2,RYR3,SLC8A1,STIM1,CACNA1I,CACNA1G,KCNMB2,AHCYL1,CACNA2D3	GO:BP
GO:0032412	regulation of ion transmembrane transporter activity	186	30	2.78869138661981e-20	ATP1A2,ATP1B1,ATP1B3,ATP2A1,CACNA2D1,CACNB1,CACNB2,CASQ1,CAV3,DLG2,GRIA1,GRIA3,GRIN2A,GRIN2B,NOS1,RELN,RYR2,STIM1,TRPC6,DYSF,NRXN1,AKAP7,AKAP6,AHCYL1,CHP1,NLGN1,SHANK2,STK39,SHANK1,CAB39	GO:BP
GO:0022898	regulation of transmembrane transporter activity	186	30	8.11269287797419e-20	ATP1A2,ATP1B1,ATP1B3,ATP2A1,CACNA2D1,CACNB1,CACNB2,CASQ1,CAV3,DLG2,GRIA1,GRIA3,GRIN2A,GRIN2B,NOS1,RELN,RYR2,STIM1,TRPC6,DYSF,NRXN1,AKAP7,AKAP6,AHCYL1,CHP1,NLGN1,SHANK2,STK39,SHANK1,CAB39	GO:BP
GO:0050804	modulation of chemical synaptic transmission	186	36	8.11269287797419e-20	ATP1A2,ATP2A2,CACNA1A,CACNA1B,CACNB2,CAMK2A,GRIA1,GRIN2A,GRIN2B,ITPR3,MAPT,PPP3CA,PPP3CB,RELN,PTPRS,SLC12A2,SYP,SYN3,PPFIA2,PPFIA3,DLGAP2,DLGAP1,NRXN3,NRXN1,AKAP7,RIMS2,CPLX1,NLGN1,SHANK2,SIPA1L1,NPTN,SHANK1,LRFN2,NLGN4X,BTBD9,CPLX3	GO:BP
GO:0099177	regulation of trans-synaptic signaling	186	36	8.11269287797419e-20	ATP1A2,ATP2A2,CACNA1A,CACNA1B,CACNB2,CAMK2A,GRIA1,GRIN2A,GRIN2B,ITPR3,MAPT,PPP3CA,PPP3CB,RELN,PTPRS,SLC12A2,SYP,SYN3,PPFIA2,PPFIA3,DLGAP2,DLGAP1,NRXN3,NRXN1,AKAP7,RIMS2,CPLX1,NLGN1,SHANK2,SIPA1L1,NPTN,SHANK1,LRFN2,NLGN4X,BTBD9,CPLX3	GO:BP
GO:0043269	regulation of ion transport	186	59	8.63452846937522e-20	ATP1A2,ATP1B1,ATP1B3,ATP2A1,CACNA1A,CACNA1B,CACNA1C,CACNA1E,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CAMK2A,CAMK2G,CASQ1,CAV3,DLG2,EPB41,GRIA1,GRIA3,GRIN2A,GRIN2B,ITPR1,ITPR2,ITPR3,KCNMA1,NOS1,PKP2,PPP3CA,PPP3CB,PRKG2,RELN,RYR2,SLC1A2,SLC8A1,SLC12A2,STIM1,TRPC6,TTN,DYSF,MYOM1,CACNA1I,CACNA1G,NRXN1,HOMER3,AKAP7,AKAP6,AHCYL1,CHP1,NLGN1,SHANK2,STK39,SHANK1,CAB39,CACNA2D3,SLC26A6,SYT10,CATSPER3	GO:BP
GO:0060047	heart contraction	186	30	2.4788600456198e-19	ATP1A2,ATP1B1,ATP1B3,ATP2A1,ATP2A2,ATP2B2,CACNA1B,CACNA1C,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CASQ1,CAV3,ITPR1,ITPR2,ITPR3,MYBPC3,NOS1,PKP2,RYR2,RYR3,SLC8A1,STIM1,TTN,TCAP,CACNA1G,AHCYL1,CACNA2D3	GO:BP
GO:0032409	regulation of transporter activity	186	30	3.21513744162807e-19	ATP1A2,ATP1B1,ATP1B3,ATP2A1,CACNA2D1,CACNB1,CACNB2,CASQ1,CAV3,DLG2,GRIA1,GRIA3,GRIN2A,GRIN2B,NOS1,RELN,RYR2,STIM1,TRPC6,DYSF,NRXN1,AKAP7,AKAP6,AHCYL1,CHP1,NLGN1,SHANK2,STK39,SHANK1,CAB39	GO:BP
GO:0003015	heart process	186	30	6.09838299779459e-19	ATP1A2,ATP1B1,ATP1B3,ATP2A1,ATP2A2,ATP2B2,CACNA1B,CACNA1C,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CASQ1,CAV3,ITPR1,ITPR2,ITPR3,MYBPC3,NOS1,PKP2,RYR2,RYR3,SLC8A1,STIM1,TTN,TCAP,CACNA1G,AHCYL1,CACNA2D3	GO:BP
GO:0065008	regulation of biological quality	186	102	8.12021370996978e-19	ATP1A2,ATP1B1,ATP1B3,ATP2A1,ATP2A2,ATP2B2,CACNA1A,CACNA1B,CACNA1C,CACNA1E,CACNA1F,CACNA2D1,CACNB2,CAMK2A,CAMK2G,CASQ1,CAV3,DLG2,SLC26A3,MARK2,SLC29A1,EPB41,GABRA2,GABRB3,GRIA1,GRIA3,GRIN2A,GRIN2B,ITPR1,ITPR2,ITPR3,KCNMA1,MAPT,NOS1,PKP2,PPP3CA,PPP3CB,PRKG1,RELN,PTPRD,PTPRS,RYR2,RYR3,SLC1A2,SLC8A1,SLC9A2,SLC9A3,SLC12A2,STIM1,SYP,TRPC4,TRPC6,SYN3,DYSF,PPFIA4,PPFIA2,PPFIA3,SLC4A4,CACNA1I,CACNA1G,NRXN3,NRXN1,AKAP7,AKAP6,SLC4A7,RIMS2,SLC12A6,KCNMB2,GPHN,CPLX1,STARD3,IL1RAPL1,AKAP11,AKAP10,CHP1,NLGN1,SHANK2,GRIP1,SIPA1L1,NPTN,STK39,TMOD3,TMOD2,SHANK1,SOX6,SLC17A7,SLC12A5,LRFN2,NLGN4X,LRFN1,SHTN1,SLC26A6,PPP1R1B,SSH2,ZNF804A,BTBD9,LRFN5,FAM171A1,SYT10,SLC9A4,AKAP2,CPLX3	GO:BP
GO:0032879	regulation of localization	186	82	1.03249469315154e-17	ANXA3,ATP1A2,ATP1B1,ATP1B3,ATP2A1,ATP2A2,CACNA1A,CACNA1B,CACNA1C,CACNA1E,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CAMK2A,CAMK2G,CASQ1,CAV3,DLG2,EPB41,GRIA1,GRIA3,GRIN2A,GRIN2B,ITPR1,ITPR2,ITPR3,KCNMA1,MAPT,MYBPC3,NOS1,PKP2,PPP3CA,PPP3CB,PRKG1,PRKG2,MAP2K5,RELN,RYR2,RYR3,SLC1A2,SLC8A1,SLC12A2,STIM1,SYP,TRPC6,TTN,DYSF,PPFIA2,MYOM1,CACNA1I,CACNA1G,BSN,ARHGEF2,NRXN3,NRXN1,HOMER3,AKAP7,AKAP6,RIMS2,AHCYL1,CPLX1,IL1RAPL1,CHP1,NLGN1,SHANK2,LEPROTL1,NPTN,STK39,SHANK1,CAB39,CACNA2D3,SLC17A7,EPB41L5,SHTN1,SLC26A6,SSH2,BTBD9,SYT10,CATSPER3,CPLX3	GO:BP
GO:0008016	regulation of heart contraction	186	27	1.29610111185283e-17	ATP1A2,ATP1B1,ATP1B3,ATP2A1,ATP2A2,ATP2B2,CACNA1B,CACNA1C,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CASQ1,CAV3,ITPR1,ITPR2,ITPR3,NOS1,PKP2,RYR2,RYR3,SLC8A1,STIM1,CACNA1G,AHCYL1,CACNA2D3	GO:BP
GO:0050808	synapse organization	186	33	1.87707645138263e-17	CACNA1A,CACNB1,CACNB2,DLG2,GABRA2,GABRB3,GRIN2B,MAPT,RELN,PTPRD,PTPRF,PTPRS,PPFIBP2,PPFIBP1,PPFIA4,PPFIA2,PPFIA3,BSN,NRXN3,NRXN1,GPHN,IL1RAPL1,NLGN1,SHANK2,SIPA1L1,NPTN,SHANK1,LRFN2,NLGN4X,LRFN1,TANC1,ZNF804A,LRFN5	GO:BP
GO:0007267	cell-cell signaling	186	62	4.09042416749606e-17	ATP1A2,ATP2A2,CACNA1A,CACNA1B,CACNA1C,CACNA1E,CACNA2D1,CACNB1,CACNB2,CAMK2A,CAMK2G,DLG2,MARK2,SLC29A1,GABRA2,GABRB3,GRIA1,GRIN2A,GRIN2B,ITPR1,ITPR2,ITPR3,MAPT,NOS1,PKP2,PPP3CA,PPP3CB,RELN,PTPRD,PTPRS,RYR2,SLC1A2,SLC12A2,SYP,SYN3,PPFIA4,PPFIA2,PPFIA3,CACNA1G,BSN,DLGAP2,DLGAP1,NRXN3,NRXN1,AKAP7,RIMS2,SLC12A6,CPLX1,IL1RAPL1,NLGN1,SHANK2,SIPA1L1,NPTN,TMOD2,SHANK1,SLC17A7,SLC12A5,LRFN2,NLGN4X,BTBD9,SYT10,CPLX3	GO:BP
GO:1903779	regulation of cardiac conduction	186	16	5.44543756956339e-17	ATP1A2,ATP1B1,ATP1B3,ATP2A1,ATP2A2,ATP2B2,CASQ1,ITPR1,ITPR2,ITPR3,NOS1,RYR2,RYR3,SLC8A1,STIM1,AHCYL1	GO:BP
GO:0006811	ion transport	186	92	5.83670211578292e-17	ATP1A2,ATP1B1,ATP1B3,ATP2A1,ATP2A2,ATP2B2,CACNA1A,CACNA1B,CACNA1C,CACNA1E,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CAMK2A,CAMK2G,CASQ1,CAV3,DLG2,SLC26A3,SLC29A1,EPB41,GABRA2,GABRB3,GRIA1,GRIA3,GRIN2A,GRIN2B,ITPR1,ITPR2,ITPR3,KCNMA1,NOS1,PKP2,PPP3CA,PPP3CB,PRKG2,RELN,RYR2,RYR3,SLC1A2,SLC8A1,SLC9A2,SLC9A3,SLC12A2,STIM1,TRPC4,TRPC6,TTN,DYSF,PPFIA4,PPFIA2,PPFIA3,SLC4A4,MYOM1,CACNA1I,CACNA1G,ARHGEF2,NRXN1,HOMER3,AKAP7,AKAP6,SLC4A7,RIMS2,SLC12A6,KCNMB2,AHCYL1,CPLX1,STARD3,CHP1,NLGN1,SHANK2,GRIP1,STK39,SHANK1,CAB39,ANO10,CACNA2D3,SLC17A7,SLC12A5,SLC26A6,PLEKHA8,STRADA,AGAP2,SNX20,STARD6,NIPAL1,SYT10,CATSPER3,SLC9A4,CPLX3	GO:BP
GO:1904062	regulation of cation transmembrane transport	186	30	6.99334367464018e-17	ATP1A2,ATP1B1,ATP1B3,ATP2A1,CACNA1C,CACNA2D1,CACNB1,CACNB2,CASQ1,CAV3,DLG2,GRIA1,GRIA3,GRIN2A,GRIN2B,NOS1,RELN,RYR2,SLC8A1,STIM1,DYSF,NRXN1,AKAP7,AKAP6,CHP1,NLGN1,SHANK2,STK39,SHANK1,CAB39	GO:BP
GO:1903522	regulation of blood circulation	186	28	7.41142918434674e-17	ATP1A2,ATP1B1,ATP1B3,ATP2A1,ATP2A2,ATP2B2,CACNA1B,CACNA1C,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CASQ1,CAV3,ITPR1,ITPR2,ITPR3,NOS1,PKP2,RYR2,RYR3,SLC8A1,STIM1,CACNA1G,KCNMB2,AHCYL1,CACNA2D3	GO:BP
GO:0003013	circulatory system process	186	38	1.14507050232612e-16	ATP1A2,ATP1B1,ATP1B3,ATP2A1,ATP2A2,ATP2B2,CACNA1B,CACNA1C,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CASQ1,CAV3,SLC29A1,ITPR1,ITPR2,ITPR3,KCNMA1,MYBPC3,NOS1,PKP2,PRKG1,RYR2,RYR3,SLC1A2,SLC8A1,SLC12A2,STIM1,TTN,TCAP,SLC4A4,CACNA1G,KCNMB2,AHCYL1,STK39,CACNA2D3	GO:BP
