term_id	term_name	query_size	intersection_size	p_value	intersection	source
GO:0006887	exocytosis	171	44	2.45015169483205e-17	ADAM10,APEH,APLP2,CD36,CD47,CD58,CHRNB2,CHRNB4,CYBA,F5,FCAR,HMOX2,ITGAL,ITGAM,ITGAX,LAMP1,MANBA,MGST1,PLAU,DNAJC3,PTPRJ,RAP1A,SLC2A3,KCNAB2,DGAT1,STBD1,SYNGR1,TOM1,CKAP4,ATP11A,NCSTN,LAMTOR2,SCG3,RAB14,SLC44A2,TMBIM1,MMP25,ATP8B4,TSPAN14,CYSTM1,ORMDL3,SLC15A4,NFAM1,CLEC4D	GO:BP
GO:0007155	cell adhesion	171	52	5.40219016378909e-15	ADAM10,AIF1,CD5,CD6,CD80,CD36,CD47,CD58,CD70,CD81,CDH2,CDH3,CDH6,CDH10,CDH11,CDH13,CDH15,COL8A1,COL19A1,CSF1,CTLA4,FBN1,TNC,IBSP,ITGA2,ITGA4,ITGA5,ITGA9,ITGAL,ITGAM,ITGAX,ITGB4,ITGB5,LAMB1,LAMC1,CD46,PLAU,PTPRJ,SIPA1,THBS3,ICAM5,TNR,TNXB,TNFSF4,COL14A1,ITGA8,FBLN5,CNTN6,MXRA8,LOXL3,COL28A1,LGALS9C	GO:BP
GO:0022610	biological adhesion	171	52	6.27276871221048e-15	ADAM10,AIF1,CD5,CD6,CD80,CD36,CD47,CD58,CD70,CD81,CDH2,CDH3,CDH6,CDH10,CDH11,CDH13,CDH15,COL8A1,COL19A1,CSF1,CTLA4,FBN1,TNC,IBSP,ITGA2,ITGA4,ITGA5,ITGA9,ITGAL,ITGAM,ITGAX,ITGB4,ITGB5,LAMB1,LAMC1,CD46,PLAU,PTPRJ,SIPA1,THBS3,ICAM5,TNR,TNXB,TNFSF4,COL14A1,ITGA8,FBLN5,CNTN6,MXRA8,LOXL3,COL28A1,LGALS9C	GO:BP
GO:0032940	secretion by cell	171	50	7.5402449554396e-15	ADAM10,APEH,APLP2,CD36,CD47,CD58,CHRNA7,CHRNB2,CHRNB4,CPE,CYBA,F5,FCAR,HMOX2,ITGAL,ITGAM,ITGAX,KCNS3,LAMP1,MANBA,MGST1,PLAU,DNAJC3,PTPRJ,RAP1A,SCG5,SLC2A3,KCNAB2,DGAT1,STBD1,SYNGR1,TOM1,CKAP4,ATP11A,NCSTN,KCNG2,LAMTOR2,SCG3,RAB14,SLC44A2,TMBIM1,MMP25,GNPTAB,ATP8B4,TSPAN14,CYSTM1,ORMDL3,SLC15A4,NFAM1,CLEC4D	GO:BP
GO:0016192	vesicle-mediated transport	171	63	8.47776821443469e-15	ADAM10,AIF1,APEH,APLP2,C2,C4A,C4B,CD5,CD6,CD36,CD47,CD58,CD81,CDH2,CDH13,CHRNA7,CHRNB2,CHRNB4,CYBA,F5,FCAR,HMOX2,ITGA2,ITGA4,ITGAL,ITGAM,ITGAX,LAMP1,LBP,LY75,MANBA,MGST1,MRC1,MST1R,PLAU,DNAJC3,PTPRJ,RAP1A,SLC2A3,ICAM5,KCNAB2,DGAT1,STBD1,SYNGR1,TBC1D4,TOM1,CKAP4,ATP11A,NCSTN,LAMTOR2,SCG3,RAB14,SLC44A2,TMBIM1,MMP25,ATP8B4,TSPAN14,CYSTM1,LOXL3,ORMDL3,SLC15A4,NFAM1,CLEC4D	GO:BP
GO:0140352	export from cell	171	50	3.24985147025173e-14	ADAM10,APEH,APLP2,CD36,CD47,CD58,CHRNA7,CHRNB2,CHRNB4,CPE,CYBA,F5,FCAR,HMOX2,ITGAL,ITGAM,ITGAX,KCNS3,LAMP1,MANBA,MGST1,PLAU,DNAJC3,PTPRJ,RAP1A,SCG5,SLC2A3,KCNAB2,DGAT1,STBD1,SYNGR1,TOM1,CKAP4,ATP11A,NCSTN,KCNG2,LAMTOR2,SCG3,RAB14,SLC44A2,TMBIM1,MMP25,GNPTAB,ATP8B4,TSPAN14,CYSTM1,ORMDL3,SLC15A4,NFAM1,CLEC4D	GO:BP
GO:0006955	immune response	171	64	3.33461449953223e-14	ADAM10,AIF1,APEH,C2,C4A,C4B,CD6,CD80,CD36,CD40,CD47,CD58,CD70,CD81,CHRNB4,CSF1,CTLA4,CYBA,F12,FCAR,FLNB,HMOX2,ITGA4,ITGAL,ITGAM,ITGAX,LAMP1,LBP,LY75,MANBA,CD46,MGST1,MRC1,MST1R,PLAU,DNAJC3,PTPRJ,RAP1A,SLC2A3,ICAM5,TNFSF4,KCNAB2,DGAT1,STBD1,SYNGR1,TOM1,COLEC10,CKAP4,ATP11A,NCSTN,LAMTOR2,RAB14,SLC44A2,TMBIM1,MMP25,ATP8B4,TSPAN14,CYSTM1,LOXL3,ORMDL3,SLC15A4,NFAM1,CLEC4D,CLEC12B	GO:BP
GO:0046903	secretion	171	51	6.83299743755402e-14	ADAM10,APEH,APLP2,CD36,CD47,CD58,CHRNA7,CHRNB2,CHRNB4,CPE,CYBA,F5,FCAR,HMOX2,ITGAL,ITGAM,ITGAX,KCNS3,LAMP1,MANBA,MGST1,PLAU,DNAJC3,PTPRJ,RAP1A,SCG5,SLC2A3,KCNAB2,DGAT1,STBD1,SYNGR1,TOM1,FBLN5,CKAP4,ATP11A,NCSTN,KCNG2,LAMTOR2,SCG3,RAB14,SLC44A2,TMBIM1,MMP25,GNPTAB,ATP8B4,TSPAN14,CYSTM1,ORMDL3,SLC15A4,NFAM1,CLEC4D	GO:BP
GO:0002376	immune system process	171	76	3.46757833779709e-13	ADAM10,AIF1,APEH,C2,C4A,C4B,CD5,CD6,CD80,CD36,CD40,CD47,CD58,CD70,CD81,CHRNA7,CHRNB2,CHRNB4,CSF1,CTLA4,CYBA,F12,FBN1,FCAR,FLNB,HMOX2,ITGA2,ITGA4,ITGA5,ITGA9,ITGAL,ITGAM,ITGAX,ITGB5,LAMP1,LBP,LY75,MANBA,CD46,MGST1,MRC1,MST1,MST1R,PLAU,DNAJC3,PTPRJ,RAP1A,SLC2A3,ICAM5,TNFSF4,KCNAB2,DGAT1,STBD1,SYNGR1,PTBP3,TOM1,COLEC10,CKAP4,ATP11A,NCSTN,LAMTOR2,RAB14,SLC44A2,TMBIM1,MMP25,ATP8B4,TSPAN14,CYSTM1,LOXL3,ORMDL3,SLC15A4,ZPBP2,NFAM1,CLEC4D,CLEC12B,LGALS9C	GO:BP
GO:0098609	cell-cell adhesion	171	34	3.78899208522099e-10	AIF1,CD5,CD6,CD80,CD47,CD58,CD70,CD81,CDH2,CDH3,CDH6,CDH10,CDH11,CDH13,CDH15,COL19A1,CTLA4,ITGA4,ITGA5,ITGAL,ITGAM,ITGAX,ITGB5,LAMB1,CD46,ICAM5,TNR,TNXB,TNFSF4,COL14A1,ITGA8,CNTN6,LOXL3,LGALS9C	GO:BP
GO:0007229	integrin-mediated signaling pathway	171	13	5.59820220019263e-09	ADAM10,CD47,ITGA2,ITGA4,ITGA5,ITGA9,ITGAL,ITGAM,ITGAX,ITGB4,ITGB5,ITGA8,LOXL3	GO:BP
GO:0071805	potassium ion transmembrane transport	171	16	4.273459609676e-08	KCNC3,KCND2,KCNH1,KCNS3,KCNAB1,KCNAB2,KCNAB3,KCNB2,KCNH4,KCNH3,KCNG2,KCNH5,DPP10,KCNIP4,KCNH8,KCNG3	GO:BP
GO:0006813	potassium ion transport	171	16	2.05588905258509e-07	KCNC3,KCND2,KCNH1,KCNS3,KCNAB1,KCNAB2,KCNAB3,KCNB2,KCNH4,KCNH3,KCNG2,KCNH5,DPP10,KCNIP4,KCNH8,KCNG3	GO:BP
GO:0006810	transport	171	86	3.71830257137411e-07	ADAM10,AIF1,APEH,APLP2,C2,C4A,C4B,CD5,CD6,CD36,CD47,CD58,CD81,CDH2,CDH3,CDH13,CHRNA7,CHRNB1,CHRNB2,CHRNB4,CPE,CYBA,F5,FCAR,HMOX2,ITGA2,ITGA4,ITGAL,ITGAM,ITGAX,KCNC3,KCND2,KCNH1,KCNS3,LAMP1,LBP,LY75,MANBA,MGST1,MRC1,MST1R,PLAU,DNAJC3,PTPRJ,RAP1A,SCG5,SLC2A3,SLC7A4,ICAM5,KCNAB1,KCNAB2,DGAT1,STBD1,SYNGR1,KCNAB3,KCNB2,TBC1D4,TOM1,FBLN5,RGS14,CKAP4,ATP11A,NCSTN,KCNH4,KCNH3,KCNG2,KCNH5,LAMTOR2,SCG3,RAB14,SLC44A2,DPP10,TMBIM1,MMP25,GNPTAB,ATP8B4,KCNIP4,TSPAN14,CYSTM1,LOXL3,ORMDL3,SLC15A4,KCNH8,NFAM1,KCNG3,CLEC4D	GO:BP
GO:0051234	establishment of localization	171	87	5.67699555711299e-07	ADAM10,AIF1,APEH,APLP2,C2,C4A,C4B,CD5,CD6,CD36,CD47,CD58,CD81,CDH2,CDH3,CDH13,CHRNA7,CHRNB1,CHRNB2,CHRNB4,CPE,CYBA,F5,FCAR,HMOX2,ITGA2,ITGA4,ITGAL,ITGAM,ITGAX,KCNC3,KCND2,KCNH1,KCNS3,LAMP1,LBP,LY75,MANBA,MGST1,MRC1,MST1R,PLAU,DNAJC3,PTPRJ,RAP1A,SCG5,SLC2A3,SLC7A4,ICAM5,KCNAB1,KCNAB2,ITGA8,DGAT1,STBD1,SYNGR1,KCNAB3,KCNB2,TBC1D4,TOM1,FBLN5,RGS14,CKAP4,ATP11A,NCSTN,KCNH4,KCNH3,KCNG2,KCNH5,LAMTOR2,SCG3,RAB14,SLC44A2,DPP10,TMBIM1,MMP25,GNPTAB,ATP8B4,KCNIP4,TSPAN14,CYSTM1,LOXL3,ORMDL3,SLC15A4,KCNH8,NFAM1,KCNG3,CLEC4D	GO:BP
GO:0030155	regulation of cell adhesion	171	26	9.35765750590292e-07	ADAM10,AIF1,CD5,CD6,CD80,CD36,CD47,CD70,CD81,CDH13,COL8A1,CSF1,CTLA4,TNC,IBSP,ITGA2,ITGA4,ITGA5,CD46,PLAU,PTPRJ,SIPA1,TNR,TNFSF4,LOXL3,LGALS9C	GO:BP
GO:0043687	post-translational protein modification	171	18	9.35765750590292e-07	ADAM10,APLP2,C4A,CDH2,CSF1,F5,FBN1,TNC,LAMB1,LAMC1,DNAJC3,CRTAP,CKAP4,SCG3,MXRA8,TMEM132A,VWA1,EVA1A	GO:BP
GO:0031589	cell-substrate adhesion	171	18	1.17315778331734e-06	CD36,CDH13,COL8A1,CSF1,ITGA2,ITGA4,ITGA5,ITGAL,ITGB4,ITGB5,LAMB1,LAMC1,PLAU,PTPRJ,THBS3,TNXB,ITGA8,FBLN5	GO:BP
GO:0050766	positive regulation of phagocytosis	171	9	1.45118112300566e-06	C2,C4A,C4B,CD36,CD47,CYBA,ITGA2,PTPRJ,RAP1A	GO:BP
GO:0045785	positive regulation of cell adhesion	171	19	3.05923484777084e-06	AIF1,CD5,CD6,CD80,CD36,CD47,CD70,CD81,CDH13,COL8A1,CSF1,CTLA4,IBSP,ITGA2,ITGA4,ITGA5,CD46,PTPRJ,TNFSF4	GO:BP
GO:0007160	cell-matrix adhesion	171	14	4.51328623598057e-06	CD36,CDH13,CSF1,ITGA2,ITGA4,ITGAL,ITGB4,ITGB5,PLAU,PTPRJ,THBS3,TNXB,ITGA8,FBLN5	GO:BP
GO:0051179	localization	171	100	5.30700119152733e-06	ADAM10,AIF1,APEH,APLP2,RERE,C2,C4A,C4B,CD5,CD6,CD36,CD40,CD47,CD58,CD81,CDH2,CDH3,CDH13,CHRNA7,CHRNB1,CHRNB2,CHRNB4,CPE,CSF1,CYBA,F5,FBN1,FCAR,HMOX2,ITGA2,ITGA4,ITGA5,ITGA9,ITGAL,ITGAM,ITGAX,ITGB4,ITGB5,KCNC3,KCND2,KCNH1,KCNS3,LAMB1,LAMC1,LAMP1,LBP,LY75,MANBA,MGST1,MRC1,MST1,MST1R,PLAU,DNAJC3,PTPRJ,RAP1A,SCG5,SLC2A3,SLC7A4,ICAM5,TNR,KCNAB1,KCNAB2,ITGA8,DGAT1,STBD1,SYNGR1,KCNAB3,KCNB2,TBC1D4,TOM1,FBLN5,RGS14,CKAP4,ATP11A,NCSTN,KCNH4,KCNH3,KCNG2,KCNH5,LAMTOR2,SCG3,RAB14,SLC44A2,DPP10,TMBIM1,MMP25,GNPTAB,ATP8B4,KCNIP4,TSPAN14,CYSTM1,LOXL3,ORMDL3,SLC15A4,KCNH8,NFAM1,KCNG3,SPTSSA,CLEC4D	GO:BP
GO:0002697	regulation of immune effector process	171	19	5.52636077825527e-06	C2,C4A,C4B,CD80,CD36,CD40,CD47,CD81,ITGAM,LAMP1,LBP,CD46,PTPRJ,RAP1A,TNFSF4,LOXL3,SLC15A4,ZPBP2,CLEC12B	GO:BP
GO:0002684	positive regulation of immune system process	171	30	5.64711118871814e-06	ADAM10,AIF1,C2,C4A,C4B,CD5,CD6,CD80,CD36,CD40,CD47,CD70,CD81,CHRNB2,CSF1,CTLA4,FCAR,ITGA2,ITGA4,ITGAM,LAMP1,LBP,CD46,PTPRJ,RAP1A,TNFSF4,COLEC10,SLC15A4,NFAM1,CLEC4D	GO:BP
GO:0002682	regulation of immune system process	171	38	9.14549931357379e-06	ADAM10,AIF1,C2,C4A,C4B,CD5,CD6,CD80,CD36,CD40,CD47,CD70,CD81,CHRNB2,CSF1,CTLA4,FBN1,FCAR,ITGA2,ITGA4,ITGAL,ITGAM,LAMP1,LBP,CD46,MST1,PTPRJ,RAP1A,ICAM5,TNFSF4,COLEC10,LOXL3,SLC15A4,ZPBP2,NFAM1,CLEC4D,CLEC12B,LGALS9C	GO:BP
GO:0034332	adherens junction organization	171	8	1.7718600802157e-05	ADAM10,CDH2,CDH3,CDH6,CDH10,CDH11,CDH13,CDH15	GO:BP
GO:0050764	regulation of phagocytosis	171	9	3.11826777930764e-05	C2,C4A,C4B,CD36,CD47,CYBA,ITGA2,PTPRJ,RAP1A	GO:BP
GO:0035095	behavioral response to nicotine	171	4	3.59857003805505e-05	CHRNA7,CHRNB1,CHRNB2,CHRNB4	GO:BP
GO:0006909	phagocytosis	171	16	6.23730064575251e-05	AIF1,C2,C4A,C4B,CD36,CD47,CYBA,ITGA2,ITGAL,ITGAM,LBP,MST1R,PTPRJ,RAP1A,ICAM5,RAB14	GO:BP
GO:0051649	establishment of localization in cell	171	52	6.23730064575251e-05	ADAM10,APEH,APLP2,CD36,CD47,CD58,CD81,CDH2,CDH3,CHRNB2,CHRNB4,CYBA,F5,FCAR,HMOX2,ITGA4,ITGAL,ITGAM,ITGAX,LAMP1,MANBA,MGST1,PLAU,DNAJC3,PTPRJ,RAP1A,SCG5,SLC2A3,KCNAB2,DGAT1,STBD1,SYNGR1,TBC1D4,TOM1,RGS14,CKAP4,ATP11A,NCSTN,LAMTOR2,SCG3,RAB14,SLC44A2,TMBIM1,MMP25,GNPTAB,ATP8B4,TSPAN14,CYSTM1,ORMDL3,SLC15A4,NFAM1,CLEC4D	GO:BP
GO:0032946	positive regulation of mononuclear cell proliferation	171	10	7.27950429509055e-05	AIF1,CD6,CD80,CD40,CD70,CD81,CHRNB2,CSF1,CD46,TNFSF4	GO:BP
GO:0098542	defense response to other organism	171	30	8.01051540020398e-05	AIF1,C2,C4A,C4B,CD6,CD36,CD40,CD47,CD58,CSF1,CYBA,F12,FCAR,FLNB,ITGAM,ITGAX,LAMP1,LBP,CD46,MRC1,MST1R,DNAJC3,TNFSF4,COLEC10,RAB14,GSDMB,SLC15A4,GSDMA,CLEC4D,CLEC12B	GO:BP
GO:0046649	lymphocyte activation	171	23	8.4506055928712e-05	AIF1,CD5,CD6,CD80,CD40,CD47,CD70,CD81,CHRNA7,CHRNB2,CTLA4,ITGA4,ITGAL,LAMP1,CD46,PTPRJ,TNFSF4,NCSTN,LOXL3,SLC15A4,NFAM1,CLEC4D,LGALS9C	GO:BP
GO:0034330	cell junction organization	171	22	9.45892670456591e-05	ADAM10,CDH2,CDH3,CDH6,CDH10,CDH11,CDH13,CDH15,CHRNA7,CHRNB1,CHRNB2,COL4A5,TNC,ITGA2,ITGA5,ITGAM,ITGB4,LAMC1,PTPRJ,RAP1A,TNR,LAMTOR2	GO:BP
GO:0002694	regulation of leukocyte activation	171	20	0.00010582586504107	AIF1,CD5,CD6,CD80,CD40,CD47,CD70,CD81,CHRNB2,CTLA4,ITGAM,LAMP1,LBP,CD46,TNFSF4,LOXL3,SLC15A4,NFAM1,CLEC4D,LGALS9C	GO:BP
GO:0009605	response to external stimulus	171	53	0.000114032562386988	ADAM10,AIF1,C2,C4A,C4B,CD6,CD80,TNFRSF8,CD36,CD40,CD47,CD58,CD81,CDH2,CDH13,CHRNA7,CSF1,CYBA,F12,FCAR,FLNB,TNC,ITGA2,ITGA4,ITGA9,ITGAM,ITGAX,KCNH1,LAMP1,LBP,CD46,MGST1,MRC1,MST1,MST1R,PLAU,DNAJC3,PTPRJ,RAP1GAP,SIPA1,TNR,TNFSF4,COLEC10,CNTN6,RAB14,FAM20A,DOK4,GSDMB,WDR59,SLC15A4,GSDMA,CLEC4D,CLEC12B	GO:BP
