term_id	term_name	query_size	intersection_size	p_value	intersection	source
GO:0016055	Wnt signaling pathway	204	44	3.35630577799967e-23	CSNK1A1,GLI1,GLI3,GSK3B,LRP6,LRP5,PPP2CA,PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,SFRP4,WNT3,FZD3,AXIN1,FZD6,LGR5,TNKS,LIMD1,USP34,WIF1,DAAM1,HECW1,DKK2,WNT4,LGR4,VANGL2,MARK4,LGR6,TTC21B,WLS,TNKS2,KREMEN1,ZNRF3,CTHRC1,PRICKLE1,PRICKLE2,ASPM	GO:BP
GO:0198738	cell-cell signaling by wnt	204	44	3.58993878267329e-23	CSNK1A1,GLI1,GLI3,GSK3B,LRP6,LRP5,PPP2CA,PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,SFRP4,WNT3,FZD3,AXIN1,FZD6,LGR5,TNKS,LIMD1,USP34,WIF1,DAAM1,HECW1,DKK2,WNT4,LGR4,VANGL2,MARK4,LGR6,TTC21B,WLS,TNKS2,KREMEN1,ZNRF3,CTHRC1,PRICKLE1,PRICKLE2,ASPM	GO:BP
GO:0000086	G2/M transition of mitotic cell cycle	204	33	9.4576075224561e-23	CDC25A,CDC25B,HSP90AA1,PCNT,PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,RAD21,ALMS1,CEP57,CKAP5,SFI1,CNTRL,FGFR1OP,MAPRE1,NINL,CLASP1,HAUS4,CEP72,CDK5RAP2,TAOK1,MARK4,CEP76,CCNB3,TICRR,CEP41	GO:BP
GO:0044772	mitotic cell cycle phase transition	204	46	9.56844511013325e-23	BUB1B,CDC25A,CDC25B,CDKN3,HSP90AA1,MCM6,ORC4,PCNT,PPP2R5C,PRIM2,PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,RAD21,ALMS1,MAD1L1,CDC14A,CEP57,CKAP5,SFI1,CNTRL,FGFR1OP,MAPRE1,NINL,CLASP1,ORC3,POLA2,GMNN,HAUS4,CEP72,CDK5RAP2,TEX14,TAOK1,MARK4,NEK11,CEP76,CCNB3,TICRR,CEP41	GO:BP
GO:0030111	regulation of Wnt signaling pathway	204	38	1.13428447331827e-22	CSNK1A1,GLI1,GLI3,GSK3B,LRP6,PPP2CA,PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,SFRP4,WNT3,AXIN1,FZD6,LGR5,TNKS,LIMD1,USP34,WIF1,HECW1,DKK2,LGR4,VANGL2,LGR6,TTC21B,WLS,TNKS2,KREMEN1,ZNRF3,CTHRC1,PRICKLE1,ASPM	GO:BP
GO:0044770	cell cycle phase transition	204	47	2.2477636715133e-22	BUB1B,CDC25A,CDC25B,CDKN3,GLI1,HSP90AA1,MCM6,ORC4,PCNT,PPP2R5C,PRIM2,PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,RAD21,ALMS1,MAD1L1,CDC14A,CEP57,CKAP5,SFI1,CNTRL,FGFR1OP,MAPRE1,NINL,CLASP1,ORC3,POLA2,GMNN,HAUS4,CEP72,CDK5RAP2,TEX14,TAOK1,MARK4,NEK11,CEP76,CCNB3,TICRR,CEP41	GO:BP
GO:0060828	regulation of canonical Wnt signaling pathway	204	34	6.27189934300823e-22	CSNK1A1,GLI1,GLI3,GSK3B,LRP6,PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,SFRP4,AXIN1,FZD6,LGR5,TNKS,LIMD1,USP34,HECW1,DKK2,LGR4,LGR6,TTC21B,WLS,TNKS2,KREMEN1,ZNRF3,CTHRC1,PRICKLE1,ASPM	GO:BP
GO:0044839	cell cycle G2/M phase transition	204	33	6.75138209708414e-22	CDC25A,CDC25B,HSP90AA1,PCNT,PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,RAD21,ALMS1,CEP57,CKAP5,SFI1,CNTRL,FGFR1OP,MAPRE1,NINL,CLASP1,HAUS4,CEP72,CDK5RAP2,TAOK1,MARK4,CEP76,CCNB3,TICRR,CEP41	GO:BP
GO:0007346	regulation of mitotic cell cycle	204	44	1.52217383778014e-20	BIRC5,BUB1B,CDC25A,CDC25B,HSP90AA1,LRP5,PCNT,PPP2R5C,PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,RAD21,TNF,ALMS1,FZD3,MAD1L1,CDC14A,CEP57,CKAP5,SFI1,CNTRL,FGFR1OP,MAPRE1,NINL,TTC28,CLASP1,NUSAP1,HAUS4,CEP72,CDK5RAP2,TEX14,TAOK1,NEK11,CEP76,CCNB3,TICRR,CEP41	GO:BP
GO:1901990	regulation of mitotic cell cycle phase transition	204	38	2.81861368118395e-20	BUB1B,CDC25A,CDC25B,HSP90AA1,PCNT,PPP2R5C,PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,RAD21,ALMS1,MAD1L1,CDC14A,CEP57,CKAP5,SFI1,CNTRL,FGFR1OP,MAPRE1,NINL,CLASP1,HAUS4,CEP72,CDK5RAP2,TEX14,TAOK1,NEK11,CEP76,CCNB3,TICRR,CEP41	GO:BP
GO:1905114	cell surface receptor signaling pathway involved in cell-cell signaling	204	44	3.53507443757917e-20	CSNK1A1,GLI1,GLI3,GSK3B,LRP6,LRP5,PPP2CA,PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,SFRP4,WNT3,FZD3,AXIN1,FZD6,LGR5,TNKS,LIMD1,USP34,WIF1,DAAM1,HECW1,DKK2,WNT4,LGR4,VANGL2,MARK4,LGR6,TTC21B,WLS,TNKS2,KREMEN1,ZNRF3,CTHRC1,PRICKLE1,PRICKLE2,ASPM	GO:BP
GO:1901987	regulation of cell cycle phase transition	204	39	6.10748649625186e-20	BUB1B,CDC25A,CDC25B,GLI1,HSP90AA1,PCNT,PPP2R5C,PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,RAD21,ALMS1,MAD1L1,CDC14A,CEP57,CKAP5,SFI1,CNTRL,FGFR1OP,MAPRE1,NINL,CLASP1,HAUS4,CEP72,CDK5RAP2,TEX14,TAOK1,NEK11,CEP76,CCNB3,TICRR,CEP41	GO:BP
GO:0120031	plasma membrane bounded cell projection assembly	204	41	9.51974335810277e-19	HSP90AA1,PCNT,ALMS1,CDC14A,IQCB1,CEP57,CKAP5,SFI1,CNTRL,FGFR1OP,MAPRE1,NINL,CLUAP1,SYNE2,RPGRIP1L,CLASP1,LRRC6,B9D1,CEP83,TMEM216,DYNC2LI1,CFAP46,AHI1,HAUS4,IFT57,CEP72,CDK5RAP2,VANGL2,MARK4,DYNC2H1,TTC21B,NUP85,CEP76,CEP89,FBF1,CEP41,CNTROB,CFAP54,CFAP221,TMEM17,DNAAF3	GO:BP
GO:0070925	organelle assembly	204	49	2.04499023135981e-18	BIRC5,HSP90AA1,PCNT,TNF,ALMS1,CDC14A,TNKS,LIMD1,IQCB1,CEP57,CKAP5,SFI1,STAG1,STAG2,CNTRL,FGFR1OP,MAPRE1,NINL,CLUAP1,SYNE2,RPGRIP1L,CLASP1,LRRC6,B9D1,CEP83,TMEM216,DYNC2LI1,CFAP46,AHI1,HAUS4,IFT57,CEP72,CDK5RAP2,VANGL2,MARK4,MIS12,DYNC2H1,TTC21B,CEP76,CEP89,FBF1,CEP41,CNTROB,CFAP54,CFAP221,TMEM17,ASPM,DNAAF3,CENPW	GO:BP
GO:0140056	organelle localization by membrane tethering	204	25	2.04499023135981e-18	HSP90AA1,PCNT,ALMS1,IQCB1,CEP57,CKAP5,SFI1,CNTRL,FGFR1OP,MAPRE1,NINL,RPGRIP1L,CLASP1,B9D1,CEP83,TMEM216,AHI1,HAUS4,CEP72,CDK5RAP2,MARK4,CEP76,CEP89,FBF1,CEP41	GO:BP
GO:0030031	cell projection assembly	204	41	2.10882209773587e-18	HSP90AA1,PCNT,ALMS1,CDC14A,IQCB1,CEP57,CKAP5,SFI1,CNTRL,FGFR1OP,MAPRE1,NINL,CLUAP1,SYNE2,RPGRIP1L,CLASP1,LRRC6,B9D1,CEP83,TMEM216,DYNC2LI1,CFAP46,AHI1,HAUS4,IFT57,CEP72,CDK5RAP2,VANGL2,MARK4,DYNC2H1,TTC21B,NUP85,CEP76,CEP89,FBF1,CEP41,CNTROB,CFAP54,CFAP221,TMEM17,DNAAF3	GO:BP
GO:0010564	regulation of cell cycle process	204	46	5.06701479190107e-18	BUB1B,CDC25A,CDC25B,GLI1,HSP90AA1,LRP5,PCNT,PPP2R5C,PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,RAD21,ALMS1,MAD1L1,CDC14A,TNKS,PTTG1,CEP57,CKAP5,SFI1,CNTRL,FGFR1OP,MAPRE1,NINL,CLASP1,AHCTF1,NUSAP1,WNT4,HAUS4,CEP72,CDK5RAP2,TEX14,TAOK1,MARK4,NEK11,CEP76,CCNB3,TICRR,CEP41	GO:BP
GO:0022406	membrane docking	204	25	6.22448780128155e-18	HSP90AA1,PCNT,ALMS1,IQCB1,CEP57,CKAP5,SFI1,CNTRL,FGFR1OP,MAPRE1,NINL,RPGRIP1L,CLASP1,B9D1,CEP83,TMEM216,AHI1,HAUS4,CEP72,CDK5RAP2,MARK4,CEP76,CEP89,FBF1,CEP41	GO:BP
GO:0090090	negative regulation of canonical Wnt signaling pathway	204	25	1.02841398269757e-17	CSNK1A1,GLI1,GLI3,GSK3B,LRP6,PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,SFRP4,AXIN1,FZD6,LIMD1,HECW1,DKK2,KREMEN1,ZNRF3,CTHRC1,PRICKLE1	GO:BP
GO:0030178	negative regulation of Wnt signaling pathway	204	26	4.05947877112289e-17	CSNK1A1,GLI1,GLI3,GSK3B,LRP6,PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,SFRP4,AXIN1,FZD6,LIMD1,WIF1,HECW1,DKK2,KREMEN1,ZNRF3,CTHRC1,PRICKLE1	GO:BP
GO:0051726	regulation of cell cycle	204	54	3.05414588434076e-16	BIRC5,BUB1B,CDC25A,CDC25B,CDKN3,GLI1,HSP90AA1,LRP6,LRP5,PCNT,PPP2R5C,PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,RAD21,TNF,ALMS1,FZD3,MAD1L1,CDC14A,TNKS,PTTG1,CEP57,CKAP5,SFI1,CNTRL,FGFR1OP,MAPRE1,NINL,TTC28,CLASP1,AHCTF1,GMNN,NUSAP1,WNT4,HAUS4,CEP72,CDK5RAP2,TEX14,TAOK1,MARK4,NEK11,CEP76,CCNB3,TICRR,CEP41,ASPM	GO:BP
GO:0090263	positive regulation of canonical Wnt signaling pathway	204	22	3.49387134098715e-16	PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,SFRP4,AXIN1,LGR5,TNKS,USP34,DKK2,LGR4,LGR6,TTC21B,WLS,TNKS2,ASPM	GO:BP
GO:0007017	microtubule-based process	204	45	1.0326021746967e-15	BIRC5,DNAH9,GSK3B,HIF1A,PCNT,CLIP1,ALMS1,CDC14A,TNKS,DNAH11,CEP57,CKAP5,STAG1,STAG2,FGFR1OP,MAPRE1,NINL,CLUAP1,SYNE2,CLASP1,LRRC6,TUBG2,NIN,NUSAP1,DYNC2LI1,CFAP46,CNTLN,HAUS4,ULK4,PPP2R3C,IFT57,CEP72,CDK5RAP2,TAOK1,SLAIN2,MARK4,DYNC2H1,TTC21B,CEP76,CNTROB,CFAP54,CFAP221,ASPM,DNAAF3,CENPW	GO:BP
GO:0030177	positive regulation of Wnt signaling pathway	204	23	1.88924672899486e-15	PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,SFRP4,WNT3,AXIN1,LGR5,TNKS,USP34,DKK2,LGR4,LGR6,TTC21B,WLS,TNKS2,ASPM	GO:BP
GO:2000027	regulation of animal organ morphogenesis	204	22	2.78684219896855e-14	PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,TNF,FZD3,FZD6,DAAM1,WNT4,AHI1,LGR4,VANGL2,ZNRF3,CTHRC1,PRICKLE1,PRICKLE2	GO:BP
GO:0060071	Wnt signaling pathway, planar cell polarity pathway	204	18	3.38677451114592e-14	PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,FZD3,FZD6,DAAM1,VANGL2,ZNRF3,CTHRC1,PRICKLE1,PRICKLE2	GO:BP
GO:0007164	establishment of tissue polarity	204	19	3.58133854572929e-14	PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,FZD3,FZD6,DAAM1,RPGRIP1L,VANGL2,ZNRF3,CTHRC1,PRICKLE1,PRICKLE2	GO:BP
GO:0001736	establishment of planar polarity	204	19	3.58133854572929e-14	PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,FZD3,FZD6,DAAM1,RPGRIP1L,VANGL2,ZNRF3,CTHRC1,PRICKLE1,PRICKLE2	GO:BP
GO:0035567	non-canonical Wnt signaling pathway	204	20	4.6243315559041e-14	PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,SFRP4,FZD3,FZD6,DAAM1,WNT4,VANGL2,ZNRF3,CTHRC1,PRICKLE1,PRICKLE2	GO:BP
GO:0001738	morphogenesis of a polarized epithelium	204	20	4.6243315559041e-14	PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,FZD3,FZD6,DAAM1,RPGRIP1L,AHI1,VANGL2,ZNRF3,CTHRC1,PRICKLE1,PRICKLE2	GO:BP
GO:0090175	regulation of establishment of planar polarity	204	18	5.74335775195519e-14	PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,FZD3,FZD6,DAAM1,VANGL2,ZNRF3,CTHRC1,PRICKLE1,PRICKLE2	GO:BP
GO:0033209	tumor necrosis factor-mediated signaling pathway	204	21	7.7323022434762e-14	LTA,LTBR,PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,TNF,TRAF1,TRAF3,TNFRSF14,TAX1BP1,MAP3K14,EDA2R,SPPL2A,TNFRSF13C	GO:BP
GO:0006996	organelle organization	204	98	1.26212070517955e-13	BIRC5,BUB1B,CDC25B,CSNK1A1,DIAPH2,GSK3B,HIF1A,HSP90AA1,LRP5,MCM6,NF1,PCNT,PPP2CA,PRIM2,RAD21,CLIP1,TNF,ALMS1,MAD1L1,HAT1,CDC14A,TNKS,LIMD1,PTTG1,IQCB1,CEP57,CKAP5,SFI1,NCAPD2,COL4A3BP,STAG1,STAG2,CNTRL,FGFR1OP,OIP5,MAPRE1,NINL,DAAM1,PDS5B,CLUAP1,SYNE2,RPGRIP1L,CLASP1,SYNE1,LRRC6,POLA2,AHCTF1,B9D1,TUBG2,CEP83,NIN,NUSAP1,TMEM216,SFMBT1,DYNC2LI1,GINS2,WNT4,TERF2IP,MOV10L1,CFAP46,AHI1,CNTLN,HAUS4,ULK4,PPP2R3C,IFT57,CEP72,CDK5RAP2,TEX14,VANGL2,TAOK1,SLAIN2,MARK4,MIS12,CENPM,CENPO,DYNC2H1,CENPU,TTC21B,NEK11,CEP76,TNKS2,DIAPH3,CEP89,FBF1,CEP41,ESCO1,CNTROB,TDRD9,CFAP54,CFAP221,TMEM17,MCM9,ASPM,DNAAF3,CENPW,CENPP,RAD21L1	GO:BP
GO:0000226	microtubule cytoskeleton organization	204	35	1.9923409469538e-13	BIRC5,GSK3B,PCNT,CLIP1,ALMS1,CDC14A,TNKS,CEP57,CKAP5,STAG1,STAG2,FGFR1OP,MAPRE1,NINL,SYNE2,CLASP1,LRRC6,TUBG2,NIN,NUSAP1,CFAP46,CNTLN,HAUS4,ULK4,PPP2R3C,CEP72,CDK5RAP2,TAOK1,SLAIN2,MARK4,CEP76,CNTROB,ASPM,DNAAF3,CENPW	GO:BP
GO:0051301	cell division	204	34	1.82606409074285e-12	BIRC5,BUB1B,CDC25A,CDC25B,CSNK1A1,RAD21,EVI5,MAD1L1,CDC14A,NUMB,TNKS,PTTG1,CKAP5,NCAPD2,STAG1,STAG2,CNTRL,OIP5,MAPRE1,PDS5B,TTC28,CLASP1,AHCTF1,NUSAP1,HAUS4,TEX14,VANGL2,MARK4,MIS12,CCNB3,CNTROB,CDCA2,ASPM,CENPW	GO:BP
GO:0022607	cellular component assembly	204	79	3.42569964231637e-12	BIRC5,CSNK1A1,GSK3B,HSP90AA1,MCM6,PCNT,PSMC3,PSMD4,PSMD5,RAD21,RRM1,CLIP1,TGFBR3,TK1,TNF,TRAF1,ALMS1,AXIN1,HAT1,CDC14A,TNKS,LIMD1,IQCB1,CEP57,CKAP5,SFI1,STAG1,STAG2,CNTRL,FGFR1OP,OIP5,MAPRE1,NINL,CLUAP1,SYNE2,RPGRIP1L,CLASP1,ORC3,LRRC6,AHCTF1,B9D1,TUBG2,GMNN,CEP83,NIN,TMEM216,DYNC2LI1,WNT4,CFAP46,AHI1,HAUS4,IFT57,CEP72,CDK5RAP2,VANGL2,SLAIN2,MARK4,MIS12,CENPM,CENPO,DYNC2H1,CENPU,TTC21B,NUP85,CEP76,DIAPH3,CEP89,FBF1,CEP41,CNTROB,PLEKHA7,CFAP54,CFAP221,TMEM17,ASPM,DNAAF3,CENPW,CENPP,RAD21L1	GO:BP
GO:0030030	cell projection organization	204	55	4.34305161438312e-12	DNAH9,GLI3,GSK3B,HSP90AA1,PCNT,WNT3,ALMS1,FZD3,CDC14A,NUMB,IQCB1,CEP57,CKAP5,SFI1,CNTRL,FGFR1OP,MAPRE1,NINL,ZSWIM8,CLUAP1,HECW1,SYNE2,RPGRIP1L,CLASP1,LRRC6,B9D1,CEP83,NIN,TMEM216,DYNC2LI1,CFAP46,AHI1,HAUS4,ULK4,IFT57,CEP72,CDK5RAP2,VANGL2,TAOK1,MARK4,LGR6,DYNC2H1,TTC21B,NUP85,CEP76,KREMEN1,CEP89,FBF1,CEP41,CTHRC1,CNTROB,CFAP54,CFAP221,TMEM17,DNAAF3	GO:BP
GO:0120036	plasma membrane bounded cell projection organization	204	54	5.78599450637717e-12	GLI3,GSK3B,HSP90AA1,PCNT,WNT3,ALMS1,FZD3,CDC14A,NUMB,IQCB1,CEP57,CKAP5,SFI1,CNTRL,FGFR1OP,MAPRE1,NINL,ZSWIM8,CLUAP1,HECW1,SYNE2,RPGRIP1L,CLASP1,LRRC6,B9D1,CEP83,NIN,TMEM216,DYNC2LI1,CFAP46,AHI1,HAUS4,ULK4,IFT57,CEP72,CDK5RAP2,VANGL2,TAOK1,MARK4,LGR6,DYNC2H1,TTC21B,NUP85,CEP76,KREMEN1,CEP89,FBF1,CEP41,CTHRC1,CNTROB,CFAP54,CFAP221,TMEM17,DNAAF3	GO:BP
GO:0048729	tissue morphogenesis	204	34	2.51684735572697e-11	GLI3,HIF1A,LRP6,LRP5,PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,TGFBR3,TNF,WNT3,FZD3,FZD6,LGR5,DAAM1,RPGRIP1L,CLASP1,SUFU,WNT4,AHI1,IFT57,LGR4,VANGL2,WLS,ZNRF3,CTHRC1,PRICKLE1,PRICKLE2	GO:BP
GO:0002009	morphogenesis of an epithelium	204	31	3.34735880177764e-11	GLI3,HIF1A,LRP6,LRP5,PSMA1,PSMA5,PSMA6,PSMB7,PSMB9,PSMB10,PSMC3,PSMD3,PSMD4,PSMD5,TNF,FZD3,FZD6,LGR5,DAAM1,RPGRIP1L,CLASP1,SUFU,WNT4,AHI1,IFT57,LGR4,VANGL2,ZNRF3,CTHRC1,PRICKLE1,PRICKLE2	GO:BP
GO:0051640	organelle localization	204	33	7.88719259046772e-11	HIF1A,HSP90AA1,PCNT,ALMS1,MAD1L1,IQCB1,CEP57,CKAP5,SFI1,CNTRL,FGFR1OP,MAPRE1,NINL,SYNE2,RPGRIP1L,CLASP1,B9D1,CEP83,NIN,NUSAP1,TMEM216,AHI1,HAUS4,CEP72,CDK5RAP2,MARK4,MIS12,CEP76,CEP89,FBF1,CEP41,ASPM,RAD21L1	GO:BP
