term_id	term_name	query_size	intersection_size	p_value	intersection	source
GO:0008152	metabolic process	163	152	2.013181311827e-14	ABAT,ACACB,ACADS,ACHE,ACO2,ACOX1,ADH4,ADSS,ALDH2,ALDH9A1,AMT,ATP6V1B2,ATP6V1E1,ATP6V1G2,BCKDHB,BTD,CAD,ENTPD1,CHKB,COX10,CPT1B,CYP2D6,CYP2E1,DHFR,DLD,DPYD,TYMP,ENO1,ESD,ETFA,FMO3,FUT8,GCH1,GFPT1,GMDS,HHEX,HSD17B4,IDE,LDHB,LDHC,MAOB,MGAT3,MGAT5,MOCS1,MPI,MTHFR,NDUFA10,NDUFS3,NDUFS4,NDUFS8,NDUFV3,NFKBIL1,NOS2,PC,PCCA,PCCB,PDHB,PEX7,PEX14,PFKFB3,PFKFB4,PFKM,PGD,PGM1,PIN4,PKLR,PMM1,PMM2,PNMT,ABCD3,SCP2,SDHB,SHMT1,TALDO1,TFCP2,TH,TSPAN8,UCK2,PDHX,ACOX2,DDO,AGPS,SLC25A12,SUCLG1,FUBP1,ATP6V0E1,FADS2,GFPT2,SCO2,GNPDA1,SLC25A13,NME6,BCKDK,BASP1,ECI2,SLC25A17,ME3,FERMT2,WDR6,TREH,INMT,PLA2R1,RPIA,PASK,ACSBG1,ACSL6,MTCH1,MTHFD1L,PHGDH,PPA2,UQCR10,GMPPB,DMGDH,NT5C,NDUFAF1,CHCHD2,ATP6V1H,CD244,CROT,CDKAL1,TMLHE,UQCC1,PGM2,FAR2,ECHDC1,ACSS2,NDUFA4L2,CAMK1D,ZNF410,SCPEP1,SLC25A19,THADA,LHPP,RBKS,ETNPPL,VKORC1,FTO,NDUFAF5,DHRS11,ZNF668,UQCC2,RFT1,NDUFAF2,CYP2U1,ACSM1,MTFMT,CPT1C,FUT11,PDE12,AK9,JAZF1,IDNK	GO:BP
GO:0006635	fatty acid beta-oxidation	163	15	2.16687377226209e-14	ACACB,ACADS,ACOX1,CPT1B,ETFA,HSD17B4,PEX7,ABCD3,SCP2,ACOX2,ECI2,SLC25A17,CROT,ECHDC1,CPT1C	GO:BP
GO:0034440	lipid oxidation	163	17	2.75249052888087e-14	ACACB,ACADS,ACOX1,ADH4,CPT1B,ETFA,HSD17B4,PEX7,ABCD3,SCP2,ACOX2,ECI2,SLC25A17,CROT,ECHDC1,ACSM1,CPT1C	GO:BP
GO:0022900	electron transport chain	163	20	4.26332824494416e-14	ALDH2,COX10,DLD,ETFA,MAOB,NDUFA10,NDUFS3,NDUFS4,NDUFS8,NDUFV3,SDHB,SLC25A12,SCO2,SLC25A13,PHGDH,UQCR10,DMGDH,NDUFAF1,CHCHD2,NDUFA4L2	GO:BP
GO:1901566	organonitrogen compound biosynthetic process	163	53	6.44801353708611e-13	ABAT,ACACB,ACHE,ADSS,ALDH9A1,CAD,CHKB,COX10,DHFR,DLD,DPYD,TYMP,ENO1,ESD,FUT8,GCH1,GFPT1,LDHC,MGAT3,MGAT5,MOCS1,MPI,MTHFR,NOS2,PDHB,PKLR,PMM1,PMM2,PNMT,SHMT1,TH,UCK2,PDHX,SLC25A12,GFPT2,SLC25A13,NME6,PASK,ACSBG1,ACSL6,MTHFD1L,PHGDH,PPA2,CDKAL1,TMLHE,UQCC1,ACSS2,FTO,UQCC2,RFT1,MTFMT,FUT11,AK9	GO:BP
GO:0046034	ATP metabolic process	163	23	1.093480016321e-12	ATP6V1B2,COX10,DLD,ENO1,LDHC,NDUFA10,NDUFS3,NDUFS4,NDUFS8,NDUFV3,PFKFB3,PFKFB4,PFKM,PGM1,PKLR,SLC25A12,SLC25A13,UQCR10,NDUFAF1,CHCHD2,UQCC2,PDE12,AK9	GO:BP
GO:0006753	nucleoside phosphate metabolic process	163	29	1.15276792802647e-12	ACACB,ADSS,CAD,DLD,ENO1,HSD17B4,LDHC,NOS2,PDHB,PFKFB3,PFKFB4,PFKM,PGM1,PKLR,SHMT1,UCK2,PDHX,SLC25A12,SLC25A13,NME6,ACSBG1,ACSL6,NT5C,CROT,FAR2,ACSS2,LHPP,ACSM1,AK9	GO:BP
GO:1901137	carbohydrate derivative biosynthetic process	163	32	1.42921135175494e-12	ACACB,ADSS,CAD,DLD,TYMP,ENO1,FUT8,GFPT1,GMDS,LDHC,MGAT3,MGAT5,MPI,PDHB,PKLR,PMM1,PMM2,SHMT1,UCK2,PDHX,SLC25A12,GFPT2,GNPDA1,SLC25A13,NME6,ACSBG1,ACSL6,GMPPB,ACSS2,RFT1,FUT11,AK9	GO:BP
GO:0072521	purine-containing compound metabolic process	163	27	1.60979255753698e-12	ACACB,ADSS,DLD,DPYD,ENO1,HSD17B4,LDHC,NOS2,PDHB,PFKFB3,PFKFB4,PFKM,PGM1,PKLR,SHMT1,PDHX,SLC25A12,SLC25A13,NME6,ACSBG1,ACSL6,NT5C,CROT,FAR2,ACSS2,ACSM1,AK9	GO:BP
GO:0019693	ribose phosphate metabolic process	163	26	1.62841596971584e-12	ACACB,ADSS,CAD,DLD,ENO1,HSD17B4,LDHC,PDHB,PFKFB3,PFKFB4,PFKM,PGM1,PKLR,UCK2,PDHX,SLC25A12,SLC25A13,NME6,RPIA,ACSBG1,ACSL6,CROT,FAR2,ACSS2,ACSM1,AK9	GO:BP
GO:0007031	peroxisome organization	163	14	1.96734868215136e-12	ACOX1,HSD17B4,IDE,NOS2,PEX7,PEX14,ABCD3,SCP2,ACOX2,DDO,AGPS,ECI2,CROT,PEX11G	GO:BP
GO:0009117	nucleotide metabolic process	163	28	4.9142434552377e-12	ACACB,ADSS,CAD,DLD,ENO1,HSD17B4,LDHC,NOS2,PDHB,PFKFB3,PFKFB4,PFKM,PGM1,PKLR,SHMT1,UCK2,PDHX,SLC25A12,SLC25A13,NME6,ACSBG1,ACSL6,NT5C,CROT,FAR2,ACSS2,ACSM1,AK9	GO:BP
GO:0043574	peroxisomal transport	163	13	5.42521316836712e-12	ACOX1,HSD17B4,IDE,NOS2,PEX7,PEX14,ABCD3,SCP2,ACOX2,DDO,AGPS,ECI2,CROT	GO:BP
GO:0009259	ribonucleotide metabolic process	163	25	6.56079498678096e-12	ACACB,ADSS,CAD,DLD,ENO1,HSD17B4,LDHC,PDHB,PFKFB3,PFKFB4,PFKM,PGM1,PKLR,UCK2,PDHX,SLC25A12,SLC25A13,NME6,ACSBG1,ACSL6,CROT,FAR2,ACSS2,ACSM1,AK9	GO:BP
GO:0005996	monosaccharide metabolic process	163	21	7.149071995815e-12	ACACB,ENO1,FUT8,MPI,PC,PDHB,PFKFB3,PFKFB4,PFKM,PGD,PGM1,PKLR,PMM1,PMM2,TALDO1,SLC25A12,SLC25A13,RPIA,PASK,PGM2,RBKS	GO:BP
GO:0022904	respiratory electron transport chain	163	15	1.2404019475196e-11	COX10,DLD,ETFA,NDUFA10,NDUFS3,NDUFS4,NDUFS8,NDUFV3,SDHB,SLC25A12,SCO2,SLC25A13,UQCR10,NDUFAF1,CHCHD2	GO:BP
GO:0009056	catabolic process	163	63	1.38179940953301e-11	ABAT,ACACB,ACADS,ACHE,ACOX1,ADH4,ALDH2,AMT,ATP6V1B2,ATP6V1E1,ATP6V1G2,BCKDHB,ENTPD1,CPT1B,CYP2D6,CYP2E1,DLD,DPYD,TYMP,ENO1,ESD,ETFA,FUT8,HSD17B4,IDE,MAOB,MGAT3,NOS2,PCCA,PCCB,PEX7,PFKFB3,PFKFB4,PFKM,PGD,PGM1,PKLR,ABCD3,SCP2,SHMT1,ACOX2,DDO,SLC25A12,ATP6V0E1,GNPDA1,BCKDK,ECI2,SLC25A17,WDR6,TREH,DMGDH,NT5C,ATP6V1H,CROT,PGM2,ECHDC1,RBKS,FTO,UQCC2,CYP2U1,CPT1C,PDE12,IDNK	GO:BP
GO:0006163	purine nucleotide metabolic process	163	25	2.23021861862838e-11	ACACB,ADSS,DLD,ENO1,HSD17B4,LDHC,NOS2,PDHB,PFKFB3,PFKFB4,PFKM,PGM1,PKLR,PDHX,SLC25A12,SLC25A13,NME6,ACSBG1,ACSL6,NT5C,CROT,FAR2,ACSS2,ACSM1,AK9	GO:BP
GO:0016053	organic acid biosynthetic process	163	22	2.50081629513781e-11	ABAT,ACACB,CAD,CYP2D6,CYP2E1,DPYD,HSD17B4,LDHC,MTHFR,PCCB,PKLR,ABCD3,SCP2,SHMT1,ACOX2,SLC25A12,FADS2,ACSBG1,MTHFD1L,PHGDH,ACSS2,ACSM1	GO:BP
GO:0044248	cellular catabolic process	163	57	3.20285745992394e-11	ABAT,ACACB,ACADS,ACHE,ACOX1,ADH4,AMT,ATP6V1B2,ATP6V1E1,ATP6V1G2,BCKDHB,ENTPD1,CPT1B,CYP2D6,CYP2E1,DLD,DPYD,TYMP,ESD,ETFA,HSD17B4,IDE,MAOB,MGAT3,NOS2,PCCA,PCCB,PEX7,PFKFB3,PFKFB4,PFKM,PGD,PGM1,ABCD3,SCP2,SHMT1,ACOX2,DDO,ATP6V0E1,GNPDA1,BCKDK,ECI2,SLC25A17,WDR6,TREH,DMGDH,NT5C,ATP6V1H,CROT,PGM2,ECHDC1,FTO,UQCC2,CYP2U1,CPT1C,PDE12,IDNK	GO:BP
GO:0033108	mitochondrial respiratory chain complex assembly	163	14	3.6837692846345e-11	NDUFA10,NDUFS3,NDUFS4,NDUFS8,NDUFV3,SCO2,SAMM50,UQCR10,NDUFAF1,TIMMDC1,UQCC1,NDUFAF5,UQCC2,NDUFAF2	GO:BP
GO:1901293	nucleoside phosphate biosynthetic process	163	20	4.28786781780095e-11	ACACB,ADSS,CAD,DLD,ENO1,LDHC,NOS2,PDHB,PKLR,SHMT1,UCK2,PDHX,SLC25A12,SLC25A13,NME6,ACSBG1,ACSL6,ACSS2,LHPP,AK9	GO:BP
GO:0072663	establishment of protein localization to peroxisome	163	12	5.04561899605949e-11	ACOX1,HSD17B4,IDE,NOS2,PEX7,PEX14,SCP2,ACOX2,DDO,AGPS,ECI2,CROT	GO:BP
GO:0006625	protein targeting to peroxisome	163	12	5.04561899605949e-11	ACOX1,HSD17B4,IDE,NOS2,PEX7,PEX14,SCP2,ACOX2,DDO,AGPS,ECI2,CROT	GO:BP
GO:0072662	protein localization to peroxisome	163	12	5.04561899605949e-11	ACOX1,HSD17B4,IDE,NOS2,PEX7,PEX14,SCP2,ACOX2,DDO,AGPS,ECI2,CROT	GO:BP
GO:0009260	ribonucleotide biosynthetic process	163	17	9.04829395793853e-11	ACACB,ADSS,CAD,DLD,ENO1,LDHC,PDHB,PKLR,UCK2,PDHX,SLC25A12,SLC25A13,NME6,ACSBG1,ACSL6,ACSS2,AK9	GO:BP
GO:1901575	organic substance catabolic process	163	55	9.04829395793853e-11	ABAT,ACACB,ACADS,ACHE,ACOX1,ADH4,ALDH2,AMT,BCKDHB,ENTPD1,CPT1B,CYP2D6,DLD,DPYD,TYMP,ENO1,ESD,ETFA,FUT8,HSD17B4,IDE,MAOB,MGAT3,NOS2,PCCA,PCCB,PEX7,PFKFB3,PFKFB4,PFKM,PGD,PGM1,PKLR,ABCD3,SCP2,SHMT1,ACOX2,DDO,SLC25A12,GNPDA1,BCKDK,ECI2,SLC25A17,TREH,DMGDH,NT5C,CROT,PGM2,ECHDC1,RBKS,FTO,UQCC2,CPT1C,PDE12,IDNK	GO:BP
GO:0046394	carboxylic acid biosynthetic process	163	21	1.12121169234481e-10	ABAT,ACACB,CYP2D6,CYP2E1,DPYD,HSD17B4,LDHC,MTHFR,PCCB,PKLR,ABCD3,SCP2,SHMT1,ACOX2,SLC25A12,FADS2,ACSBG1,MTHFD1L,PHGDH,ACSS2,ACSM1	GO:BP
GO:0009150	purine ribonucleotide metabolic process	163	23	1.37930104656686e-10	ACACB,ADSS,DLD,ENO1,HSD17B4,LDHC,PDHB,PFKFB3,PFKFB4,PFKM,PGM1,PKLR,PDHX,SLC25A12,SLC25A13,NME6,ACSBG1,ACSL6,CROT,FAR2,ACSS2,ACSM1,AK9	GO:BP
GO:0046390	ribose phosphate biosynthetic process	163	17	1.64693645548458e-10	ACACB,ADSS,CAD,DLD,ENO1,LDHC,PDHB,PKLR,UCK2,PDHX,SLC25A12,SLC25A13,NME6,ACSBG1,ACSL6,ACSS2,AK9	GO:BP
GO:0005975	carbohydrate metabolic process	163	28	1.83292302329533e-10	ACACB,ALDH2,ENO1,FUT8,LDHB,LDHC,MPI,PC,PDHB,PFKFB3,PFKFB4,PFKM,PGD,PGM1,PKLR,PMM1,PMM2,TALDO1,SLC25A12,GNPDA1,SLC25A13,TREH,RPIA,PASK,CD244,PGM2,RBKS,IDNK	GO:BP
GO:0009165	nucleotide biosynthetic process	163	19	2.58856639799424e-10	ACACB,ADSS,CAD,DLD,ENO1,LDHC,NOS2,PDHB,PKLR,SHMT1,UCK2,PDHX,SLC25A12,SLC25A13,NME6,ACSBG1,ACSL6,ACSS2,AK9	GO:BP
GO:0090407	organophosphate biosynthetic process	163	27	2.64471772580509e-10	ACACB,ACHE,ADSS,CAD,CHKB,DLD,ENO1,GCH1,LDHC,MOCS1,NOS2,PDHB,PKLR,SCP2,SHMT1,UCK2,PDHX,SLC25A12,SLC25A13,NME6,ACSBG1,ACSL6,CD244,ACSS2,LHPP,ETNPPL,AK9	GO:BP
GO:0006793	phosphorus metabolic process	163	65	3.07461354189689e-10	ACACB,ACHE,ADSS,CAD,CHKB,COX10,DLD,ENO1,FUT8,GCH1,GFPT1,GMDS,HHEX,HSD17B4,LDHC,MGAT5,MOCS1,NDUFA10,NDUFS3,NDUFS4,NDUFS8,NDUFV3,NOS2,PDHB,PFKFB3,PFKFB4,PFKM,PGD,PGM1,PKLR,SCP2,SHMT1,TALDO1,UCK2,PDHX,SLC25A12,GFPT2,GNPDA1,SLC25A13,NME6,BCKDK,FERMT2,RPIA,PASK,ACSBG1,ACSL6,PPA2,UQCR10,NT5C,NDUFAF1,CHCHD2,CD244,CROT,PGM2,FAR2,ACSS2,CAMK1D,LHPP,RBKS,ETNPPL,UQCC2,ACSM1,PDE12,AK9,IDNK	GO:BP
GO:0072522	purine-containing compound biosynthetic process	163	17	4.80429295417072e-10	ACACB,ADSS,DLD,ENO1,LDHC,NOS2,PDHB,PKLR,SHMT1,PDHX,SLC25A12,SLC25A13,NME6,ACSBG1,ACSL6,ACSS2,AK9	GO:BP
GO:0009226	nucleotide-sugar biosynthetic process	163	8	7.26278237452421e-10	GFPT1,GMDS,MPI,PMM1,PMM2,GFPT2,GNPDA1,GMPPB	GO:BP
GO:0044242	cellular lipid catabolic process	163	17	1.55798820085639e-09	ACACB,ACADS,ACOX1,CPT1B,ETFA,HSD17B4,PCCA,PCCB,PEX7,ABCD3,SCP2,ACOX2,ECI2,SLC25A17,CROT,ECHDC1,CPT1C	GO:BP
GO:0009225	nucleotide-sugar metabolic process	163	9	1.79410280849926e-09	FUT8,GFPT1,GMDS,MPI,PMM1,PMM2,GFPT2,GNPDA1,GMPPB	GO:BP
GO:0030258	lipid modification	163	18	2.08319350068325e-09	ACACB,ACADS,ACOX1,ADH4,CPT1B,CYP2E1,ETFA,HSD17B4,PEX7,ABCD3,SCP2,ACOX2,ECI2,SLC25A17,CROT,ECHDC1,ACSM1,CPT1C	GO:BP
