term_id	term_name	query_size	intersection_size	p_value	intersection	source
GO:0016197	endosomal transport	118	18	6.27524680382582e-12	LYST,MYO5B,ITSN1,SNX3,VAMP3,TBC1D5,GGA3,CORO1C,SNX5,ITSN2,EPS15L1,SNX6,REPS1,AP5B1,VPS26B,LRRK2,SNX32,BLOC1S2	GO:BP
GO:0060627	regulation of vesicle-mediated transport	118	23	2.17445316401563e-10	DGKQ,DNM2,HIP1,RAB5B,RAB27A,RAB27B,RAB5C,ITSN1,SH3GL3,SNX3,RPH3AL,TBC1D5,FLOT1,CORO1A,AAK1,EXPH5,ATP13A2,PACSIN3,RAB8B,DTNBP1,SGIP1,LRRK2,SYT9	GO:BP
GO:0007015	actin filament organization	118	21	2.45694691094737e-10	CFL1,GSN,HIP1,MYO5A,MYO5B,SVIL,TACR1,TESK1,WIPF1,FCHSD2,ARPC5,ARPC1B,ARPC2,ARPC1A,CORO1A,CORO1C,CYFIP2,SH3KBP1,SPIRE1,SPIRE2,SH3PXD2B	GO:BP
GO:0008104	protein localization	118	50	3.37051131694325e-10	AP2A2,LYST,DNM2,DPP6,FLOT2,GAK,GSN,HIP1,M6PR,MYO5A,MYO5B,RAB2A,RAB5B,RAB27A,RAB27B,RAB5C,ITSN1,TESK1,SNX3,RABEP1,LGI1,VAMP3,RPH3AL,TBC1D5,FCHSD2,AP1M2,FLOT1,AP3M2,AAK1,RPH3A,EXPH5,GGA3,ATP13A2,CORO1C,SNX5,RAB23,RAB8B,RAB24,SLF2,SPIRE1,SNX6,SPIRE2,AP5B1,SYTL3,VPS26B,LRRK2,SYT9,RILPL2,SNX32,SH3PXD2B	GO:BP
GO:0045184	establishment of protein localization	118	40	9.86714278346096e-09	AP2A2,LYST,DNM2,HIP1,M6PR,MYO5A,MYO5B,RAB2A,RAB5B,RAB27A,RAB27B,RAB5C,ITSN1,SNX3,RABEP1,VAMP3,RPH3AL,TBC1D5,FCHSD2,AP1M2,AP3M2,RPH3A,EXPH5,GGA3,ATP13A2,CORO1C,SNX5,RAB23,RAB8B,RAB24,SPIRE1,SNX6,SPIRE2,AP5B1,SYTL3,VPS26B,LRRK2,SYT9,RILPL2,SNX32	GO:BP
GO:0015031	protein transport	118	39	9.86714278346096e-09	AP2A2,LYST,DNM2,HIP1,M6PR,MYO5A,MYO5B,RAB2A,RAB5B,RAB27A,RAB27B,RAB5C,ITSN1,SNX3,RABEP1,VAMP3,RPH3AL,TBC1D5,FCHSD2,AP1M2,AP3M2,RPH3A,EXPH5,GGA3,ATP13A2,SNX5,RAB23,RAB8B,RAB24,SPIRE1,SNX6,SPIRE2,AP5B1,SYTL3,VPS26B,LRRK2,SYT9,RILPL2,SNX32	GO:BP
GO:0045010	actin nucleation	118	9	1.30743006765961e-08	GSN,FCHSD2,ARPC5,ARPC1B,ARPC2,ARPC1A,CORO1A,SPIRE1,SPIRE2	GO:BP
GO:0030029	actin filament-based process	118	25	1.30743006765961e-08	CFL1,GSN,HIP1,MYO5A,MYO5B,MYO9B,SVIL,TACR1,TESK1,WIPF1,FCHSD2,ARPC5,ARPC1B,ARPC2,TESK2,ARPC1A,CORO1A,CORO1C,CYFIP2,SH3KBP1,FNBP1L,SPIRE1,DTNBP1,SPIRE2,SH3PXD2B	GO:BP
GO:0015833	peptide transport	118	39	1.50425715768384e-08	AP2A2,LYST,DNM2,HIP1,M6PR,MYO5A,MYO5B,RAB2A,RAB5B,RAB27A,RAB27B,RAB5C,ITSN1,SNX3,RABEP1,VAMP3,RPH3AL,TBC1D5,FCHSD2,AP1M2,AP3M2,RPH3A,EXPH5,GGA3,ATP13A2,SNX5,RAB23,RAB8B,RAB24,SPIRE1,SNX6,SPIRE2,AP5B1,SYTL3,VPS26B,LRRK2,SYT9,RILPL2,SNX32	GO:BP
GO:0042886	amide transport	118	39	2.40546241845613e-08	AP2A2,LYST,DNM2,HIP1,M6PR,MYO5A,MYO5B,RAB2A,RAB5B,RAB27A,RAB27B,RAB5C,ITSN1,SNX3,RABEP1,VAMP3,RPH3AL,TBC1D5,FCHSD2,AP1M2,AP3M2,RPH3A,EXPH5,GGA3,ATP13A2,SNX5,RAB23,RAB8B,RAB24,SPIRE1,SNX6,SPIRE2,AP5B1,SYTL3,VPS26B,LRRK2,SYT9,RILPL2,SNX32	GO:BP
GO:0030036	actin cytoskeleton organization	118	23	2.83696380557758e-08	CFL1,GSN,HIP1,MYO5A,MYO5B,SVIL,TACR1,TESK1,WIPF1,FCHSD2,ARPC5,ARPC1B,ARPC2,TESK2,ARPC1A,CORO1A,CORO1C,CYFIP2,SH3KBP1,SPIRE1,DTNBP1,SPIRE2,SH3PXD2B	GO:BP
GO:0010256	endomembrane system organization	118	19	2.86152833545384e-08	LYST,DNM2,GAK,GSN,MYO5A,RAB2A,RAB5B,RAB27A,SNX3,FLOT1,CORO1C,MYOF,RAB30,PACSIN3,DYM,FNBP1L,DTNBP1,LRRK2,BLOC1S2	GO:BP
GO:0016043	cellular component organization	118	76	5.31699836087415e-08	AP2A2,AMPH,CFL1,LYST,DGKQ,DNM2,FLOT2,GAK,GSN,HIP1,HPS1,IL7R,M6PR,MYO5A,MYO5B,PIK3C2A,RAB2A,RAB5B,RAB27A,RAB5C,ITSN1,SH3GL3,SVIL,TACR1,TESK1,TYRP1,WIPF1,ADAM12,SNX3,ADAM15,RABEP1,LGI1,VAMP3,LPXN,SH3PXD2A,TBC1D5,FCHSD2,ARPC5,ARPC1B,ARPC2,FLOT1,TESK2,ARPC1A,CORO1A,AAK1,ATP13A2,CORO1C,MYOF,SH3YL1,CYFIP2,RAB30,PACSIN3,EPN1,SH3KBP1,ITSN2,NCKIPSD,RAB23,RAB8B,DYM,FNBP1L,SLF2,SPIRE1,EPS15L1,DTNBP1,SGIP1,SPIRE2,REPS1,DNER,LRRK2,CLVS2,SYT9,SH3D19,CLVS1,RILPL2,BLOC1S2,SH3PXD2B	GO:BP
GO:0033036	macromolecule localization	118	50	5.31699836087415e-08	AP2A2,LYST,DNM2,DPP6,FLOT2,GAK,GSN,HIP1,M6PR,MYO5A,MYO5B,RAB2A,RAB5B,RAB27A,RAB27B,RAB5C,ITSN1,TESK1,SNX3,RABEP1,LGI1,VAMP3,RPH3AL,TBC1D5,FCHSD2,AP1M2,FLOT1,AP3M2,AAK1,RPH3A,EXPH5,GGA3,ATP13A2,CORO1C,SNX5,RAB23,RAB8B,RAB24,SLF2,SPIRE1,SNX6,SPIRE2,AP5B1,SYTL3,VPS26B,LRRK2,SYT9,RILPL2,SNX32,SH3PXD2B	GO:BP
GO:0110053	regulation of actin filament organization	118	15	6.20518477158897e-08	CFL1,GSN,SVIL,TACR1,TESK1,FCHSD2,ARPC5,ARPC1B,ARPC2,ARPC1A,CORO1A,CYFIP2,SPIRE1,SPIRE2,SH3PXD2B	GO:BP
GO:0034613	cellular protein localization	118	38	7.35270873867463e-08	AP2A2,DNM2,DPP6,FLOT2,GAK,GSN,M6PR,MYO5A,RAB5B,RAB27A,RAB27B,RAB5C,ITSN1,TESK1,SNX3,RABEP1,LGI1,VAMP3,RPH3AL,TBC1D5,AP1M2,FLOT1,AP3M2,RPH3A,EXPH5,GGA3,ATP13A2,SNX5,RAB23,RAB8B,RAB24,SLF2,SNX6,SYTL3,VPS26B,LRRK2,RILPL2,SH3PXD2B	GO:BP
GO:0016050	vesicle organization	118	16	7.39386297652685e-08	LYST,DNM2,HPS1,RAB5B,RAB27A,TYRP1,SNX3,VAMP3,CORO1A,ATP13A2,CORO1C,RAB8B,FNBP1L,DTNBP1,SYT9,BLOC1S2	GO:BP
GO:0070727	cellular macromolecule localization	118	38	7.97225585004287e-08	AP2A2,DNM2,DPP6,FLOT2,GAK,GSN,M6PR,MYO5A,RAB5B,RAB27A,RAB27B,RAB5C,ITSN1,TESK1,SNX3,RABEP1,LGI1,VAMP3,RPH3AL,TBC1D5,AP1M2,FLOT1,AP3M2,RPH3A,EXPH5,GGA3,ATP13A2,SNX5,RAB23,RAB8B,RAB24,SLF2,SNX6,SYTL3,VPS26B,LRRK2,RILPL2,SH3PXD2B	GO:BP
GO:0071705	nitrogen compound transport	118	41	9.47327842711741e-08	AP2A2,LYST,DNM2,HIP1,M6PR,MYO5A,MYO5B,RAB2A,RAB5B,RAB27A,RAB27B,RAB5C,ITSN1,SNX3,RABEP1,VAMP3,RPH3AL,TBC1D5,FCHSD2,AP1M2,FLOT1,AP3M2,RPH3A,EXPH5,GGA3,ATP13A2,SNX5,RAB23,RAB8B,RAB24,SPIRE1,SNX6,DTNBP1,SPIRE2,AP5B1,SYTL3,VPS26B,LRRK2,SYT9,RILPL2,SNX32	GO:BP
GO:0033059	cellular pigmentation	118	8	1.19728048858426e-07	LYST,HPS1,MYO5A,RAB27A,RAB27B,TYRP1,DTNBP1,BLOC1S2	GO:BP
GO:0051650	establishment of vesicle localization	118	13	1.19728048858426e-07	DNM2,MYO5A,MYO5B,RAB27A,RAB27B,TESK1,AP1M2,AP3M2,FNBP1L,DTNBP1,BORCS5,LRRK2,BLOC1S2	GO:BP
GO:0030100	regulation of endocytosis	118	13	1.19728048858426e-07	DGKQ,DNM2,HIP1,RAB5B,RAB5C,ITSN1,SH3GL3,TBC1D5,FLOT1,AAK1,PACSIN3,SGIP1,LRRK2	GO:BP
GO:1902905	positive regulation of supramolecular fiber organization	118	13	1.22577860420935e-07	CFL1,GSN,TACR1,TESK1,FCHSD2,ARPC5,ARPC1B,ARPC2,ARPC1A,CORO1A,SPIRE1,SPIRE2,SH3PXD2B	GO:BP
GO:0097435	supramolecular fiber organization	118	22	1.56673343269186e-07	CFL1,GSN,HIP1,MYO5A,MYO5B,SVIL,TACR1,TESK1,WIPF1,FCHSD2,ARPC5,ARPC1B,ARPC2,ARPC1A,CORO1A,CORO1C,CYFIP2,SH3KBP1,SPIRE1,SPIRE2,BLOC1S2,SH3PXD2B	GO:BP
GO:0071840	cellular component organization or biogenesis	118	76	1.64185607258836e-07	AP2A2,AMPH,CFL1,LYST,DGKQ,DNM2,FLOT2,GAK,GSN,HIP1,HPS1,IL7R,M6PR,MYO5A,MYO5B,PIK3C2A,RAB2A,RAB5B,RAB27A,RAB5C,ITSN1,SH3GL3,SVIL,TACR1,TESK1,TYRP1,WIPF1,ADAM12,SNX3,ADAM15,RABEP1,LGI1,VAMP3,LPXN,SH3PXD2A,TBC1D5,FCHSD2,ARPC5,ARPC1B,ARPC2,FLOT1,TESK2,ARPC1A,CORO1A,AAK1,ATP13A2,CORO1C,MYOF,SH3YL1,CYFIP2,RAB30,PACSIN3,EPN1,SH3KBP1,ITSN2,NCKIPSD,RAB23,RAB8B,DYM,FNBP1L,SLF2,SPIRE1,EPS15L1,DTNBP1,SGIP1,SPIRE2,REPS1,DNER,LRRK2,CLVS2,SYT9,SH3D19,CLVS1,RILPL2,BLOC1S2,SH3PXD2B	GO:BP
GO:0008154	actin polymerization or depolymerization	118	13	1.94875419437978e-07	CFL1,GSN,SVIL,WIPF1,FCHSD2,ARPC5,ARPC1B,ARPC2,ARPC1A,CORO1A,CYFIP2,SPIRE1,SPIRE2	GO:BP
GO:0051128	regulation of cellular component organization	118	41	2.13493485088072e-07	CFL1,DGKQ,DNM2,GAK,GSN,HIP1,RAB5B,RAB5C,ITSN1,SH3GL3,SVIL,TACR1,TESK1,SNX3,ADAM15,LGI1,TBC1D5,FCHSD2,ARPC5,ARPC1B,ARPC2,FLOT1,ARPC1A,CORO1A,AAK1,ATP13A2,CORO1C,SH3YL1,CYFIP2,PACSIN3,ITSN2,NCKIPSD,RAB8B,FNBP1L,SLF2,SPIRE1,SGIP1,SPIRE2,LRRK2,SYT9,SH3PXD2B	GO:BP
GO:0051648	vesicle localization	118	13	2.53558064995168e-07	DNM2,MYO5A,MYO5B,RAB27A,RAB27B,TESK1,AP1M2,AP3M2,FNBP1L,DTNBP1,BORCS5,LRRK2,BLOC1S2	GO:BP
GO:0051495	positive regulation of cytoskeleton organization	118	13	2.74052744167708e-07	CFL1,GSN,TACR1,TESK1,FCHSD2,ARPC5,ARPC1B,ARPC2,ARPC1A,CORO1A,SPIRE1,SPIRE2,SH3PXD2B	GO:BP
GO:0006898	receptor-mediated endocytosis	118	15	2.82444235499924e-07	AP2A2,DNM2,GAK,HIP1,M6PR,ITSN1,SH3GL3,TBC1D5,FCHSD2,FLOT1,AAK1,ITSN2,FNBP1L,SGIP1,REPS1	GO:BP
GO:0008064	regulation of actin polymerization or depolymerization	118	12	3.37544594860842e-07	CFL1,GSN,SVIL,FCHSD2,ARPC5,ARPC1B,ARPC2,ARPC1A,CORO1A,CYFIP2,SPIRE1,SPIRE2	GO:BP
GO:0030832	regulation of actin filament length	118	12	3.49092200504629e-07	CFL1,GSN,SVIL,FCHSD2,ARPC5,ARPC1B,ARPC2,ARPC1A,CORO1A,CYFIP2,SPIRE1,SPIRE2	GO:BP
GO:0090066	regulation of anatomical structure size	118	18	4.28649391575303e-07	CFL1,DNM2,GSN,IL7R,PIK3C2A,SVIL,TACR1,FCHSD2,ARPC5,ARPC1B,ARPC2,ARPC1A,CORO1A,ATP13A2,CYFIP2,SPIRE1,SPIRE2,LRRK2	GO:BP
GO:0051130	positive regulation of cellular component organization	118	27	4.32810767645253e-07	CFL1,DNM2,GSN,HIP1,ITSN1,TACR1,TESK1,SNX3,TBC1D5,FCHSD2,ARPC5,ARPC1B,ARPC2,FLOT1,ARPC1A,CORO1A,CORO1C,NCKIPSD,RAB8B,FNBP1L,SLF2,SPIRE1,SGIP1,SPIRE2,LRRK2,SYT9,SH3PXD2B	GO:BP
GO:0140238	presynaptic endocytosis	118	8	4.5905075905566e-07	AMPH,DGKQ,DNM2,GAK,RAB27B,ITSN1,ITSN2,LRRK2	GO:BP
GO:0048488	synaptic vesicle endocytosis	118	8	4.5905075905566e-07	AMPH,DGKQ,DNM2,GAK,RAB27B,ITSN1,ITSN2,LRRK2	GO:BP
GO:0048489	synaptic vesicle transport	118	7	9.72040387597802e-07	DNM2,RAB27A,AP3M2,DTNBP1,BORCS5,LRRK2,BLOC1S2	GO:BP
GO:0043473	pigmentation	118	9	1.01729791674103e-06	LYST,DCT,HPS1,MYO5A,RAB27A,RAB27B,TYRP1,DTNBP1,BLOC1S2	GO:BP
GO:0032956	regulation of actin cytoskeleton organization	118	15	1.01729791674103e-06	CFL1,GSN,SVIL,TACR1,TESK1,FCHSD2,ARPC5,ARPC1B,ARPC2,ARPC1A,CORO1A,CYFIP2,SPIRE1,SPIRE2,SH3PXD2B	GO:BP
GO:0030833	regulation of actin filament polymerization	118	11	1.18446233018733e-06	GSN,SVIL,FCHSD2,ARPC5,ARPC1B,ARPC2,ARPC1A,CORO1A,CYFIP2,SPIRE1,SPIRE2	GO:BP
GO:0030838	positive regulation of actin filament polymerization	118	9	1.26320017591689e-06	GSN,FCHSD2,ARPC5,ARPC1B,ARPC2,ARPC1A,CORO1A,SPIRE1,SPIRE2	GO:BP
GO:1902903	regulation of supramolecular fiber organization	118	15	1.59053437134504e-06	CFL1,GSN,SVIL,TACR1,TESK1,FCHSD2,ARPC5,ARPC1B,ARPC2,ARPC1A,CORO1A,CYFIP2,SPIRE1,SPIRE2,SH3PXD2B	GO:BP
GO:0036465	synaptic vesicle recycling	118	8	1.59053437134504e-06	AMPH,DGKQ,DNM2,GAK,RAB27B,ITSN1,ITSN2,LRRK2	GO:BP
GO:0006909	phagocytosis	118	15	1.72415664493267e-06	LYST,DNM2,FCGR3A,GSN,RAB27A,WIPF1,SNX3,ARPC5,ARPC1B,ARPC2,ARPC1A,CORO1A,CORO1C,CYFIP2,NCKIPSD	GO:BP
GO:0051656	establishment of organelle localization	118	16	1.81934362146754e-06	CFL1,DNM2,MYO5A,MYO5B,RAB27A,RAB27B,TESK1,AP1M2,AP3M2,FNBP1L,SPIRE1,DTNBP1,SPIRE2,BORCS5,LRRK2,BLOC1S2	GO:BP
GO:0032535	regulation of cellular component size	118	15	1.96577036752023e-06	CFL1,DNM2,GSN,IL7R,SVIL,FCHSD2,ARPC5,ARPC1B,ARPC2,ARPC1A,CORO1A,ATP13A2,CYFIP2,SPIRE1,SPIRE2	GO:BP
GO:0030041	actin filament polymerization	118	11	2.94856902168682e-06	GSN,SVIL,FCHSD2,ARPC5,ARPC1B,ARPC2,ARPC1A,CORO1A,CYFIP2,SPIRE1,SPIRE2	GO:BP
GO:0051640	organelle localization	118	19	3.26949969236179e-06	CFL1,DNM2,MYO5A,MYO5B,RAB27A,RAB27B,TESK1,VAMP3,AP1M2,AP3M2,RAB8B,BORCS6,FNBP1L,SPIRE1,DTNBP1,SPIRE2,BORCS5,LRRK2,BLOC1S2	GO:BP
GO:0032970	regulation of actin filament-based process	118	15	3.34187379029957e-06	CFL1,GSN,SVIL,TACR1,TESK1,FCHSD2,ARPC5,ARPC1B,ARPC2,ARPC1A,CORO1A,CYFIP2,SPIRE1,SPIRE2,SH3PXD2B	GO:BP
GO:0044089	positive regulation of cellular component biogenesis	118	17	4.09231980252657e-06	DNM2,GSN,TACR1,TESK1,FCHSD2,ARPC5,ARPC1B,ARPC2,FLOT1,ARPC1A,CORO1A,ATP13A2,FNBP1L,SLF2,SPIRE1,SPIRE2,SH3PXD2B	GO:BP
GO:0051258	protein polymerization	118	13	4.20061487916627e-06	DNM2,GSN,SVIL,FCHSD2,ARPC5,ARPC1B,ARPC2,ARPC1A,CORO1A,CYFIP2,SPIRE1,SPIRE2,BLOC1S2	GO:BP
GO:0097479	synaptic vesicle localization	118	7	4.9314347689065e-06	DNM2,RAB27A,AP3M2,DTNBP1,BORCS5,LRRK2,BLOC1S2	GO:BP
GO:0016482	cytosolic transport	118	10	5.04649376926128e-06	GAK,SNX3,VAMP3,TBC1D5,CORO1A,SNX5,SNX6,VPS26B,LRRK2,SNX32	GO:BP
GO:0042147	retrograde transport, endosome to Golgi	118	8	5.96265640191366e-06	SNX3,VAMP3,TBC1D5,SNX5,SNX6,VPS26B,LRRK2,SNX32	GO:BP
GO:0071702	organic substance transport	118	41	6.43902990461242e-06	AP2A2,LYST,DNM2,HIP1,M6PR,MYO5A,MYO5B,RAB2A,RAB5B,RAB27A,RAB27B,RAB5C,ITSN1,SNX3,RABEP1,VAMP3,RPH3AL,TBC1D5,FCHSD2,AP1M2,FLOT1,AP3M2,RPH3A,EXPH5,GGA3,ATP13A2,SNX5,RAB23,RAB8B,RAB24,SPIRE1,SNX6,DTNBP1,SPIRE2,AP5B1,SYTL3,VPS26B,LRRK2,SYT9,RILPL2,SNX32	GO:BP
GO:0032273	positive regulation of protein polymerization	118	9	1.35913342401652e-05	GSN,FCHSD2,ARPC5,ARPC1B,ARPC2,ARPC1A,CORO1A,SPIRE1,SPIRE2	GO:BP
GO:0006811	ion transport	118	48	1.39026627425666e-05	AP2A2,LYST,DNM2,DPP6,HIP1,M6PR,MYO5A,MYO5B,RAB2A,RAB5B,RAB27A,RAB27B,RAB5C,ITSN1,SNX3,RABEP1,VAMP3,RPH3AL,TBC1D5,FCHSD2,AP1M2,FLOT1,AP3M2,CORO1A,RPH3A,EXPH5,GGA3,ATP13A2,SNX5,PACSIN3,RAB23,RAB8B,RAB24,SPIRE1,UNC79,SNX6,DTNBP1,SPIRE2,AP5B1,SYTL3,VPS26B,LRRK2,SYT9,RILPL2,SNX32,NALCN,UNC80,FAM155A	GO:BP
GO:0007010	cytoskeleton organization	118	27	1.50257279329726e-05	CFL1,GSN,HIP1,MYO5A,MYO5B,SVIL,TACR1,TESK1,WIPF1,FCHSD2,ARPC5,ARPC1B,ARPC2,TESK2,ARPC1A,CORO1A,CORO1C,CYFIP2,PACSIN3,SH3KBP1,NCKIPSD,SPIRE1,DTNBP1,SPIRE2,SH3D19,BLOC1S2,SH3PXD2B	GO:BP
GO:0044087	regulation of cellular component biogenesis	118	22	1.508036514527e-05	DNM2,GSN,SVIL,TACR1,TESK1,FCHSD2,ARPC5,ARPC1B,ARPC2,FLOT1,ARPC1A,CORO1A,ATP13A2,CORO1C,SH3YL1,CYFIP2,FNBP1L,SLF2,SPIRE1,SPIRE2,LRRK2,SH3PXD2B	GO:BP
GO:0032271	regulation of protein polymerization	118	11	1.5487245722086e-05	GSN,SVIL,FCHSD2,ARPC5,ARPC1B,ARPC2,ARPC1A,CORO1A,CYFIP2,SPIRE1,SPIRE2	GO:BP
