term_id	term_name	query_size	intersection_size	p_value	intersection	source
GO:0046483	heterocycle metabolic process	155	111	5.5676473589756e-21	PARP4,POLR3D,CDC5L,CLK2,CLNS1A,CRYAB,DHX15,GCKR,GTF2H4,GTF3C1,ILF3,KPNA1,KPNB1,TNPO1,MLLT3,MNAT1,NCBP1,NFIA,SNU13,NNMT,NUP88,POLR2C,POLR2E,POU2F2,PKIA,RBMS1,SRSF2,SRSF5,SNAPC4,SNRNP70,SNRPC,SNRPF,SNRPN,SRPK1,SUPT5H,TAF4B,TAF7,TAF11,ELOA,TTF1,NELFA,DDX39B,NELFE,NUP214,MLLT10,ELL,DHX16,PRPF18,THOC5,URI1,ZNHIT3,SNRNP40,CD2BP2,USP39,CPSF4,SF3B2,GTF2A1L,CASC3,DNAJC8,SCAF8,SETX,ZC3H3,RTF1,NUP210,U2SURP,ICE1,SF3B1,PHF3,RBFOX2,NUP62,RPAP1,ZNF638,SSU72,ZNRD1,CRNKL1,CDC40,PPHLN1,SRRT,PPIL1,WBP11,NUP54,TRIM44,BNC2,INTS11,PRPF39,RPRD1A,LUC7L,UBAP2,EAF2,ZMAT5,INTS2,UVSSA,SUGP1,NABP1,NABP2,NAA16,ICE2,PRKRIP1,GEMIN7,GEMIN6,RPAP2,TSEN2,RBM17,ZCRB1,NACC1,TSEN15,TCEANC2,SNRNP48,POLR3H,TSEN54,NWD1	GO:BP
GO:0010467	gene expression	155	114	6.48356684113025e-21	POLR3D,CDC5L,CLK2,CLNS1A,CRYAB,DHX15,GLE1,GTF2H4,GTF3C1,ILF3,TNPO1,AFF1,MLLT3,MNAT1,NCBP1,NFIA,SNU13,NUP88,POLR2C,POLR2E,POU2F2,PKIA,RBMS1,SRSF2,SRSF5,SNAPC4,SNRNP70,SNRPC,SNRPF,SNRPN,SRPK1,SUPT5H,TAF4B,TAF7,TAF11,ELOA,TTF1,NELFA,DDX39B,NELFE,NUP214,MLLT10,ELL,NAA10,DHX16,CPZ,PRPF18,THOC5,URI1,ZNHIT3,SNRNP40,NUTF2,CD2BP2,USP39,CPSF4,SF3B2,GTF2A1L,CASC3,DNAJC8,SCAF8,SETX,ZC3H3,RTF1,NUP210,U2SURP,ICE1,SF3B1,PHF3,RBFOX2,NUP62,RPAP1,ZNF638,SSU72,ZNRD1,CRNKL1,CDC40,PPHLN1,SRRT,PPIL1,WBP11,NUP54,TRIM44,BNC2,INTS11,PRPF39,RPRD1A,LUC7L,UBAP2,EAF2,ZMAT5,INTS2,SUGP1,NABP1,NABP2,NAA16,ICE2,PRKRIP1,GEMIN7,GEMIN6,RPAP2,GGNBP2,NAA25,TSEN2,RCC1L,RBM17,ZCRB1,NACC1,TSEN15,SPPL3,TCEANC2,SNRNP48,POLR3H,TSEN54,NWD1	GO:BP
GO:0006725	cellular aromatic compound metabolic process	155	111	1.05752671331523e-20	PARP4,POLR3D,CDC5L,CLK2,CLNS1A,CRYAB,DHX15,GCKR,GTF2H4,GTF3C1,ILF3,KPNA1,KPNB1,TNPO1,MLLT3,MNAT1,NCBP1,NFIA,SNU13,NNMT,NUP88,POLR2C,POLR2E,POU2F2,PKIA,RBMS1,SRSF2,SRSF5,SNAPC4,SNRNP70,SNRPC,SNRPF,SNRPN,SRPK1,SUPT5H,TAF4B,TAF7,TAF11,ELOA,TTF1,NELFA,DDX39B,NELFE,NUP214,MLLT10,ELL,DHX16,PRPF18,THOC5,URI1,ZNHIT3,SNRNP40,CD2BP2,USP39,CPSF4,SF3B2,GTF2A1L,CASC3,DNAJC8,SCAF8,SETX,ZC3H3,RTF1,NUP210,U2SURP,ICE1,SF3B1,PHF3,RBFOX2,NUP62,RPAP1,ZNF638,SSU72,ZNRD1,CRNKL1,CDC40,PPHLN1,SRRT,PPIL1,WBP11,NUP54,TRIM44,BNC2,INTS11,PRPF39,RPRD1A,LUC7L,UBAP2,EAF2,ZMAT5,INTS2,UVSSA,SUGP1,NABP1,NABP2,NAA16,ICE2,PRKRIP1,GEMIN7,GEMIN6,RPAP2,TSEN2,RBM17,ZCRB1,NACC1,TSEN15,TCEANC2,SNRNP48,POLR3H,TSEN54,NWD1	GO:BP
GO:0034641	cellular nitrogen compound metabolic process	155	115	7.64974734260493e-20	PARP4,POLR3D,CDC5L,CLK2,CLNS1A,CRYAB,DHX15,GCKR,GLE1,GTF2H4,GTF3C1,ILF3,KPNA1,KPNB1,TNPO1,MLLT3,MNAT1,NCBP1,NFIA,SNU13,NNMT,NUP88,POLR2C,POLR2E,POU2F2,PKIA,RBMS1,SRSF2,SRSF5,SNAPC4,SNRNP70,SNRPC,SNRPF,SNRPN,SRPK1,SUPT5H,TAF4B,TAF7,TAF11,ELOA,TTF1,NELFA,DDX39B,NELFE,NUP214,MLLT10,ELL,DHX16,CPZ,PRPF18,THOC5,URI1,ZNHIT3,SNRNP40,CD2BP2,USP39,CPSF4,SF3B2,GTF2A1L,CASC3,DNAJC8,SCAF8,SETX,ZC3H3,RTF1,NUP210,U2SURP,ICE1,SF3B1,PHF3,RBFOX2,NUP62,RPAP1,ZNF638,SSU72,ZNRD1,CRNKL1,CDC40,PPHLN1,SRRT,PPIL1,WBP11,NUP54,TRIM44,BNC2,INTS11,PRPF39,RPRD1A,LUC7L,UBAP2,EAF2,ZMAT5,INTS2,UVSSA,SUGP1,NABP1,NABP2,NAA16,ICE2,PRKRIP1,GEMIN7,GEMIN6,RPAP2,TSEN2,RCC1L,RBM17,ZCRB1,NACC1,TSEN15,SPPL3,TCEANC2,SNRNP48,POLR3H,TSEN54,NWD1	GO:BP
GO:1901360	organic cyclic compound metabolic process	155	111	3.21214903289248e-19	PARP4,POLR3D,CDC5L,CLK2,CLNS1A,CRYAB,DHX15,GCKR,GTF2H4,GTF3C1,ILF3,KPNA1,KPNB1,TNPO1,MLLT3,MNAT1,NCBP1,NFIA,SNU13,NNMT,NUP88,POLR2C,POLR2E,POU2F2,PKIA,RBMS1,SRSF2,SRSF5,SNAPC4,SNRNP70,SNRPC,SNRPF,SNRPN,SRPK1,SUPT5H,TAF4B,TAF7,TAF11,ELOA,TTF1,NELFA,DDX39B,NELFE,NUP214,MLLT10,ELL,DHX16,PRPF18,THOC5,URI1,ZNHIT3,SNRNP40,CD2BP2,USP39,CPSF4,SF3B2,GTF2A1L,CASC3,DNAJC8,SCAF8,SETX,ZC3H3,RTF1,NUP210,U2SURP,ICE1,SF3B1,PHF3,RBFOX2,NUP62,RPAP1,ZNF638,SSU72,ZNRD1,CRNKL1,CDC40,PPHLN1,SRRT,PPIL1,WBP11,NUP54,TRIM44,BNC2,INTS11,PRPF39,RPRD1A,LUC7L,UBAP2,EAF2,ZMAT5,INTS2,UVSSA,SUGP1,NABP1,NABP2,NAA16,ICE2,PRKRIP1,GEMIN7,GEMIN6,RPAP2,TSEN2,RBM17,ZCRB1,NACC1,TSEN15,TCEANC2,SNRNP48,POLR3H,TSEN54,NWD1	GO:BP
GO:0006913	nucleocytoplasmic transport	155	29	4.28257233497633e-18	CSE1L,GCKR,GLE1,KPNA1,KPNB1,TNPO1,NCBP1,NUP88,PKIA,SRSF2,SRSF5,SNRPF,DDX39B,NUP214,RANBP3,THOC5,NUTF2,CPSF4,CASC3,XPO6,NUP210,TNPO3,NUP62,DNAJC27,CDC40,NUP54,XPO4,GEMIN7,GEMIN6	GO:BP
GO:0051169	nuclear transport	155	29	5.07246583033806e-18	CSE1L,GCKR,GLE1,KPNA1,KPNB1,TNPO1,NCBP1,NUP88,PKIA,SRSF2,SRSF5,SNRPF,DDX39B,NUP214,RANBP3,THOC5,NUTF2,CPSF4,CASC3,XPO6,NUP210,TNPO3,NUP62,DNAJC27,CDC40,NUP54,XPO4,GEMIN7,GEMIN6	GO:BP
GO:0042795	snRNA transcription by RNA polymerase II	155	16	1.41976286922218e-16	NCBP1,POLR2C,POLR2E,POU2F2,SNAPC4,TAF11,ELL,ICE1,SRRT,INTS11,RPRD1A,INTS2,NABP1,NABP2,ICE2,RPAP2	GO:BP
GO:0009301	snRNA transcription	155	16	1.70364496139785e-16	NCBP1,POLR2C,POLR2E,POU2F2,SNAPC4,TAF11,ELL,ICE1,SRRT,INTS11,RPRD1A,INTS2,NABP1,NABP2,ICE2,RPAP2	GO:BP
GO:0098781	ncRNA transcription	155	17	5.54977551171253e-15	GTF3C1,NCBP1,POLR2C,POLR2E,POU2F2,SNAPC4,TAF11,ELL,ICE1,SRRT,INTS11,RPRD1A,INTS2,NABP1,NABP2,ICE2,RPAP2	GO:BP
GO:0006611	protein export from nucleus	155	20	1.24742066646814e-14	CSE1L,GLE1,NCBP1,NUP88,SRSF2,SRSF5,DDX39B,NUP214,RANBP3,THOC5,NUTF2,CPSF4,CASC3,XPO6,NUP210,NUP62,DNAJC27,CDC40,NUP54,XPO4	GO:BP
GO:0006354	DNA-templated transcription, elongation	155	17	1.48569959271611e-14	GTF2H4,MLLT3,MNAT1,NCBP1,POLR2C,POLR2E,SUPT5H,ELOA,NELFA,DDX39B,NELFE,ELL,THOC5,SCAF8,RTF1,ZNRD1,EAF2	GO:BP
GO:0051168	nuclear export	155	20	7.69343341151269e-14	CSE1L,GLE1,NCBP1,NUP88,SRSF2,SRSF5,DDX39B,NUP214,RANBP3,THOC5,NUTF2,CPSF4,CASC3,XPO6,NUP210,NUP62,DNAJC27,CDC40,NUP54,XPO4	GO:BP
GO:0051028	mRNA transport	155	17	1.50839544379226e-12	GLE1,NCBP1,NUP88,SRSF2,SRSF5,DDX39B,NUP214,THOC5,MVP,NUTF2,CPSF4,CASC3,ZC3H3,NUP210,NUP62,CDC40,NUP54	GO:BP
GO:0043170	macromolecule metabolic process	155	129	3.14523374890147e-12	PARP4,POLR3D,CDC5L,CLK2,CLNS1A,CRYAB,DHX15,GLE1,GTF2H4,GTF3C1,ILF3,KPNA1,KPNB1,TNPO1,AFF1,MLLT3,MNAT1,NCBP1,NFIA,SNU13,NUP88,POLR2C,POLR2E,POU2F2,PKIA,RBMS1,SRSF2,SRSF5,SNAPC4,SNRNP70,SNRPC,SNRPF,SNRPN,SRPK1,SUPT5H,TAF4B,TAF7,TAF11,ELOA,TTF1,NELFA,PTP4A1,DDX39B,NELFE,NUP214,MLLT10,ELL,NAA10,DHX16,CPZ,PRPF18,THOC5,URI1,ZNHIT3,SNRNP40,AKAP12,PPP6R2,MVP,NUTF2,CD2BP2,USP39,NEK6,CPSF4,SF3B2,GTF2A1L,CASC3,DNAJC8,SCAF8,PPP6R1,SETX,ZC3H3,RTF1,NUP210,U2SURP,ICE1,SF3B1,PHF3,RBFOX2,NUP62,RPAP1,ZNF638,SSU72,ZNRD1,CRNKL1,CDC40,PPHLN1,SRRT,PPIL1,WBP11,NUP54,TRIM44,BNC2,INTS11,PRPF39,RPRD1A,PPP6R3,LRRC40,LUC7L,UBAP2,EAF2,ZMAT5,INTS2,UVSSA,SUGP1,NABP1,NABP2,NAA16,ICE2,PRKRIP1,GEMIN7,GEMIN6,RPAP2,GGNBP2,NAA25,TSEN2,RCC1L,RBM17,ZCRB1,NEK9,NACC1,TSEN15,SPPL3,TCEANC2,SNRNP48,POLR3H,DNAJC18,TSEN54,NWD1,PPIL6	GO:BP
GO:0000245	spliceosomal complex assembly	155	12	4.78671041314705e-12	NCBP1,SRSF5,SNRPC,SRPK1,DDX39B,USP39,SETX,SF3B1,CRNKL1,PRPF39,LUC7L,GEMIN6	GO:BP
GO:0022618	ribonucleoprotein complex assembly	155	18	5.13023205096288e-12	CLNS1A,NCBP1,SRSF5,SNRPC,SNRPF,SRPK1,DDX39B,PRPF18,ZNHIT3,CD2BP2,USP39,SETX,SF3B1,CRNKL1,PRPF39,LUC7L,GEMIN7,GEMIN6	GO:BP
GO:0071826	ribonucleoprotein complex subunit organization	155	18	9.13195312518157e-12	CLNS1A,NCBP1,SRSF5,SNRPC,SNRPF,SRPK1,DDX39B,PRPF18,ZNHIT3,CD2BP2,USP39,SETX,SF3B1,CRNKL1,PRPF39,LUC7L,GEMIN7,GEMIN6	GO:BP
GO:0006807	nitrogen compound metabolic process	155	129	1.48445263993659e-11	PARP4,POLR3D,CDC5L,CLK2,CLNS1A,CRYAB,DHX15,GCKR,GLE1,GTF2H4,GTF3C1,ILF3,KPNA1,KPNB1,TNPO1,MLLT3,MNAT1,NCBP1,NFIA,SNU13,NNMT,NUP88,POLR2C,POLR2E,POU2F2,PKIA,RBMS1,SRSF2,SRSF5,SNAPC4,SNRNP70,SNRPC,SNRPF,SNRPN,SRPK1,SUPT5H,TAF4B,TAF7,TAF11,ELOA,TTF1,NELFA,PTP4A1,DDX39B,NELFE,NUP214,MLLT10,ELL,NAA10,DHX16,CPZ,PRPF18,THOC5,URI1,ZNHIT3,SNRNP40,PPP6R2,MVP,CD2BP2,USP39,NEK6,CPSF4,SF3B2,GTF2A1L,CASC3,DNAJC8,SCAF8,PPP6R1,SETX,ZC3H3,RTF1,NUP210,U2SURP,ICE1,SF3B1,PHF3,RBFOX2,NUP62,RPAP1,ZNF638,SSU72,ZNRD1,CRNKL1,CDC40,PPHLN1,SRRT,PPIL1,WBP11,NUP54,TRIM44,BNC2,INTS11,PRPF39,RPRD1A,PPP6R3,LRRC40,LUC7L,UBAP2,EAF2,ZMAT5,INTS2,UVSSA,SUGP1,NABP1,NABP2,NAA16,ICE2,PRKRIP1,GEMIN7,GEMIN6,RPAP2,GGNBP2,NAA25,TSEN2,RCC1L,MFSD2A,RBM17,ZCRB1,NEK9,NACC1,TSEN15,SPPL3,TCEANC2,SNRNP48,POLR3H,DNAJC18,TSEN54,NWD1,PPIL6	GO:BP
GO:0006403	RNA localization	155	19	1.58237986779062e-11	GLE1,NCBP1,NUP88,SRSF2,SRSF5,DDX39B,NUP214,PRPF18,THOC5,ZNHIT3,MVP,NUTF2,CPSF4,CASC3,ZC3H3,NUP210,NUP62,CDC40,NUP54	GO:BP
GO:0031124	mRNA 3'-end processing	155	14	2.75323413401612e-11	NCBP1,SRSF2,SRSF5,SUPT5H,DDX39B,NELFE,THOC5,CPSF4,CASC3,SCAF8,ZC3H3,SSU72,CDC40,RPRD1A	GO:BP
GO:0006368	transcription elongation from RNA polymerase II promoter	155	13	3.34972822602183e-11	GTF2H4,MLLT3,MNAT1,NCBP1,POLR2C,POLR2E,SUPT5H,ELOA,NELFA,NELFE,ELL,RTF1,EAF2	GO:BP
GO:0006406	mRNA export from nucleus	155	14	4.74946436503252e-11	GLE1,NCBP1,NUP88,SRSF2,SRSF5,DDX39B,NUP214,THOC5,CPSF4,CASC3,NUP210,NUP62,CDC40,NUP54	GO:BP
GO:0071427	mRNA-containing ribonucleoprotein complex export from nucleus	155	14	4.74946436503252e-11	GLE1,NCBP1,NUP88,SRSF2,SRSF5,DDX39B,NUP214,THOC5,CPSF4,CASC3,NUP210,NUP62,CDC40,NUP54	GO:BP
GO:0050657	nucleic acid transport	155	17	9.68572746477581e-11	GLE1,NCBP1,NUP88,SRSF2,SRSF5,DDX39B,NUP214,THOC5,MVP,NUTF2,CPSF4,CASC3,ZC3H3,NUP210,NUP62,CDC40,NUP54	GO:BP
GO:0050658	RNA transport	155	17	9.68572746477581e-11	GLE1,NCBP1,NUP88,SRSF2,SRSF5,DDX39B,NUP214,THOC5,MVP,NUTF2,CPSF4,CASC3,ZC3H3,NUP210,NUP62,CDC40,NUP54	GO:BP
GO:0051236	establishment of RNA localization	155	17	1.19548559111301e-10	GLE1,NCBP1,NUP88,SRSF2,SRSF5,DDX39B,NUP214,THOC5,MVP,NUTF2,CPSF4,CASC3,ZC3H3,NUP210,NUP62,CDC40,NUP54	GO:BP
GO:0071426	ribonucleoprotein complex export from nucleus	155	14	3.32479975580191e-10	GLE1,NCBP1,NUP88,SRSF2,SRSF5,DDX39B,NUP214,THOC5,CPSF4,CASC3,NUP210,NUP62,CDC40,NUP54	GO:BP
GO:0031123	RNA 3'-end processing	155	15	3.4473595382703e-10	NCBP1,SRSF2,SRSF5,SUPT5H,DDX39B,NELFE,THOC5,CPSF4,CASC3,SCAF8,ZC3H3,SSU72,CDC40,RPRD1A,INTS2	GO:BP
GO:0071166	ribonucleoprotein complex localization	155	14	3.50753137139176e-10	GLE1,NCBP1,NUP88,SRSF2,SRSF5,DDX39B,NUP214,THOC5,CPSF4,CASC3,NUP210,NUP62,CDC40,NUP54	GO:BP
GO:0006405	RNA export from nucleus	155	14	1.10003140200441e-09	GLE1,NCBP1,NUP88,SRSF2,SRSF5,DDX39B,NUP214,THOC5,CPSF4,CASC3,NUP210,NUP62,CDC40,NUP54	GO:BP
GO:0015931	nucleobase-containing compound transport	155	18	1.10003140200441e-09	GLE1,NCBP1,NUP88,SRSF2,SRSF5,DDX39B,NUP214,THOC5,MVP,NUTF2,CPSF4,CASC3,ZC3H3,NUP210,NUP62,CDC40,NUP54,SLC25A25	GO:BP
GO:0044238	primary metabolic process	155	129	1.24641497461341e-09	PARP4,POLR3D,CDC5L,CLK2,CLNS1A,CRYAB,DHX15,GCKR,GLE1,GTF2H4,GTF3C1,ILF3,KPNA1,KPNB1,TNPO1,MLLT3,MNAT1,NCBP1,NFIA,SNU13,NNMT,NUP88,POLR2C,POLR2E,POU2F2,PKIA,RBMS1,SRSF2,SRSF5,SNAPC4,SNRNP70,SNRPC,SNRPF,SNRPN,SRPK1,SUPT5H,TAF4B,TAF7,TAF11,ELOA,TTF1,NELFA,PTP4A1,DDX39B,NELFE,NUP214,MLLT10,ELL,NAA10,DHX16,CPZ,PRPF18,THOC5,URI1,ZNHIT3,SNRNP40,PPP6R2,MVP,CD2BP2,USP39,NEK6,CPSF4,SF3B2,GTF2A1L,CASC3,DNAJC8,SCAF8,PPP6R1,SETX,ZC3H3,RTF1,NUP210,U2SURP,ICE1,SF3B1,PHF3,RBFOX2,NUP62,RPAP1,ZNF638,SSU72,ZNRD1,CRNKL1,CDC40,PPHLN1,SRRT,PPIL1,WBP11,NUP54,TRIM44,BNC2,INTS11,PRPF39,RPRD1A,PPP6R3,LRRC40,LUC7L,UBAP2,EAF2,ZMAT5,INTS2,UVSSA,SUGP1,NABP1,NABP2,NAA16,ICE2,PRKRIP1,GEMIN7,GEMIN6,RPAP2,GGNBP2,NAA25,TSEN2,RCC1L,MFSD2A,RBM17,ZCRB1,NEK9,NACC1,TSEN15,SPPL3,TCEANC2,SNRNP48,POLR3H,DNAJC18,TSEN54,NWD1,PPIL6	GO:BP
GO:0051170	import into nucleus	155	15	1.32517391903621e-09	CSE1L,GCKR,KPNA1,KPNB1,TNPO1,NUP88,PKIA,SNRPF,NUP214,NUTF2,TNPO3,NUP62,NUP54,GEMIN7,GEMIN6	GO:BP
GO:0022613	ribonucleoprotein complex biogenesis	155	22	1.43240362950585e-09	CLNS1A,NCBP1,SNU13,NUP88,SRSF5,SNRPC,SNRPF,SRPK1,DDX39B,NUP214,PRPF18,ZNHIT3,CD2BP2,USP39,SETX,SF3B1,CRNKL1,WBP11,PRPF39,LUC7L,GEMIN7,GEMIN6	GO:BP
