term_id	term_name	query_size	intersection_size	p_value	intersection	source
GO:0006954	inflammatory response	120	25	5.97594447437542e-09	ADCY1,ADORA1,APP,C5,CCR1,CCR3,CCR6,LTB4R,CRHBP,EDNRB,FPR1,FPR3,XCR1,CXCR2,PDE2A,PTGER3,PTGER4,PTGIR,CCL13,CCL20,CXCL5,CCRL2,CXCR6,GAL,CCR2	GO:BP
GO:0050896	response to stimulus	120	96	1.61434251892256e-08	ADCY1,ADCY2,ADCY3,ADORA1,GRK3,APP,C5,CALCB,CCR1,CCR3,CCR6,LTB4R,CRHBP,DRD4,EDN3,EDNRB,FPR1,FPR3,GABBR1,GCG,GIPR,GNA12,GNAI3,XCR1,GPR18,GPR25,GPR37,GRK5,HTR1F,HTR7,CXCR1,CXCR2,KLRB1,MLN,OPRL1,PAM,PDE2A,PDE4A,PDE4B,PDE4C,PDE8A,PDE9A,ENPP1,PLCB3,PTGER3,PTGER4,PTGIR,PTH2R,RGS7,RGS12,SCTR,CCL13,CCL20,CXCL5,SLC5A5,SSTR3,TG,TRIO,TSHR,GPR65,DGKE,KALRN,CCRL2,CYTH3,CYTH1,GPR55,GABBR2,RGS6,SNX17,SPINT2,CXCR6,GNA13,GPR176,FRMPD1,ZNF365,LPAR3,PDE7B,DISC1,BBS9,CLEC2D,GPR132,GAL,S1PR5,RIC8B,CCL28,GNB4,TAS1R3,ARL6,TMTC4,SORCS1,RXFP2,TTC8,BBS5,CPNE4,GPBAR1,CCR2	GO:BP
GO:0009261	ribonucleotide catabolic process	120	7	1.07395201009528e-07	PDE2A,PDE4A,PDE4B,PDE4C,PDE8A,PDE9A,PDE7B	GO:BP
GO:0009154	purine ribonucleotide catabolic process	120	7	1.07395201009528e-07	PDE2A,PDE4A,PDE4B,PDE4C,PDE8A,PDE9A,PDE7B	GO:BP
GO:0009117	nucleotide metabolic process	120	19	1.70598151459462e-07	ADCY1,ADCY2,ADCY3,ADK,APP,GNAI3,PDE2A,PDE4A,PDE4B,PDE4C,PDE8A,PDE9A,ENPP1,NMNAT2,QPRT,PDE7B,NADSYN1,PPCDC,NADK2	GO:BP
GO:0006198	cAMP catabolic process	120	5	1.70598151459462e-07	PDE4A,PDE4B,PDE4C,PDE8A,PDE7B	GO:BP
GO:0006753	nucleoside phosphate metabolic process	120	19	2.12185484733069e-07	ADCY1,ADCY2,ADCY3,ADK,APP,GNAI3,PDE2A,PDE4A,PDE4B,PDE4C,PDE8A,PDE9A,ENPP1,NMNAT2,QPRT,PDE7B,NADSYN1,PPCDC,NADK2	GO:BP
GO:0030595	leukocyte chemotaxis	120	13	2.94216156920797e-07	C5,CCR1,CCR6,EDN3,EDNRB,GPR18,CXCR1,CXCR2,PDE4B,CCL13,CCL20,CXCL5,CCR2	GO:BP
GO:0006195	purine nucleotide catabolic process	120	7	1.12524508801163e-06	PDE2A,PDE4A,PDE4B,PDE4C,PDE8A,PDE9A,PDE7B	GO:BP
GO:1901292	nucleoside phosphate catabolic process	120	8	1.4969327541154e-06	PDE2A,PDE4A,PDE4B,PDE4C,PDE8A,PDE9A,ENPP1,PDE7B	GO:BP
GO:0055086	nucleobase-containing small molecule metabolic process	120	19	1.82906860386107e-06	ADCY1,ADCY2,ADCY3,ADK,APP,GNAI3,PDE2A,PDE4A,PDE4B,PDE4C,PDE8A,PDE9A,ENPP1,NMNAT2,QPRT,PDE7B,NADSYN1,PPCDC,NADK2	GO:BP
GO:0097529	myeloid leukocyte migration	120	12	1.90883785917625e-06	C5,CCR1,EDN3,EDNRB,CXCR1,CXCR2,PDE4B,PTGER4,CCL13,CCL20,CXCL5,CCR2	GO:BP
GO:0065008	regulation of biological quality	120	55	1.90883785917625e-06	ADCY1,ADCY2,ADCY3,ADORA1,APP,CALCB,CCR1,CCR3,CCR6,CRHBP,DRD4,ECE1,EDN3,EDNRB,FOXE1,FPR1,FPR3,GABBR1,GCG,GIPR,GNA12,XCR1,GPR18,HTR7,CXCR1,CXCR2,KEL,OPRL1,PAM,PDE2A,PDE4B,ENPP1,PLCB3,PTGER3,PTGER4,PTGIR,PTH2R,SCTR,CCL13,SLC5A5,TG,TSHR,GPR65,DGKE,CCRL2,GPR55,CXCR6,GNA13,ZNF365,LPAR3,DISC1,GAL,CCL28,TMTC4,CCR2	GO:BP
GO:0034404	nucleobase-containing small molecule biosynthetic process	120	9	1.90883785917625e-06	ADK,PDE2A,PDE4A,PDE4B,PDE4C,PDE8A,PDE9A,ENPP1,PDE7B	GO:BP
GO:0072523	purine-containing compound catabolic process	120	7	2.42477198002395e-06	PDE2A,PDE4A,PDE4B,PDE4C,PDE8A,PDE9A,PDE7B	GO:BP
GO:0050794	regulation of cellular process	120	103	2.68795112318583e-06	ADCY1,ADCY2,ADCY3,ADORA1,GRK3,APP,C5,CALCB,CCR1,CCR3,CCR6,LTB4R,CRHBP,DRD4,ECE1,EDN3,EDNRB,FOXE1,FPR1,FPR3,GABBR1,GCG,GIPR,GNA12,GNAI3,XCR1,GPR18,GPR25,GPR37,GRK5,HTR1F,HTR7,CXCR1,CXCR2,KCNJ4,KCNJ16,KEL,KLRB1,MLN,OPRL1,PAM,PDE2A,PDE4A,PDE4B,PDE4C,PDE8A,PDE9A,ENPP1,PLCB3,PTGER3,PTGER4,PTGIR,PTH2R,RGS7,RGS12,SCTR,CCL13,CCL20,CXCL5,SSTR3,TG,TRIO,TSHR,ZNF232,GPR65,DGKE,KALRN,CCRL2,CYTH3,CYTH1,GPR55,ITM2B,GABBR2,RGS6,SNX17,SPINT2,CXCR6,GNA13,GPR176,FRMPD1,ZNF365,LPAR3,ZKSCAN5,GPSM1,PDE7B,DISC1,CLEC2D,GPR132,GAL,ATRAID,S1PR5,RIC8B,CCL28,GNB4,FYCO1,TAS1R3,ARL6,TMTC4,SORCS1,RXFP2,TTC8,GPBAR1,CCR2	GO:BP
GO:0050900	leukocyte migration	120	17	3.04572999799236e-06	ADORA1,APP,C5,CCR1,CCR6,EDN3,EDNRB,GPR18,CXCR1,CXCR2,PDE4B,PTGER4,CCL13,CCL20,CXCL5,CCL28,CCR2	GO:BP
GO:0009150	purine ribonucleotide metabolic process	120	15	4.29909852714074e-06	ADCY1,ADCY2,ADCY3,ADK,APP,GNAI3,PDE2A,PDE4A,PDE4B,PDE4C,PDE8A,PDE9A,ENPP1,PDE7B,PPCDC	GO:BP
GO:0009259	ribonucleotide metabolic process	120	15	6.52130493683191e-06	ADCY1,ADCY2,ADCY3,ADK,APP,GNAI3,PDE2A,PDE4A,PDE4B,PDE4C,PDE8A,PDE9A,ENPP1,PDE7B,PPCDC	GO:BP
GO:0019722	calcium-mediated signaling	120	11	8.28497750960221e-06	CCR1,CCR3,CCR6,EDNRB,XCR1,CXCR1,CXCR2,CCL20,CCRL2,CXCR6,CCR2	GO:BP
GO:0019693	ribose phosphate metabolic process	120	15	8.76410454384674e-06	ADCY1,ADCY2,ADCY3,ADK,APP,GNAI3,PDE2A,PDE4A,PDE4B,PDE4C,PDE8A,PDE9A,ENPP1,PDE7B,PPCDC	GO:BP
GO:0002685	regulation of leukocyte migration	120	11	9.22400158010614e-06	ADORA1,APP,C5,CCR1,CCR6,EDN3,GPR18,PTGER4,CCL20,CCL28,CCR2	GO:BP
GO:0007190	activation of adenylate cyclase activity	120	6	1.19504038563139e-05	ADCY1,ADCY2,ADCY3,GIPR,TSHR,RXFP2	GO:BP
GO:0009166	nucleotide catabolic process	120	7	1.24782472670606e-05	PDE2A,PDE4A,PDE4B,PDE4C,PDE8A,PDE9A,PDE7B	GO:BP
GO:0006163	purine nucleotide metabolic process	120	15	1.26778325214012e-05	ADCY1,ADCY2,ADCY3,ADK,APP,GNAI3,PDE2A,PDE4A,PDE4B,PDE4C,PDE8A,PDE9A,ENPP1,PDE7B,PPCDC	GO:BP
GO:0002407	dendritic cell chemotaxis	120	5	1.85298492197954e-05	CCR1,CCR6,CXCR1,CXCR2,CCR2	GO:BP
GO:0072521	purine-containing compound metabolic process	120	15	2.37276272610757e-05	ADCY1,ADCY2,ADCY3,ADK,APP,GNAI3,PDE2A,PDE4A,PDE4B,PDE4C,PDE8A,PDE9A,ENPP1,PDE7B,PPCDC	GO:BP
GO:0007267	cell-cell signaling	120	30	3.31427887031008e-05	ADCY1,ADORA1,APP,CCR1,CRHBP,DRD4,EDN3,GABBR1,GCG,GIPR,GRK5,HTR1F,HTR7,PLCB3,PTGIR,SCTR,CCL13,CCL20,CXCL5,SSTR3,TSHR,DGKE,GABBR2,GPR176,LPAR3,PDE7B,DISC1,GAL,ARL6,CCR2	GO:BP
GO:0040011	locomotion	120	33	3.54435746055785e-05	ADCY3,ADORA1,APP,C5,CCR1,CCR3,CCR6,EDN3,EDNRB,FOXE1,FPR1,FPR3,GNA12,XCR1,GPR18,GPR37,CXCR1,CXCR2,PDE4B,PTGER4,CCL13,CCL20,CXCL5,TRIO,TSHR,CCRL2,SPINT2,CXCR6,GNA13,DISC1,CCL28,TTC8,CCR2	GO:BP
GO:0036336	dendritic cell migration	120	5	5.67426680217704e-05	CCR1,CCR6,CXCR1,CXCR2,CCR2	GO:BP
GO:0043949	regulation of cAMP-mediated signaling	120	6	6.33867747668954e-05	GIPR,OPRL1,PDE2A,PDE4A,SCTR,RXFP2	GO:BP
GO:0051482	positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway	120	5	7.66811619971321e-05	GPR18,OPRL1,GPR65,GPR55,LPAR3	GO:BP
GO:0048583	regulation of response to stimulus	120	52	7.66811619971321e-05	ADORA1,APP,C5,CCR1,CCR6,CRHBP,DRD4,EDN3,EDNRB,FPR1,FPR3,GCG,GIPR,GNA12,GNAI3,GPR18,GPR37,GRK5,KLRB1,OPRL1,PDE2A,PDE4A,PDE4B,PDE8A,PDE9A,ENPP1,PTGER3,PTGER4,PTGIR,RGS7,RGS12,SCTR,CCL13,CCL20,TRIO,GPR65,KALRN,CYTH3,CYTH1,GPR55,RGS6,GNA13,FRMPD1,ZNF365,LPAR3,DISC1,CLEC2D,RIC8B,ARL6,RXFP2,GPBAR1,CCR2	GO:BP
