snp	gencode_id	gene	tissue	adj_pval	log2_aFC	log2_aFC_lower	log2_aFC_upper	maf	interaction_type	hic_score	eqtl_pval	snp_chr	snp_locus	gene_chr	gene_start	gene_end	distance	cell_lines	cell_line_hic_scores	expression	max_expressed_tissue	max_expression	min_expressed_tissue	min_expression
rs481331	ENSG00000196693.14	ZNF33B	Skin_Sun_Exposed_Lower_leg	0.03143366342340551	-0.20347420078247114	-0.2946183551667014	-0.10522561885805083	0.18099170923233032	Cis	80.04	2.7903900330580795e-06	chr10	42507600	chr10	42574185	42638553	66585	GM12878_Rao2014, A549_ENCODE2012, Pancreas_cells_Schmitt2016, HepG2_ENCODE2012, Liver_cells_Schmitt2016, H1_mesenchymal_stem_cells_Dixon2015, H1_trophectoderm_cells_Dixon2015, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, Cortical_plate_neurons_Won2016, Brain_astrocyte_ENCODE2012, H1_mesendoderm_cells_Dixon2015, H1_hESCs_Dixon2015, G401_ENCODE2012, T47D_ENCODE2012, H1_hESCs_Jin2013, H1_hESCs_Dixon2012, Peripheral_blood_T_cells_Kloetgen2019, Left_ventricle_cells_Schmitt2016, Germinal_zone_neurons_Won2016, Panc1_ENCODE2012, Right_ventricle_cells_Schmitt2016, GM12878_Schmitt2016, Caki2_ENCODE2012, Adrenal_gland_cells_Schmitt2016, IMR90_Dixon2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, NCI-H460_ENCODE2012, Hippocampus_cells_Schmitt2016, DLD1_ENCODE2012, Spleen_cells_Schmitt2016, SK-MEL-5_ENCODE2012, H1_neuronal_progenitor_cells_Dixon2015, Aorta_cells_Schmitt2016, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, K562_Rao2014, Jurkat_Lucic2019, NHEK_Rao2014, KBM7_Rao2014, THP-1_ENCODE2012, HeLa_Rao2014	7.25, 0.5, 0.25, 8.5, 5.0, 5.5, 1.5, 2.0, 2.33, 2.5, 4.0, 6.5, 2.0, 1.0, 1.0, 0.5, 2.0, 2.0, 1.33, 2.5, 1.0, 1.0, 3.0, 1.0, 1.0, 2.0, 0.67, 1.0, 2.0, 0.5, 0.5, 1.0, 1.0, 1.0, 0.17, 0.25, 0.43, 0.67, 2.0, 0.33, 0.4, 0.83, 0.12	7.7233	Brain_Cerebellar_Hemisphere	24.2288	Whole_Blood	1.57501
rs481331	ENSG00000196693.14	ZNF33B	Colon_Sigmoid	1.270421024882553e-06	-0.6220046354875084	-0.8595425222490158	-0.5138969505706534	0.19496858119964602	Cis	80.04	5.7605126457875255e-11	chr10	42507600	chr10	42574185	42638553	66585	GM12878_Rao2014, A549_ENCODE2012, Pancreas_cells_Schmitt2016, HepG2_ENCODE2012, Liver_cells_Schmitt2016, H1_mesenchymal_stem_cells_Dixon2015, H1_trophectoderm_cells_Dixon2015, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, Cortical_plate_neurons_Won2016, Brain_astrocyte_ENCODE2012, H1_mesendoderm_cells_Dixon2015, H1_hESCs_Dixon2015, G401_ENCODE2012, T47D_ENCODE2012, H1_hESCs_Jin2013, H1_hESCs_Dixon2012, Peripheral_blood_T_cells_Kloetgen2019, Left_ventricle_cells_Schmitt2016, Germinal_zone_neurons_Won2016, Panc1_ENCODE2012, Right_ventricle_cells_Schmitt2016, GM12878_Schmitt2016, Caki2_ENCODE2012, Adrenal_gland_cells_Schmitt2016, IMR90_Dixon2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, NCI-H460_ENCODE2012, Hippocampus_cells_Schmitt2016, DLD1_ENCODE2012, Spleen_cells_Schmitt2016, SK-MEL-5_ENCODE2012, H1_neuronal_progenitor_cells_Dixon2015, Aorta_cells_Schmitt2016, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, K562_Rao2014, Jurkat_Lucic2019, NHEK_Rao2014, KBM7_Rao2014, THP-1_ENCODE2012, HeLa_Rao2014	7.25, 0.5, 0.25, 8.5, 5.0, 5.5, 1.5, 2.0, 2.33, 2.5, 4.0, 6.5, 2.0, 1.0, 1.0, 0.5, 2.0, 2.0, 1.33, 2.5, 1.0, 1.0, 3.0, 1.0, 1.0, 2.0, 0.67, 1.0, 2.0, 0.5, 0.5, 1.0, 1.0, 1.0, 0.17, 0.25, 0.43, 0.67, 2.0, 0.33, 0.4, 0.83, 0.12	8.61956	Brain_Cerebellar_Hemisphere	24.2288	Whole_Blood	1.57501
rs481331	ENSG00000196693.14	ZNF33B	Whole_Blood	1.6025193213319604e-05	-0.38531929091025297	-0.4821876421126566	-0.2830523398126259	0.17238807678222656	Cis	80.04	8.085101545775048e-10	chr10	42507600	chr10	42574185	42638553	66585	GM12878_Rao2014, A549_ENCODE2012, Pancreas_cells_Schmitt2016, HepG2_ENCODE2012, Liver_cells_Schmitt2016, H1_mesenchymal_stem_cells_Dixon2015, H1_trophectoderm_cells_Dixon2015, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, Cortical_plate_neurons_Won2016, Brain_astrocyte_ENCODE2012, H1_mesendoderm_cells_Dixon2015, H1_hESCs_Dixon2015, G401_ENCODE2012, T47D_ENCODE2012, H1_hESCs_Jin2013, H1_hESCs_Dixon2012, Peripheral_blood_T_cells_Kloetgen2019, Left_ventricle_cells_Schmitt2016, Germinal_zone_neurons_Won2016, Panc1_ENCODE2012, Right_ventricle_cells_Schmitt2016, GM12878_Schmitt2016, Caki2_ENCODE2012, Adrenal_gland_cells_Schmitt2016, IMR90_Dixon2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, NCI-H460_ENCODE2012, Hippocampus_cells_Schmitt2016, DLD1_ENCODE2012, Spleen_cells_Schmitt2016, SK-MEL-5_ENCODE2012, H1_neuronal_progenitor_cells_Dixon2015, Aorta_cells_Schmitt2016, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, K562_Rao2014, Jurkat_Lucic2019, NHEK_Rao2014, KBM7_Rao2014, THP-1_ENCODE2012, HeLa_Rao2014	7.25, 0.5, 0.25, 8.5, 5.0, 5.5, 1.5, 2.0, 2.33, 2.5, 4.0, 6.5, 2.0, 1.0, 1.0, 0.5, 2.0, 2.0, 1.33, 2.5, 1.0, 1.0, 3.0, 1.0, 1.0, 2.0, 0.67, 1.0, 2.0, 0.5, 0.5, 1.0, 1.0, 1.0, 0.17, 0.25, 0.43, 0.67, 2.0, 0.33, 0.4, 0.83, 0.12	1.57501	Brain_Cerebellar_Hemisphere	24.2288	Whole_Blood	1.57501
rs481331	ENSG00000196693.14	ZNF33B	Brain_Cortex	0.0009261552653802976	-0.4703926551004952	-0.5917322689041905	-0.2122520771509391	0.1780487895011902	Cis	80.04	6.033080011111692e-08	chr10	42507600	chr10	42574185	42638553	66585	GM12878_Rao2014, A549_ENCODE2012, Pancreas_cells_Schmitt2016, HepG2_ENCODE2012, Liver_cells_Schmitt2016, H1_mesenchymal_stem_cells_Dixon2015, H1_trophectoderm_cells_Dixon2015, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, Cortical_plate_neurons_Won2016, Brain_astrocyte_ENCODE2012, H1_mesendoderm_cells_Dixon2015, H1_hESCs_Dixon2015, G401_ENCODE2012, T47D_ENCODE2012, H1_hESCs_Jin2013, H1_hESCs_Dixon2012, Peripheral_blood_T_cells_Kloetgen2019, Left_ventricle_cells_Schmitt2016, Germinal_zone_neurons_Won2016, Panc1_ENCODE2012, Right_ventricle_cells_Schmitt2016, GM12878_Schmitt2016, Caki2_ENCODE2012, Adrenal_gland_cells_Schmitt2016, IMR90_Dixon2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, NCI-H460_ENCODE2012, Hippocampus_cells_Schmitt2016, DLD1_ENCODE2012, Spleen_cells_Schmitt2016, SK-MEL-5_ENCODE2012, H1_neuronal_progenitor_cells_Dixon2015, Aorta_cells_Schmitt2016, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, K562_Rao2014, Jurkat_Lucic2019, NHEK_Rao2014, KBM7_Rao2014, THP-1_ENCODE2012, HeLa_Rao2014	7.25, 0.5, 0.25, 8.5, 5.0, 5.5, 1.5, 2.0, 2.33, 2.5, 4.0, 6.5, 2.0, 1.0, 1.0, 0.5, 2.0, 2.0, 1.33, 2.5, 1.0, 1.0, 3.0, 1.0, 1.0, 2.0, 0.67, 1.0, 2.0, 0.5, 0.5, 1.0, 1.0, 1.0, 0.17, 0.25, 0.43, 0.67, 2.0, 0.33, 0.4, 0.83, 0.12	4.33467	Brain_Cerebellar_Hemisphere	24.2288	Whole_Blood	1.57501
rs481331	ENSG00000196693.14	ZNF33B	Pancreas	0.00713038942552258	-0.3482294151650765	-0.521421488776667	-0.22531586113696606	0.1836065649986267	Cis	80.04	5.358235695528384e-07	chr10	42507600	chr10	42574185	42638553	66585	GM12878_Rao2014, A549_ENCODE2012, Pancreas_cells_Schmitt2016, HepG2_ENCODE2012, Liver_cells_Schmitt2016, H1_mesenchymal_stem_cells_Dixon2015, H1_trophectoderm_cells_Dixon2015, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, Cortical_plate_neurons_Won2016, Brain_astrocyte_ENCODE2012, H1_mesendoderm_cells_Dixon2015, H1_hESCs_Dixon2015, G401_ENCODE2012, T47D_ENCODE2012, H1_hESCs_Jin2013, H1_hESCs_Dixon2012, Peripheral_blood_T_cells_Kloetgen2019, Left_ventricle_cells_Schmitt2016, Germinal_zone_neurons_Won2016, Panc1_ENCODE2012, Right_ventricle_cells_Schmitt2016, GM12878_Schmitt2016, Caki2_ENCODE2012, Adrenal_gland_cells_Schmitt2016, IMR90_Dixon2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, NCI-H460_ENCODE2012, Hippocampus_cells_Schmitt2016, DLD1_ENCODE2012, Spleen_cells_Schmitt2016, SK-MEL-5_ENCODE2012, H1_neuronal_progenitor_cells_Dixon2015, Aorta_cells_Schmitt2016, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, K562_Rao2014, Jurkat_Lucic2019, NHEK_Rao2014, KBM7_Rao2014, THP-1_ENCODE2012, HeLa_Rao2014	7.25, 0.5, 0.25, 8.5, 5.0, 5.5, 1.5, 2.0, 2.33, 2.5, 4.0, 6.5, 2.0, 1.0, 1.0, 0.5, 2.0, 2.0, 1.33, 2.5, 1.0, 1.0, 3.0, 1.0, 1.0, 2.0, 0.67, 1.0, 2.0, 0.5, 0.5, 1.0, 1.0, 1.0, 0.17, 0.25, 0.43, 0.67, 2.0, 0.33, 0.4, 0.83, 0.12	17.4279	Brain_Cerebellar_Hemisphere	24.2288	Whole_Blood	1.57501
rs481331	ENSG00000196693.14	ZNF33B	Nerve_Tibial	3.3275517826726727e-10	-0.5757004345748858	-0.7009780308830242	-0.4564527852869587	0.19360899925231934	Cis	80.04	1.1475554913929046e-14	chr10	42507600	chr10	42574185	42638553	66585	GM12878_Rao2014, A549_ENCODE2012, Pancreas_cells_Schmitt2016, HepG2_ENCODE2012, Liver_cells_Schmitt2016, H1_mesenchymal_stem_cells_Dixon2015, H1_trophectoderm_cells_Dixon2015, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, Cortical_plate_neurons_Won2016, Brain_astrocyte_ENCODE2012, H1_mesendoderm_cells_Dixon2015, H1_hESCs_Dixon2015, G401_ENCODE2012, T47D_ENCODE2012, H1_hESCs_Jin2013, H1_hESCs_Dixon2012, Peripheral_blood_T_cells_Kloetgen2019, Left_ventricle_cells_Schmitt2016, Germinal_zone_neurons_Won2016, Panc1_ENCODE2012, Right_ventricle_cells_Schmitt2016, GM12878_Schmitt2016, Caki2_ENCODE2012, Adrenal_gland_cells_Schmitt2016, IMR90_Dixon2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, NCI-H460_ENCODE2012, Hippocampus_cells_Schmitt2016, DLD1_ENCODE2012, Spleen_cells_Schmitt2016, SK-MEL-5_ENCODE2012, H1_neuronal_progenitor_cells_Dixon2015, Aorta_cells_Schmitt2016, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, K562_Rao2014, Jurkat_Lucic2019, NHEK_Rao2014, KBM7_Rao2014, THP-1_ENCODE2012, HeLa_Rao2014	7.25, 0.5, 0.25, 8.5, 5.0, 5.5, 1.5, 2.0, 2.33, 2.5, 4.0, 6.5, 2.0, 1.0, 1.0, 0.5, 2.0, 2.0, 1.33, 2.5, 1.0, 1.0, 3.0, 1.0, 1.0, 2.0, 0.67, 1.0, 2.0, 0.5, 0.5, 1.0, 1.0, 1.0, 0.17, 0.25, 0.43, 0.67, 2.0, 0.33, 0.4, 0.83, 0.12	8.32185	Brain_Cerebellar_Hemisphere	24.2288	Whole_Blood	1.57501
rs481331	ENSG00000196693.14	ZNF33B	Adipose_Subcutaneous	6.844275916753065e-21	-0.6612202803951958	-0.7748066998308246	-0.5490931768397932	0.17383819818496704	Cis	80.04	1.369585726204995e-25	chr10	42507600	chr10	42574185	42638553	66585	GM12878_Rao2014, A549_ENCODE2012, Pancreas_cells_Schmitt2016, HepG2_ENCODE2012, Liver_cells_Schmitt2016, H1_mesenchymal_stem_cells_Dixon2015, H1_trophectoderm_cells_Dixon2015, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, Cortical_plate_neurons_Won2016, Brain_astrocyte_ENCODE2012, H1_mesendoderm_cells_Dixon2015, H1_hESCs_Dixon2015, G401_ENCODE2012, T47D_ENCODE2012, H1_hESCs_Jin2013, H1_hESCs_Dixon2012, Peripheral_blood_T_cells_Kloetgen2019, Left_ventricle_cells_Schmitt2016, Germinal_zone_neurons_Won2016, Panc1_ENCODE2012, Right_ventricle_cells_Schmitt2016, GM12878_Schmitt2016, Caki2_ENCODE2012, Adrenal_gland_cells_Schmitt2016, IMR90_Dixon2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, NCI-H460_ENCODE2012, Hippocampus_cells_Schmitt2016, DLD1_ENCODE2012, Spleen_cells_Schmitt2016, SK-MEL-5_ENCODE2012, H1_neuronal_progenitor_cells_Dixon2015, Aorta_cells_Schmitt2016, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, K562_Rao2014, Jurkat_Lucic2019, NHEK_Rao2014, KBM7_Rao2014, THP-1_ENCODE2012, HeLa_Rao2014	7.25, 0.5, 0.25, 8.5, 5.0, 5.5, 1.5, 2.0, 2.33, 2.5, 4.0, 6.5, 2.0, 1.0, 1.0, 0.5, 2.0, 2.0, 1.33, 2.5, 1.0, 1.0, 3.0, 1.0, 1.0, 2.0, 0.67, 1.0, 2.0, 0.5, 0.5, 1.0, 1.0, 1.0, 0.17, 0.25, 0.43, 0.67, 2.0, 0.33, 0.4, 0.83, 0.12	5.3922300000000005	Brain_Cerebellar_Hemisphere	24.2288	Whole_Blood	1.57501
rs481331	ENSG00000196693.14	ZNF33B	Cells_Cultured_fibroblasts	3.68770985435651e-05	-0.4177218864193785	-0.5303390094340783	-0.2848031601318599	0.17598342895507812	Cis	80.04	1.9390435153943985e-09	chr10	42507600	chr10	42574185	42638553	66585	GM12878_Rao2014, A549_ENCODE2012, Pancreas_cells_Schmitt2016, HepG2_ENCODE2012, Liver_cells_Schmitt2016, H1_mesenchymal_stem_cells_Dixon2015, H1_trophectoderm_cells_Dixon2015, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, Cortical_plate_neurons_Won2016, Brain_astrocyte_ENCODE2012, H1_mesendoderm_cells_Dixon2015, H1_hESCs_Dixon2015, G401_ENCODE2012, T47D_ENCODE2012, H1_hESCs_Jin2013, H1_hESCs_Dixon2012, Peripheral_blood_T_cells_Kloetgen2019, Left_ventricle_cells_Schmitt2016, Germinal_zone_neurons_Won2016, Panc1_ENCODE2012, Right_ventricle_cells_Schmitt2016, GM12878_Schmitt2016, Caki2_ENCODE2012, Adrenal_gland_cells_Schmitt2016, IMR90_Dixon2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, NCI-H460_ENCODE2012, Hippocampus_cells_Schmitt2016, DLD1_ENCODE2012, Spleen_cells_Schmitt2016, SK-MEL-5_ENCODE2012, H1_neuronal_progenitor_cells_Dixon2015, Aorta_cells_Schmitt2016, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, K562_Rao2014, Jurkat_Lucic2019, NHEK_Rao2014, KBM7_Rao2014, THP-1_ENCODE2012, HeLa_Rao2014	7.25, 0.5, 0.25, 8.5, 5.0, 5.5, 1.5, 2.0, 2.33, 2.5, 4.0, 6.5, 2.0, 1.0, 1.0, 0.5, 2.0, 2.0, 1.33, 2.5, 1.0, 1.0, 3.0, 1.0, 1.0, 2.0, 0.67, 1.0, 2.0, 0.5, 0.5, 1.0, 1.0, 1.0, 0.17, 0.25, 0.43, 0.67, 2.0, 0.33, 0.4, 0.83, 0.12	3.7311300000000003	Brain_Cerebellar_Hemisphere	24.2288	Whole_Blood	1.57501
rs481331	ENSG00000196693.14	ZNF33B	Muscle_Skeletal	1.3029816647872653e-14	-0.723215034248669	-0.8475216992334768	-0.6015809825571744	0.18130314350128174	Cis	80.04	3.467226201261144e-19	chr10	42507600	chr10	42574185	42638553	66585	GM12878_Rao2014, A549_ENCODE2012, Pancreas_cells_Schmitt2016, HepG2_ENCODE2012, Liver_cells_Schmitt2016, H1_mesenchymal_stem_cells_Dixon2015, H1_trophectoderm_cells_Dixon2015, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, Cortical_plate_neurons_Won2016, Brain_astrocyte_ENCODE2012, H1_mesendoderm_cells_Dixon2015, H1_hESCs_Dixon2015, G401_ENCODE2012, T47D_ENCODE2012, H1_hESCs_Jin2013, H1_hESCs_Dixon2012, Peripheral_blood_T_cells_Kloetgen2019, Left_ventricle_cells_Schmitt2016, Germinal_zone_neurons_Won2016, Panc1_ENCODE2012, Right_ventricle_cells_Schmitt2016, GM12878_Schmitt2016, Caki2_ENCODE2012, Adrenal_gland_cells_Schmitt2016, IMR90_Dixon2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, NCI-H460_ENCODE2012, Hippocampus_cells_Schmitt2016, DLD1_ENCODE2012, Spleen_cells_Schmitt2016, SK-MEL-5_ENCODE2012, H1_neuronal_progenitor_cells_Dixon2015, Aorta_cells_Schmitt2016, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, K562_Rao2014, Jurkat_Lucic2019, NHEK_Rao2014, KBM7_Rao2014, THP-1_ENCODE2012, HeLa_Rao2014	7.25, 0.5, 0.25, 8.5, 5.0, 5.5, 1.5, 2.0, 2.33, 2.5, 4.0, 6.5, 2.0, 1.0, 1.0, 0.5, 2.0, 2.0, 1.33, 2.5, 1.0, 1.0, 3.0, 1.0, 1.0, 2.0, 0.67, 1.0, 2.0, 0.5, 0.5, 1.0, 1.0, 1.0, 0.17, 0.25, 0.43, 0.67, 2.0, 0.33, 0.4, 0.83, 0.12	1.9960099999999998	Brain_Cerebellar_Hemisphere	24.2288	Whole_Blood	1.57501
rs481331	ENSG00000196693.14	ZNF33B	Artery_Aorta	1.2054554544209745e-05	-0.43652967380177937	-0.5586240552544122	-0.3242434653458698	0.17700260877609253	Cis	80.04	5.979170610367848e-10	chr10	42507600	chr10	42574185	42638553	66585	GM12878_Rao2014, A549_ENCODE2012, Pancreas_cells_Schmitt2016, HepG2_ENCODE2012, Liver_cells_Schmitt2016, H1_mesenchymal_stem_cells_Dixon2015, H1_trophectoderm_cells_Dixon2015, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, Cortical_plate_neurons_Won2016, Brain_astrocyte_ENCODE2012, H1_mesendoderm_cells_Dixon2015, H1_hESCs_Dixon2015, G401_ENCODE2012, T47D_ENCODE2012, H1_hESCs_Jin2013, H1_hESCs_Dixon2012, Peripheral_blood_T_cells_Kloetgen2019, Left_ventricle_cells_Schmitt2016, Germinal_zone_neurons_Won2016, Panc1_ENCODE2012, Right_ventricle_cells_Schmitt2016, GM12878_Schmitt2016, Caki2_ENCODE2012, Adrenal_gland_cells_Schmitt2016, IMR90_Dixon2012, T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, IMR90_Jin2013, NCI-H460_ENCODE2012, Hippocampus_cells_Schmitt2016, DLD1_ENCODE2012, Spleen_cells_Schmitt2016, SK-MEL-5_ENCODE2012, H1_neuronal_progenitor_cells_Dixon2015, Aorta_cells_Schmitt2016, GM12878_Rao2014, A549_ENCODE2012, IMR90_Rao2014, K562_Rao2014, Jurkat_Lucic2019, NHEK_Rao2014, KBM7_Rao2014, THP-1_ENCODE2012, HeLa_Rao2014	7.25, 0.5, 0.25, 8.5, 5.0, 5.5, 1.5, 2.0, 2.33, 2.5, 4.0, 6.5, 2.0, 1.0, 1.0, 0.5, 2.0, 2.0, 1.33, 2.5, 1.0, 1.0, 3.0, 1.0, 1.0, 2.0, 0.67, 1.0, 2.0, 0.5, 0.5, 1.0, 1.0, 1.0, 0.17, 0.25, 0.43, 0.67, 2.0, 0.33, 0.4, 0.83, 0.12	8.035919999999999	Brain_Cerebellar_Hemisphere	24.2288	Whole_Blood	1.57501
rs6946509	ENSG00000179428.2	AC073072.5	Heart_Left_Ventricle	1.1356476079662993e-13	-0.8795306871218513	-1.0688187021713305	-0.7275113979057696	0.4365285038948059	Cis	20.21	3.191180577630483e-18	chr7	22769871	chr7	22725395	22726705	43166	T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, Liver_cells_Schmitt2016, Germinal_zone_neurons_Won2016, GM12878_Rao2014, H1_mesenchymal_stem_cells_Dixon2015, IMR90_Dixon2012, H1_mesendoderm_cells_Dixon2015, Brain_microvascular_endothelial_cells_ENCODE2012, Cortical_plate_neurons_Won2016, Aorta_cells_Schmitt2016, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, H1_hESCs_Dixon2012, Panc1_ENCODE2012, IMR90_Jin2013, GM12878_Schmitt2016, H1_hESCs_Jin2013, H1_hESCs_Dixon2015, HepG2_ENCODE2012, Small_intestine_cells_Schmitt2016, ACHN_ENCODE2012, G401_ENCODE2012, LNCaP_clone_FGC_ENCODE2012, Peripheral_blood_T_cells_Kloetgen2019, H1_neuronal_progenitor_cells_Dixon2015, IMR90_Rao2014, GM12878_Rao2014, K562_Rao2014, THP-1_ENCODE2012, HMEC_Rao2014, Nalm6_Tian2019	1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 0.67, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.29, 0.09, 0.33, 0.67, 0.17, 1.0	0.0744562	Spleen	1.4679200000000001	Brain_Anterior_cingulate_cortex_BA24	0.0295806
rs6946509	ENSG00000179428.2	AC073072.5	Minor_Salivary_Gland	1.6609166647347107e-07	-1.1653311560461763	-1.4464758260353174	-0.9375420918944316	0.4444444179534912	Cis	20.21	7.036144945446591e-12	chr7	22769871	chr7	22725395	22726705	43166	T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, Liver_cells_Schmitt2016, Germinal_zone_neurons_Won2016, GM12878_Rao2014, H1_mesenchymal_stem_cells_Dixon2015, IMR90_Dixon2012, H1_mesendoderm_cells_Dixon2015, Brain_microvascular_endothelial_cells_ENCODE2012, Cortical_plate_neurons_Won2016, Aorta_cells_Schmitt2016, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, H1_hESCs_Dixon2012, Panc1_ENCODE2012, IMR90_Jin2013, GM12878_Schmitt2016, H1_hESCs_Jin2013, H1_hESCs_Dixon2015, HepG2_ENCODE2012, Small_intestine_cells_Schmitt2016, ACHN_ENCODE2012, G401_ENCODE2012, LNCaP_clone_FGC_ENCODE2012, Peripheral_blood_T_cells_Kloetgen2019, H1_neuronal_progenitor_cells_Dixon2015, IMR90_Rao2014, GM12878_Rao2014, K562_Rao2014, THP-1_ENCODE2012, HMEC_Rao2014, Nalm6_Tian2019	1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 0.67, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.29, 0.09, 0.33, 0.67, 0.17, 1.0	0.189081	Spleen	1.4679200000000001	Brain_Anterior_cingulate_cortex_BA24	0.0295806
rs6946509	ENSG00000179428.2	AC073072.5	Breast_Mammary_Tissue	2.2202832809511813e-26	-1.1366145780726082	-1.2680547927548211	-0.988005852563866	0.4065656661987305	Cis	20.21	3.8284877860817605e-31	chr7	22769871	chr7	22725395	22726705	43166	T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, Liver_cells_Schmitt2016, Germinal_zone_neurons_Won2016, GM12878_Rao2014, H1_mesenchymal_stem_cells_Dixon2015, IMR90_Dixon2012, H1_mesendoderm_cells_Dixon2015, Brain_microvascular_endothelial_cells_ENCODE2012, Cortical_plate_neurons_Won2016, Aorta_cells_Schmitt2016, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, H1_hESCs_Dixon2012, Panc1_ENCODE2012, IMR90_Jin2013, GM12878_Schmitt2016, H1_hESCs_Jin2013, H1_hESCs_Dixon2015, HepG2_ENCODE2012, Small_intestine_cells_Schmitt2016, ACHN_ENCODE2012, G401_ENCODE2012, LNCaP_clone_FGC_ENCODE2012, Peripheral_blood_T_cells_Kloetgen2019, H1_neuronal_progenitor_cells_Dixon2015, IMR90_Rao2014, GM12878_Rao2014, K562_Rao2014, THP-1_ENCODE2012, HMEC_Rao2014, Nalm6_Tian2019	1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 0.67, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.29, 0.09, 0.33, 0.67, 0.17, 1.0	0.669388	Spleen	1.4679200000000001	Brain_Anterior_cingulate_cortex_BA24	0.0295806
rs6946509	ENSG00000179428.2	AC073072.5	Heart_Atrial_Appendage	6.330291895755342e-11	-0.9537911480742768	-1.138496454667561	-0.7906596594882878	0.3897849321365357	Cis	20.21	2.007908244818132e-15	chr7	22769871	chr7	22725395	22726705	43166	T_cells_of_acute_lymphoblastic_leukemia_Kloetgen2019, Liver_cells_Schmitt2016, Germinal_zone_neurons_Won2016, GM12878_Rao2014, H1_mesenchymal_stem_cells_Dixon2015, IMR90_Dixon2012, H1_mesendoderm_cells_Dixon2015, Brain_microvascular_endothelial_cells_ENCODE2012, Cortical_plate_neurons_Won2016, Aorta_cells_Schmitt2016, Endothelial_of_hepatic_sinusoid_cells_ENCODE2012, H1_hESCs_Dixon2012, Panc1_ENCODE2012, IMR90_Jin2013, GM12878_Schmitt2016, H1_hESCs_Jin2013, H1_hESCs_Dixon2015, HepG2_ENCODE2012, Small_intestine_cells_Schmitt2016, ACHN_ENCODE2012, G401_ENCODE2012, LNCaP_clone_FGC_ENCODE2012, Peripheral_blood_T_cells_Kloetgen2019, H1_neuronal_progenitor_cells_Dixon2015, IMR90_Rao2014, GM12878_Rao2014, K562_Rao2014, THP-1_ENCODE2012, HMEC_Rao2014, Nalm6_Tian2019	1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 0.67, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.29, 0.09, 0.33, 0.67, 0.17, 1.0	0.128023	Spleen	1.4679200000000001	Brain_Anterior_cingulate_cortex_BA24	0.0295806
